N1	N2	time	environment	abf_1	abf_2
183.897399	458.310159	20.000000	42.220066	0.408129	-0.005177
202.683098	456.955352	20.250000	48.866590	0.371621	-0.017552
221.389861	454.352561	20.500000	48.866590	0.336264	-0.027359
239.739391	450.790857	20.750000	48.866590	0.302381	-0.034956
257.478120	446.521784	21.000000	48.866590	0.270281	-0.040644
525.512205	443.960952	21.250000	50.320751	2.578288	-0.128258
911.262169	416.167165	21.500000	50.320751	1.831732	-0.381042
1303.300747	367.188081	21.750000	50.320751	1.084055	-0.598339
1586.957713	310.741277	22.000000	50.320751	0.556645	-0.714489
1654.086053	260.746106	22.250000	47.891385	0.124993	-0.679127
1694.438275	221.377623	22.500000	47.891385	0.075143	-0.632617
1720.056839	190.055974	22.750000	47.891385	0.048641	-0.590363
1737.468559	164.781262	23.000000	47.891385	0.033875	-0.553632
1764.371512	143.901746	23.250000	48.054912	0.045777	-0.531837
1780.106582	126.355255	23.500000	48.054912	0.028087	-0.509332
1790.381321	111.562637	23.750000	48.054912	0.019257	-0.487929
1797.793944	99.003271	24.000000	48.054912	0.014427	-0.468694
1815.208772	88.161452	24.250000	48.195166	0.027640	-0.459736
1824.692772	78.702408	24.500000	48.195166	0.016053	-0.448435
1830.614264	70.463820	24.750000	48.195166	0.010723	-0.436688
1834.822647	63.268195	25.000000	48.195166	0.008030	-0.425645
1914.611362	56.555254	25.250000	50.077893	0.106425	-0.468781
1947.924251	50.183902	25.500000	50.077893	0.043731	-0.483135
1962.176805	44.466201	25.750000	50.077893	0.019343	-0.483262
1968.884401	39.427789	26.000000	50.077893	0.009784	-0.478599
1955.864861	35.063849	26.250000	50.825713	-0.014554	-0.460974
1951.991590	31.294219	26.500000	50.825713	-0.003570	-0.450230
1951.404393	27.990098	26.750000	50.825713	0.000329	-0.443105
1951.949342	25.073323	27.000000	50.825713	0.001603	-0.437683
1935.884040	22.524227	27.250000	48.824883	-0.019147	-0.421279
1930.403385	20.298550	27.500000	48.824883	-0.006151	-0.412332
1928.834171	18.323721	27.750000	48.824883	-0.001338	-0.407081
1928.694331	16.558904	28.000000	48.824883	0.000390	-0.403419
1946.372760	14.951543	28.250000	49.184147	0.022547	-0.412736
1953.483129	13.479384	28.500000	49.184147	0.009251	-0.415577
1956.515055	12.149141	28.750000	49.184147	0.004155	-0.415376
1957.968985	10.952442	29.000000	49.184147	0.002168	-0.414156
1906.786982	9.926006	29.250000	48.311558	-0.063984	-0.376029
1887.693849	9.058632	29.500000	48.311558	-0.024348	-0.358713
1880.519494	8.290602	29.750000	48.311558	-0.009098	-0.351320
1877.902301	7.597349	30.000000	48.311558	-0.003198	-0.347793
1865.910322	6.973845	30.250000	48.172552	-0.015580	-0.338019
1861.358423	6.413260	30.500000	48.172552	-0.005847	-0.333182
1859.695686	5.902717	30.750000	48.172552	-0.002042	-0.330800
1859.157489	5.435246	31.000000	48.172552	-0.000564	-0.329422
1923.067263	4.976304	31.250000	49.218435	0.082599	-0.373533
1948.272767	4.519285	31.500000	49.218435	0.031590	-0.393168
1957.996439	4.091816	31.750000	49.218435	0.012111	-0.400241
1961.765475	3.700891	32.000000	49.218435	0.004743	-0.402530
1977.436133	3.341760	32.250000	49.801600	0.019155	-0.413086
1983.389247	3.011945	32.500000	49.801600	0.007281	-0.417281
1985.681289	2.713030	32.750000	49.801600	0.002850	-0.418550
1986.602270	2.443396	33.000000	49.801600	0.001192	-0.418760
1945.443553	2.209356	33.250000	48.681202	-0.050248	-0.389169
1930.190744	2.008383	33.500000	48.681202	-0.018975	-0.376322
1924.462502	1.829418	33.750000	48.681202	-0.007149	-0.371290
1922.320860	1.667759	34.000000	48.681202	-0.002650	-0.369219
1893.249891	1.524983	34.250000	51.717670	-0.037155	-0.348359
1882.135857	1.399733	34.500000	51.717670	-0.014398	-0.339046
1877.847835	1.286690	34.750000	51.717670	-0.005567	-0.335323
1876.200123	1.183494	35.000000	51.717670	-0.002125	-0.333772
1922.230437	1.084098	35.250000	50.983036	0.059085	-0.365957
1940.198533	0.987176	35.500000	50.983036	0.022534	-0.380414
1947.082495	0.896885	35.750000	50.983036	0.008571	-0.385848
1949.711524	0.814168	36.000000	50.983036	0.003277	-0.387826
1974.530626	0.737181	36.250000	50.027540	0.030343	-0.405377
1983.889111	0.665382	36.500000	50.027540	0.011312	-0.412869
1987.389848	0.599882	36.750000	50.027540	0.004224	-0.415594
1988.703230	0.540605	37.000000	50.027540	0.001593	-0.416546
1909.095070	0.000000	37.250000	48.170145	-0.098595	-0.359244
1879.510148	0.000000	37.500000	48.170145	-0.038273	-0.335115
1868.092182	0.000000	37.750000	48.170145	-0.015002	-0.325806
1863.626883	0.000000	38.000000	48.170145	-0.005902	-0.322167
1923.350217	0.000000	38.250000	49.148297	0.076916	-0.364061
1946.752251	0.000000	38.500000	49.148297	0.029210	-0.383144
1955.678120	0.000000	38.750000	49.148297	0.011008	-0.390424
1959.047442	0.000000	39.000000	49.148297	0.004136	-0.393173
1953.465811	0.000000	39.250000	51.002951	-0.006862	-0.389356
1951.368821	0.000000	39.500000	51.002951	-0.002585	-0.387645
1950.579061	0.000000	39.750000	51.002951	-0.000975	-0.387001
1950.281351	0.000000	40.000000	51.002951	-0.000368	-0.386758
1950.169086	0.000000	40.250000	52.677610	-0.000139	-0.386666
1950.126746	0.000000	40.500000	52.677610	-0.000052	-0.386632
1950.110777	0.000000	40.750000	52.677610	-0.000020	-0.386619
1950.104754	0.000000	41.000000	52.677610	-0.000007	-0.386614
1962.714523	0.000000	41.250000	49.299553	0.015484	-0.395547
1967.464698	0.000000	41.500000	49.299553	0.005796	-0.399423
1969.244229	0.000000	41.750000	49.299553	0.002166	-0.400875
1969.909499	0.000000	42.000000	49.299553	0.000809	-0.401417
1973.489757	0.000000	42.250000	49.403390	0.004346	-0.403984
1974.826342	0.000000	42.500000	49.403390	0.001620	-0.405074
1975.324537	0.000000	42.750000	49.403390	0.000603	-0.405481
1975.510125	0.000000	43.000000	49.403390	0.000225	-0.405632
1951.338393	0.000000	43.250000	51.160638	-0.029582	-0.388513
1942.314993	0.000000	43.500000	51.160638	-0.011179	-0.381152
1938.910774	0.000000	43.750000	51.160638	-0.004237	-0.378375
1937.621371	0.000000	44.000000	51.160638	-0.001608	-0.377323
1963.679975	0.000000	44.250000	50.509570	0.032120	-0.395727
1973.545088	0.000000	44.500000	50.509570	0.012000	-0.403775
1977.237098	0.000000	44.750000	50.509570	0.004469	-0.406787
1978.612879	0.000000	45.000000	50.509570	0.001662	-0.407910
1948.675260	0.000000	45.250000	51.226940	-0.036646	-0.386754
1937.510408	0.000000	45.500000	51.226940	-0.013875	-0.377646
1933.291855	0.000000	45.750000	51.226940	-0.005273	-0.374205
1931.690052	0.000000	46.000000	51.226940	-0.002006	-0.372899
1957.361438	0.000000	46.250000	50.650787	0.031797	-0.391004
1967.109524	0.000000	46.500000	50.650787	0.011917	-0.398956
1970.769372	0.000000	46.750000	50.650787	0.004452	-0.401942
1972.137575	0.000000	47.000000	50.650787	0.001661	-0.403058
1953.468567	0.000000	47.250000	48.901290	-0.022852	-0.389885
1946.491397	0.000000	47.500000	48.901290	-0.008621	-0.384193
1943.862454	0.000000	47.750000	48.901290	-0.003260	-0.382049
1942.868847	0.000000	48.000000	48.901290	-0.001234	-0.381238
1923.381407	0.000000	48.250000	51.416792	-0.024423	-0.367428
1915.991329	0.000000	48.500000	51.416792	-0.009355	-0.361401
1913.164626	0.000000	48.750000	51.416792	-0.003592	-0.359096
1912.079858	0.000000	49.000000	51.416792	-0.001380	-0.358212
1884.294066	0.000000	49.250000	51.785550	-0.035829	-0.338604
1873.587776	0.000000	49.500000	51.785550	-0.014007	-0.329875
1869.410980	0.000000	49.750000	51.785550	-0.005496	-0.326471
1867.773629	0.000000	50.000000	51.785550	-0.002159	-0.325136
1856.576136	0.000000	50.250000	51.912084	-0.014852	-0.317207
1852.171498	0.000000	50.500000	51.912084	-0.005877	-0.313617
1850.430082	0.000000	50.750000	51.912084	-0.002329	-0.312198
1849.740217	0.000000	51.000000	51.912084	-0.000924	-0.311636
1873.595789	0.000000	51.250000	51.610392	0.031590	-0.328353
1883.039141	0.000000	51.500000	51.610392	0.012347	-0.336050
1886.736991	0.000000	51.750000	51.610392	0.004811	-0.339064
1888.178844	0.000000	52.000000	51.610392	0.001872	-0.340240
1938.296808	0.000000	52.250000	50.715488	0.063560	-0.375688
1957.707173	0.000000	52.500000	50.715488	0.023985	-0.391519
1965.057800	0.000000	52.750000	50.715488	0.008994	-0.397515
1967.817725	0.000000	53.000000	50.715488	0.003364	-0.399767
1831.609842	0.000000	53.250000	52.559406	-0.176644	-0.304185
1780.114617	0.000000	53.500000	52.559406	-0.071712	-0.262212
1759.441289	0.000000	53.750000	52.559406	-0.029616	-0.245373
1750.942912	0.000000	54.000000	52.559406	-0.012317	-0.238454
1894.115038	0.000000	54.250000	49.938158	0.194577	-0.338351
1953.175412	0.000000	54.500000	49.938158	0.074243	-0.386485
1975.959748	0.000000	54.750000	49.938158	0.027782	-0.405069
1984.520644	0.000000	55.000000	49.938158	0.010319	-0.412054
1973.859941	0.000000	55.250000	50.748776	-0.012876	-0.404825
1969.903293	0.000000	55.500000	50.748776	-0.004804	-0.401597
1968.427984	0.000000	55.750000	50.748776	-0.001795	-0.400393
1967.876937	0.000000	56.000000	50.748776	-0.000671	-0.399943
1953.641293	0.000000	56.250000	51.065179	-0.017448	-0.389836
1948.312024	0.000000	56.500000	51.065179	-0.006579	-0.385488
1946.304487	0.000000	56.750000	51.065179	-0.002485	-0.383851
1945.546474	0.000000	57.000000	51.065179	-0.000939	-0.383232
1745.447961	0.000000	57.250000	53.239900	-0.272384	-0.243703
1668.774952	0.000000	57.500000	53.239900	-0.116246	-0.181248
1636.657878	0.000000	57.750000	53.239900	-0.050914	-0.155115
1622.706387	0.000000	58.000000	53.239900	-0.022548	-0.143768
1764.799699	0.000000	58.250000	48.243858	0.215396	-0.241026
1827.608125	0.000000	58.500000	48.243858	0.087600	-0.292145
1853.497141	0.000000	58.750000	48.243858	0.034876	-0.313234
1863.859216	0.000000	59.000000	48.243858	0.013766	-0.321678
1770.930400	0.000000	59.250000	47.239741	-0.128515	-0.257388
1734.119869	0.000000	59.500000	47.239741	-0.053558	-0.227406
1718.908128	0.000000	59.750000	47.239741	-0.022599	-0.215022
1712.512411	0.000000	60.000000	47.239741	-0.009585	-0.209816
1709.803851	0.000000	60.250000	64.443131	-0.004074	-0.207612
1708.653277	0.000000	60.500000	64.443131	-0.001733	-0.206676
1708.163889	0.000000	60.750000	64.443131	-0.000738	-0.206277
1707.955617	0.000000	61.000000	64.443131	-0.000314	-0.206108
929.015847	0.000000	61.250000	63.117090	-1.831322	0.114018
640.211458	0.000000	61.500000	63.117090	-1.244670	0.348679
489.648499	0.000000	61.750000	63.117090	-0.940179	0.470475
397.241932	0.000000	62.000000	63.117090	-0.753757	0.545044
329.345046	0.000000	62.250000	64.577032	-0.688288	0.535785
280.988927	0.000000	62.500000	64.577032	-0.590970	0.574713
244.799749	0.000000	62.750000	64.577032	-0.518199	0.603821
216.699230	0.000000	63.000000	64.577032	-0.461730	0.626408
199.530277	0.000000	63.250000	62.575731	-0.314169	0.726915
185.169718	0.000000	63.500000	62.575731	-0.285349	0.738443
172.983153	0.000000	63.750000	62.575731	-0.260899	0.748223
162.513876	0.000000	64.000000	62.575731	-0.239899	0.756623
148.718524	0.000000	64.250000	65.176625	-0.341928	0.653865
136.963525	0.000000	64.500000	65.176625	-0.318345	0.663298
126.827964	0.000000	64.750000	65.176625	-0.298016	0.671429
117.999250	0.000000	65.000000	65.176625	-0.280311	0.678511
110.972403	0.000000	65.250000	64.278263	-0.238964	0.724621
104.710714	0.000000	65.500000	64.278263	-0.226413	0.729642
99.095706	0.000000	65.750000	64.278263	-0.215159	0.734144
94.032161	0.000000	66.000000	64.278263	-0.205011	0.738203
90.311967	0.000000	66.250000	63.448556	-0.157944	0.777532
86.893749	0.000000	66.500000	63.448556	-0.151096	0.780271
83.742223	0.000000	66.750000	63.448556	-0.144783	0.782797
80.827395	0.000000	67.000000	63.448556	-0.138944	0.785132
78.108104	0.000000	67.250000	63.462513	-0.134308	0.786709
75.579330	0.000000	67.500000	63.462513	-0.129243	0.788734
73.221762	0.000000	67.750000	63.462513	-0.124521	0.790623
71.018617	0.000000	68.000000	63.462513	-0.120109	0.792388
67.938751	0.000000	68.250000	64.953352	-0.174421	0.728798
65.088797	0.000000	68.500000	64.953352	-0.168713	0.731082
62.444055	0.000000	68.750000	64.953352	-0.163415	0.733200
59.983241	0.000000	69.000000	64.953352	-0.158487	0.735172
60.095570	0.000000	69.250000	62.135972	0.007376	0.856779
60.204775	0.000000	69.500000	62.135972	0.007158	0.856691
60.310932	0.000000	69.750000	62.135972	0.006945	0.856606
60.414114	0.000000	70.000000	62.135972	0.006739	0.856524
57.767503	0.000000	70.250000	66.134672	-0.176674	0.682598
55.307353	0.000000	70.500000	66.134672	-0.171746	0.684569
53.014887	0.000000	70.750000	66.134672	-0.167155	0.686405
50.873768	0.000000	71.000000	66.134672	-0.162867	0.688120
49.234418	0.000000	71.250000	64.690616	-0.129458	0.755652
47.685867	0.000000	71.500000	64.690616	-0.126358	0.756892
46.220819	0.000000	71.750000	64.690616	-0.123424	0.758066
44.832737	0.000000	72.000000	64.690616	-0.120645	0.759177
44.182547	0.000000	72.250000	63.319425	-0.057814	0.820036
43.555689	0.000000	72.500000	63.319425	-0.056560	0.820538
42.950944	0.000000	72.750000	63.319425	-0.055349	0.821022
42.367181	0.000000	73.000000	63.319425	-0.054181	0.821490
41.124593	0.000000	73.250000	64.849439	-0.117887	0.754982
39.942646	0.000000	73.500000	64.849439	-0.115521	0.755929
38.817048	0.000000	73.750000	64.849439	-0.113268	0.756830
37.743906	0.000000	74.000000	64.849439	-0.111119	0.757689
36.829802	0.000000	74.250000	64.463199	-0.097195	0.775786
35.953919	0.000000	74.500000	64.463199	-0.095442	0.776488
35.113922	0.000000	74.750000	64.463199	-0.093760	0.777160
34.307664	0.000000	75.000000	64.463199	-0.092146	0.777806
34.715047	0.000000	75.250000	62.246591	0.046827	0.872581
35.120133	0.000000	75.500000	62.246591	0.046017	0.872257
35.522771	0.000000	75.750000	62.246591	0.045211	0.871935
35.922817	0.000000	76.000000	62.246591	0.044411	0.871615
35.360196	0.000000	76.250000	63.717809	-0.062606	0.809872
34.816019	0.000000	76.500000	63.717809	-0.061517	0.810307
34.289393	0.000000	76.750000	63.717809	-0.060463	0.810729
33.779484	0.000000	77.000000	63.717809	-0.059443	0.811137
33.233383	0.000000	77.250000	63.845725	-0.064673	0.805987
32.704895	0.000000	77.500000	63.845725	-0.063616	0.806410
32.193181	0.000000	77.750000	63.845725	-0.062592	0.806820
31.697454	0.000000	78.000000	63.845725	-0.061600	0.807217
30.774122	0.000000	78.250000	65.776699	-0.117369	0.720839
29.891179	0.000000	78.500000	65.776699	-0.115601	0.721546
29.046110	0.000000	78.750000	65.776699	-0.113910	0.722223
28.236607	0.000000	79.000000	65.776699	-0.112289	0.722871
28.118528	0.000000	79.250000	63.178593	-0.016649	0.838919
28.002581	0.000000	79.500000	63.178593	-0.016417	0.839012
27.888714	0.000000	79.750000	63.178593	-0.016189	0.839103
27.776878	0.000000	80.000000	63.178593	-0.015966	0.839193
27.667023	0.000000	80.250000	53.834496	-0.015746	0.839281
27.559103	0.000000	80.500000	53.834496	-0.015530	0.839367
27.453072	0.000000	80.750000	53.834496	-0.015318	0.839452
27.348887	0.000000	81.000000	53.834496	-0.015109	0.839535
72.133499	0.000000	81.250000	50.308536	3.830364	1.118685
183.387627	0.000000	81.500000	50.308536	3.611678	1.031211
427.870474	0.000000	81.750000	50.308536	3.129412	0.838304
845.419678	0.000000	82.000000	50.308536	2.300311	0.506664
1324.837870	0.000000	82.250000	50.245912	1.342589	0.122542
1676.887150	0.000000	82.500000	50.245912	0.631362	-0.161949
1859.856165	0.000000	82.750000	50.245912	0.259724	-0.310604
1938.148309	0.000000	83.000000	50.245912	0.100281	-0.374381
1946.096387	0.000000	83.250000	50.992201	0.009874	-0.383288
1949.109883	0.000000	83.500000	50.992201	0.003728	-0.385746
1950.248442	0.000000	83.750000	50.992201	0.001407	-0.386675
1950.678041	0.000000	84.000000	50.992201	0.000530	-0.387025
1897.161642	0.000000	84.250000	51.806168	-0.067705	-0.349288
1876.885355	0.000000	84.500000	51.806168	-0.026370	-0.332754
1869.019475	0.000000	84.750000	51.806168	-0.010340	-0.326341
1865.940141	0.000000	85.000000	51.806168	-0.004065	-0.323831
1720.316540	0.000000	85.250000	53.204843	-0.206204	-0.222671
1662.565843	0.000000	85.500000	53.204843	-0.088646	-0.175647
1638.090373	0.000000	85.750000	53.204843	-0.038865	-0.155735
1627.426917	0.000000	86.000000	53.204843	-0.017184	-0.147062
1814.813440	0.000000	86.250000	50.994434	0.276879	-0.276356
1897.178263	0.000000	86.500000	50.994434	0.109226	-0.343418
1930.208429	0.000000	86.750000	50.994434	0.041914	-0.370342
1942.962943	0.000000	87.000000	50.994434	0.015910	-0.380744
1971.858363	0.000000	87.250000	49.886975	0.035420	-0.401747
1982.764763	0.000000	87.500000	49.886975	0.013175	-0.410645
1986.829309	0.000000	87.750000	49.886975	0.004883	-0.413962
1988.336876	0.000000	88.000000	49.886975	0.001807	-0.415192
1989.056471	0.000000	88.250000	49.920416	0.000862	-0.415762
1989.322724	0.000000	88.500000	49.920416	0.000319	-0.415979
1989.421207	0.000000	88.750000	49.920416	0.000118	-0.416060
1989.457631	0.000000	89.000000	49.920416	0.000044	-0.416090
1940.831158	0.000000	89.250000	51.414574	-0.059520	-0.381647
1922.761271	0.000000	89.500000	51.414574	-0.022668	-0.366906
1915.902708	0.000000	89.750000	51.414574	-0.008684	-0.361313
1913.278623	0.000000	90.000000	51.414574	-0.003334	-0.359173
1907.259384	0.000000	90.250000	51.488070	-0.007677	-0.354817
1904.945681	0.000000	90.500000	51.488070	-0.002960	-0.352931
1904.053940	0.000000	90.750000	51.488070	-0.001142	-0.352204
1903.709893	0.000000	91.000000	51.488070	-0.000441	-0.351923
1857.431094	0.000000	91.250000	52.059563	-0.060599	-0.319399
1839.500139	0.000000	91.500000	52.059563	-0.024060	-0.304783
1832.407058	0.000000	91.750000	52.059563	-0.009610	-0.299003
1829.578218	0.000000	92.000000	52.059563	-0.003847	-0.296698
1692.570688	0.000000	92.250000	53.319830	-0.199171	-0.201892
1637.330595	0.000000	92.500000	53.319830	-0.086756	-0.156925
1613.604339	0.000000	92.750000	53.319830	-0.038511	-0.137627
1603.138156	0.000000	93.000000	53.319830	-0.017236	-0.129117
1497.342898	0.000000	93.250000	54.150971	-0.184695	-0.057729
1449.976834	0.000000	93.500000	54.150971	-0.088491	-0.019247
1427.622061	0.000000	93.750000	54.150971	-0.043119	-0.001098
1416.809425	0.000000	94.000000	54.150971	-0.021180	0.007677
1708.594233	0.000000	94.250000	50.982417	0.494564	-0.189976
1852.365933	0.000000	94.500000	50.982417	0.202365	-0.306856
1913.032903	0.000000	94.750000	50.982417	0.078812	-0.356277
1936.940569	0.000000	95.000000	50.982417	0.030081	-0.375770
1925.828749	0.000000	95.250000	51.345129	-0.013938	-0.368910
1921.605669	0.000000	95.500000	51.345129	-0.005328	-0.365466
1919.992770	0.000000	95.750000	51.345129	-0.002039	-0.364150
1919.375608	0.000000	96.000000	51.345129	-0.000781	-0.363647
1775.381417	0.000000	96.250000	52.906137	-0.194943	-0.263063
1719.674999	0.000000	96.500000	52.906137	-0.081488	-0.217681
1696.687628	0.000000	96.750000	52.906137	-0.034707	-0.198969
1686.950761	0.000000	97.000000	52.906137	-0.014899	-0.191046
1667.049493	0.000000	97.250000	53.045150	-0.030864	-0.176873
1658.483260	0.000000	97.500000	53.045150	-0.013442	-0.169904
1654.760398	0.000000	97.750000	53.045150	-0.005872	-0.166876
1653.135692	0.000000	98.000000	53.045150	-0.002568	-0.165554
1809.504052	0.000000	98.250000	51.314568	0.229338	-0.273937
1877.427697	0.000000	98.500000	51.314568	0.091074	-0.329242
1904.775510	0.000000	98.750000	51.314568	0.035352	-0.351531
1915.447540	0.000000	99.000000	51.314568	0.013599	-0.360233
1866.609234	0.000000	99.250000	52.007392	-0.063422	-0.326340
1847.791265	0.000000	99.500000	52.007392	-0.025072	-0.311000
1840.380612	0.000000	99.750000	52.007392	-0.009973	-0.304961
1837.437237	0.000000	100.000000	52.007392	-0.003977	-0.302562
1836.264224	0.000000	100.250000	62.216303	-0.001587	-0.301606
1835.796118	0.000000	100.500000	62.216303	-0.000634	-0.301225
1835.609214	0.000000	100.750000	62.216303	-0.000253	-0.301073
1835.534572	0.000000	101.000000	62.216303	-0.000101	-0.301012
963.371818	0.000000	101.250000	63.260898	-1.910900	0.079840
654.863426	0.000000	101.500000	63.260898	-1.283883	0.330646
497.047116	0.000000	101.750000	63.260898	-0.964638	0.458345
401.188545	0.000000	102.000000	63.260898	-0.771220	0.535712
340.602470	0.000000	102.250000	62.600061	-0.599832	0.612481
296.717950	0.000000	102.500000	62.600061	-0.511538	0.647798
263.471827	0.000000	102.750000	62.600061	-0.444699	0.674534
237.418944	0.000000	103.000000	62.600061	-0.392353	0.695472
235.154941	0.000000	103.250000	60.161721	-0.036196	0.792468
233.160259	0.000000	103.500000	60.161721	-0.032196	0.794068
231.399340	0.000000	103.750000	60.161721	-0.028666	0.795480
229.842043	0.000000	104.000000	60.161721	-0.025544	0.796729
206.585331	0.000000	104.250000	63.703342	-0.405130	0.673196
187.640862	0.000000	104.500000	63.703342	-0.367093	0.688410
171.911070	0.000000	104.750000	63.703342	-0.335522	0.701039
158.641734	0.000000	105.000000	63.703342	-0.308896	0.711689
155.540176	0.000000	105.250000	61.274360	-0.076045	0.814570
152.724773	0.000000	105.500000	61.274360	-0.070403	0.816827
150.161905	0.000000	105.750000	61.274360	-0.065268	0.818881
147.822922	0.000000	106.000000	61.274360	-0.060582	0.820756
139.873782	0.000000	106.250000	62.806779	-0.213617	0.765128
132.847598	0.000000	106.500000	62.806779	-0.199530	0.770762
126.593261	0.000000	106.750000	62.806779	-0.186993	0.775777
120.990941	0.000000	107.000000	62.806779	-0.175765	0.780269
116.271555	0.000000	107.250000	62.663516	-0.154687	0.790049
111.987741	0.000000	107.500000	62.663516	-0.146103	0.793483
108.082569	0.000000	107.750000	62.663516	-0.138279	0.796613
104.508614	0.000000	108.000000	62.663516	-0.131119	0.799477
106.124212	0.000000	108.250000	61.033730	0.059821	0.863425
107.679393	0.000000	108.500000	61.033730	0.056708	0.862179
109.174091	0.000000	108.750000	61.033730	0.053716	0.860983
110.608513	0.000000	109.000000	61.033730	0.050845	0.859834
107.115435	0.000000	109.250000	62.532464	-0.125051	0.802839
103.906469	0.000000	109.500000	62.532464	-0.118622	0.805410
