Nr	Nb	time	environment	abf_r	abf_b
288.582939	253.455688	22.250000	65.740413	-0.761712	0.001424
241.616272	254.794878	22.500000	65.740413	-0.668231	0.036642
206.355851	257.936564	22.750000	65.740413	-0.599823	0.058775
178.870608	262.252701	23.000000	65.740413	-0.548033	0.072272
157.590911	269.778313	23.250000	64.783192	-0.489748	0.113814
139.978585	277.531685	23.500000	64.783192	-0.460597	0.112452
125.148342	285.319465	23.750000	64.783192	-0.437070	0.108778
112.484313	292.994454	24.000000	64.783192	-0.417807	0.103584
123.092967	314.802064	24.250000	58.882340	0.342113	0.262514
133.447398	334.071715	24.500000	58.882340	0.305933	0.215580
143.423603	350.643296	24.750000	58.882340	0.272663	0.174341
152.929822	364.534750	25.000000	58.882340	0.242475	0.138840
142.325685	369.866966	25.250000	61.339305	-0.279510	0.056975
132.977887	375.037912	25.500000	61.339305	-0.264909	0.054122
124.666428	379.988587	25.750000	61.339305	-0.252212	0.050875
117.221849	384.681726	26.000000	61.339305	-0.241050	0.047446
120.097869	393.911577	26.250000	59.578099	0.090803	0.085160
122.671602	401.459901	26.500000	59.578099	0.079580	0.067937
124.977646	407.564029	26.750000	59.578099	0.070054	0.053827
127.048716	412.449154	27.000000	59.578099	0.061977	0.042352
170.392692	422.777219	27.250000	56.396029	1.127537	0.072642
222.777595	427.609595	27.500000	56.396029	1.019162	0.020991
283.034780	427.175991	27.750000	56.396029	0.899187	-0.026440
348.607968	421.988405	28.000000	56.396029	0.772267	-0.068641
422.384541	412.883407	28.250000	56.248485	0.700673	-0.106283
494.438322	400.281046	28.500000	56.248485	0.566443	-0.138901
560.594980	385.374512	28.750000	56.248485	0.445727	-0.162202
618.124606	369.315351	29.000000	56.248485	0.343128	-0.176284
578.340805	353.163692	29.250000	57.783211	-0.224537	-0.150034
551.527122	342.215785	29.500000	57.783211	-0.161680	-0.106359
532.866109	334.626840	29.750000	57.783211	-0.117980	-0.076039
519.582221	329.291920	30.000000	57.783211	-0.086938	-0.054597
446.567727	323.471900	30.250000	59.696928	-0.538085	-0.040299
395.927194	322.183332	30.500000	59.696928	-0.435037	0.003203
358.715914	323.664524	30.750000	59.696928	-0.361339	0.030267
330.180115	326.882971	31.000000	59.696928	-0.306536	0.046827
579.813949	334.110319	31.250000	52.959049	1.998480	-0.017701
884.398881	323.043735	31.500000	52.959049	1.398655	-0.239639
1165.731524	296.999148	31.750000	52.959049	0.854252	-0.414026
1368.257355	264.003454	32.000000	52.959049	0.472079	-0.511563
781.960805	223.526285	32.250000	68.255309	-1.757210	-0.445741
541.828203	206.702044	32.500000	68.255309	-1.256331	-0.216667
411.145922	199.185526	32.750000	68.255309	-0.986097	-0.095730
328.899448	196.443501	33.000000	68.255309	-0.817989	-0.023760
279.992649	206.631251	33.250000	63.054754	-0.603179	0.210158
242.955705	218.020794	33.500000	63.054754	-0.537818	0.217200
213.803101	230.190876	33.750000	63.054754	-0.488978	0.216311
190.160790	242.806977	34.000000	63.054754	-0.451595	0.210079
208.303859	263.982295	34.250000	58.483878	0.339216	0.307492
225.269260	283.124235	34.500000	58.483878	0.289883	0.255526
240.776079	299.956561	34.750000	58.483878	0.245303	0.209336
254.667346	314.389178	35.000000	58.483878	0.205870	0.169236
244.404049	324.229271	35.250000	59.806651	-0.158610	0.117790
235.245389	333.434329	35.500000	59.806651	-0.147627	0.106697
227.011837	341.975892	35.750000	59.806651	-0.137970	0.096187
219.565122	349.847513	36.000000	59.806651	-0.129355	0.086387
325.393396	363.003198	36.250000	55.156197	1.463529	0.094204
453.869230	366.352406	36.500000	55.156197	1.204440	-0.015393
592.025022	360.178312	36.750000	55.156197	0.932983	-0.113900
722.972972	346.374498	37.000000	55.156197	0.681436	-0.191541
512.148027	320.098419	37.250000	63.453739	-1.188623	-0.220758
394.011411	308.097002	37.500000	63.453739	-0.940208	-0.100899
318.305793	303.414665	37.750000	63.453739	-0.783753	-0.030268
265.527720	302.965437	38.000000	63.453739	-0.677088	0.013264
401.359934	318.232214	38.250000	54.823481	1.512064	0.129384
561.826135	322.797546	38.500000	54.823481	1.187906	-0.008317
724.721478	316.995798	38.750000	54.823481	0.866212	-0.127564
867.188850	303.353789	39.000000	54.823481	0.590946	-0.214959
605.912956	283.813195	39.250000	61.799084	-1.205388	-0.161514
466.792912	277.511237	39.500000	61.799084	-0.918950	-0.036052
380.107932	277.746413	39.750000	61.799084	-0.744231	0.033602
320.680617	281.682426	40.000000	61.799084	-0.627664	0.073712
444.837871	295.456809	40.250000	55.352899	1.182699	0.130369
577.256762	300.553265	40.500000	55.352899	0.913660	0.013904
701.879764	297.751506	40.750000	55.352899	0.665947	-0.080711
806.536334	289.104097	41.000000	55.352899	0.462539	-0.147703
865.678592	277.304923	41.250000	55.595329	0.233624	-0.176786
908.199643	264.923278	41.500000	55.595329	0.157900	-0.186277
938.158742	252.832248	41.750000	55.595329	0.107238	-0.186210
959.206306	241.491946	42.000000	55.595329	0.073934	-0.180450
867.536126	232.223315	42.250000	56.838007	-0.318388	-0.116430
813.903502	227.263903	42.500000	56.838007	-0.206023	-0.063046
780.562000	224.718742	42.750000	56.838007	-0.136667	-0.030966
759.009839	223.600841	43.000000	56.838007	-0.092285	-0.011298
578.520295	221.495615	43.250000	60.663475	-0.928806	0.025776
472.408339	225.425466	43.500000	60.663475	-0.717674	0.103775
402.287818	232.743017	43.750000	60.663475	-0.582197	0.145760
352.270806	242.136208	44.000000	60.663475	-0.489033	0.167300
342.142039	255.082669	44.250000	59.095375	-0.112090	0.199805
333.054180	267.531897	44.500000	59.095375	-0.103845	0.182169
324.822000	279.371656	44.750000	59.095375	-0.096832	0.165062
317.310488	290.519286	45.000000	59.095375	-0.090712	0.148758
518.299492	303.314319	45.250000	53.853518	1.757316	0.081572
756.397897	301.981556	45.500000	53.853518	1.282547	-0.106574
982.417124	287.923743	45.750000	53.853518	0.840148	-0.260274
1157.392141	266.067690	46.000000	53.853518	0.505213	-0.357699
734.025501	243.616589	46.250000	62.095246	-1.466432	-0.195734
538.783623	237.767873	46.500000	62.095246	-1.066085	-0.025421
426.055208	239.255150	46.750000	62.095246	-0.839567	0.062863
352.355911	244.730073	47.000000	62.095246	-0.695373	0.111445
604.407388	258.785193	47.250000	53.225102	1.900721	0.110643
900.276172	257.897169	47.500000	53.225102	1.309753	-0.124763
1164.182226	243.691076	47.750000	53.225102	0.790567	-0.308932
1349.491105	222.124734	48.000000	53.225102	0.433812	-0.415544
827.442452	203.678580	48.250000	61.340828	-1.529479	-0.164236
603.014154	200.908136	48.500000	61.340828	-1.072066	0.023702
477.766174	204.830571	48.750000	61.340828	-0.822096	0.117262
397.509650	212.427284	49.000000	61.340828	-0.666336	0.166898
353.742934	223.666686	49.250000	60.419471	-0.430817	0.211320
320.131325	235.918938	49.500000	60.419471	-0.373053	0.213868
293.350623	248.769255	49.750000	60.419471	-0.329538	0.209700
271.381506	261.885584	50.000000	60.419471	-0.295927	0.201113
234.042151	269.538522	50.250000	63.046919	-0.560719	0.121447
204.863597	278.115470	50.500000	63.046919	-0.508943	0.127771
181.363841	287.196850	50.750000	63.046919	-0.469011	0.128499
161.983388	296.475790	51.000000	63.046919	-0.437530	0.125505
148.837681	308.312472	51.250000	62.035285	-0.330705	0.150251
137.286376	319.561694	51.500000	62.035285	-0.316554	0.136991
127.044374	330.135586	51.750000	62.035285	-0.304493	0.124028
117.895791	339.979828	52.000000	62.035285	-0.294043	0.111645
212.759557	363.120795	52.250000	53.985779	2.255112	0.203332
360.220760	375.228759	52.500000	53.985779	1.952521	0.061527
558.463256	373.479914	52.750000	53.985779	1.558865	-0.093484
779.697287	357.813865	53.000000	53.985779	1.128822	-0.239609
895.327067	333.512241	53.250000	54.932803	0.455753	-0.300424
