N1	N2	time	environment	abf_1	abf_2
162.967707	128.307354	10.750000	77.136792	-0.509080	-0.156293
144.287335	123.790182	11.000000	77.136792	-0.467937	-0.132215
128.856025	127.008165	11.250000	71.755748	-0.439282	0.105290
115.816715	130.461891	11.500000	71.755748	-0.415879	0.108856
104.652488	134.095218	11.750000	71.755748	-0.396388	0.110554
94.986524	137.860894	12.000000	71.755748	-0.380012	0.110781
86.530737	142.943054	12.250000	70.994840	-0.366939	0.143099
79.060763	148.069714	12.500000	70.994840	-0.356064	0.138838
72.416189	153.202826	12.750000	70.994840	-0.346851	0.133899
66.470721	158.307372	13.000000	70.994840	-0.339018	0.128454
65.938278	181.493521	13.250000	61.267735	-0.040592	0.524508
65.122568	205.650757	13.500000	61.267735	-0.058287	0.476870
64.034107	230.239338	13.750000	61.267735	-0.075789	0.428565
62.693391	254.683228	14.000000	61.267735	-0.092679	0.380729
143.539984	291.742818	14.250000	48.195224	3.212914	0.473848
307.602715	320.890572	14.500000	48.195224	2.865449	0.285501
587.659723	334.024532	14.750000	48.195224	2.299167	0.036254
951.993362	325.177481	15.000000	48.195224	1.578726	-0.237811
603.576108	281.828505	15.250000	68.189279	-1.517974	-0.419624
434.665116	260.369666	15.500000	68.189279	-1.158634	-0.239370
335.061465	248.841328	15.750000	68.189279	-0.948230	-0.135601
269.400767	242.739365	16.000000	68.189279	-0.810968	-0.070306
228.261668	252.778597	16.250000	63.311652	-0.628955	0.167408
196.515322	263.747505	16.500000	63.311652	-0.573918	0.171018
171.212798	275.204720	16.750000	63.311652	-0.532257	0.168445
150.535291	286.813854	17.000000	63.311652	-0.500031	0.161832
340.552744	315.636375	17.250000	49.815637	3.053793	0.276692
673.564236	326.345880	17.500000	49.815637	2.384449	-0.009800
1097.368037	312.427249	17.750000	49.815637	1.548513	-0.321608
1465.240269	279.084545	18.000000	49.815637	0.834510	-0.551640
1123.167036	249.623585	18.250000	56.496867	-0.772333	-0.309154
969.928319	236.169833	18.500000	56.496867	-0.450647	-0.157544
887.893968	229.636415	18.750000	56.496867	-0.279392	-0.077904
839.686978	226.645330	19.000000	56.496867	-0.179575	-0.032865
628.431095	224.299072	19.250000	39.982794	-0.976662	0.032074
509.016650	228.959482	19.500000	39.982794	-0.739108	0.119434
431.956506	237.439938	19.750000	39.982794	-0.590515	0.164722
377.848133	248.223481	20.000000	39.982794	-0.490198	0.186793
337.540865	260.422128	20.250000	72.020029	-0.418887	0.194860
306.164406	273.434659	20.500000	72.020029	-0.366243	0.194076
280.895619	286.814461	20.750000	72.020029	-0.326201	0.187621
259.990979	300.213871	21.000000	72.020029	-0.294964	0.177601
324.378284	318.869633	21.250000	43.577702	0.815851	0.199134
390.427517	331.653376	21.500000	43.577702	0.673414	0.120485
453.968506	338.801406	21.750000	43.577702	0.540353	0.055074
511.568055	341.125715	22.000000	43.577702	0.422938	0.004058
756.282539	337.989106	22.250000	53.522614	1.328049	-0.126694
991.491223	320.597079	22.500000	53.522614	0.869949	-0.281111
1174.667619	294.759921	22.750000	53.522614	0.521703	-0.377178
1296.844479	266.517450	23.000000	53.522614	0.297690	-0.419340
768.391051	240.750137	23.250000	62.607190	-1.659539	-0.216346
542.522277	234.671018	23.500000	62.607190	-1.196488	-0.020519
416.820082	236.758971	23.750000	62.607190	-0.944106	0.077119
336.441101	243.171829	24.000000	62.607190	-0.787139	0.129242
600.602465	261.161987	24.250000	47.312069	2.045000	0.163530
921.531160	262.884259	24.500000	47.312069	1.402126	-0.097085
1210.938833	249.368869	24.750000	47.312069	0.831091	-0.303213
1411.634117	227.238203	25.000000	47.312069	0.443554	-0.421215
1133.406185	208.896689	25.250000	43.758623	-0.640652	-0.228813
1003.817615	200.771003	25.500000	43.758623	-0.371352	-0.107222
933.774209	197.247294	25.750000	43.758623	-0.226791	-0.043370
892.768849	196.104961	26.000000	43.758623	-0.143001	-0.007876
588.349992	174.676911	26.250000	71.340266	-1.404321	-0.342039
433.510036	163.752323	26.500000	71.340266	-1.082218	-0.194611
339.799365	157.894284	26.750000	71.340266	-0.888377	-0.107108
276.997691	154.931624	27.000000	71.340266	-0.759452	-0.050485
232.093220	148.254970	27.250000	74.722794	-0.664008	-0.153697
198.508332	143.381712	27.500000	74.722794	-0.592551	-0.116876
172.457907	139.784727	27.750000	74.722794	-0.537305	-0.088698
151.673654	137.126410	28.000000	74.722794	-0.493418	-0.066651
281.267687	162.503533	28.250000	53.721049	2.326731	0.601465
478.405912	184.175195	28.500000	53.721049	1.917633	0.401216
724.562227	197.772797	28.750000	53.721049	1.415361	0.177137
967.097329	201.184058	29.000000	53.721049	0.926113	-0.024628
621.856081	167.388657	29.250000	76.763352	-1.466732	-0.591236
453.392879	148.027201	29.500000	76.763352	-1.110077	-0.415734
353.789529	135.395214	29.750000	76.763352	-0.898833	-0.309850
288.073738	126.529496	30.000000	76.763352	-0.759269	-0.239032
241.636451	114.744874	30.250000	82.476014	-0.656411	-0.363238
207.211166	105.443691	30.500000	82.476014	-0.579702	-0.316859
180.697625	97.892988	30.750000	82.476014	-0.520349	-0.280382
159.667645	91.627747	31.000000	82.476014	-0.473074	-0.250909
142.499469	92.953458	31.250000	73.955542	-0.439543	0.062549
128.142286	94.526179	31.500000	73.955542	-0.411985	0.070937
115.957323	96.299377	31.750000	73.955542	-0.388953	0.077177
105.486124	98.236425	32.000000	73.955542	-0.369497	0.081710
142.531088	119.061084	32.250000	56.820718	1.159015	0.734025
187.840357	141.569165	32.500000	56.820718	1.050730	0.652940
240.443814	164.785341	32.750000	56.820718	0.927208	0.564532
298.001952	187.521542	33.000000	56.820718	0.794021	0.473025
608.773508	208.425018	33.250000	51.014968	2.529506	0.276223
1028.789891	213.519958	33.500000	51.014968	1.687048	-0.069929
1413.455003	201.669477	33.750000	51.014968	0.922698	-0.356236
1661.365924	180.262602	34.000000	51.014968	0.438212	-0.514240
1068.788011	165.389392	34.250000	41.820039	-1.289084	-0.145123
830.762993	164.143491	34.500000	41.820039	-0.804833	0.050940
704.109796	168.510418	34.750000	41.820039	-0.552164	0.144805
626.389735	175.932855	35.000000	41.820039	-0.401253	0.192779
455.364863	153.727602	35.250000	77.589089	-1.118680	-0.460349
354.748903	139.141219	35.500000	77.589089	-0.903802	-0.349707
288.581225	128.799495	35.750000	77.589089	-0.762133	-0.275556
241.808370	121.099734	36.000000	77.589089	-0.661794	-0.222413
207.150273	109.069219	36.250000	85.865858	-0.582524	-0.394655
180.563497	99.367294	36.500000	85.865858	-0.521292	-0.353797
159.541565	91.359137	36.750000	85.865858	-0.472631	-0.320829
142.516076	84.624919	37.000000	85.865858	-0.433038	-0.293641
161.169926	101.514010	37.250000	58.545749	0.467455	0.704187
179.922160	120.241453	37.500000	58.545749	0.414989	0.651797
198.223811	140.516756	37.750000	58.545749	0.362159	0.596648
215.544298	161.926159	38.000000	58.545749	0.310356	0.539989
185.119820	164.646172	38.250000	69.841424	-0.581657	0.075137
161.055875	168.060713	38.500000	69.841424	-0.536038	0.087668
141.542277	171.974585	38.750000	69.841424	-0.499980	0.095530
125.398856	176.243560	39.000000	69.841424	-0.470986	0.099966
111.861265	175.256165	39.250000	72.596466	-0.443969	-0.016551
100.422546	174.771985	39.500000	72.596466	-0.420623	-0.006384
90.636792	174.682710	39.750000	72.596466	-0.400916	0.001661
82.176466	174.905159	40.000000	72.596466	-0.384121	0.008015
74.795594	175.374169	40.250000	56.495312	-0.369691	0.013006
68.305872	176.037833	40.500000	56.495312	-0.357208	0.016890
62.560693	176.854224	40.750000	56.495312	-0.346341	0.019870
57.444203	177.789100	41.000000	56.495312	-0.336831	0.022107
136.508715	212.189152	41.250000	48.488788	3.364022	0.640498
303.641784	243.214346	41.500000	48.488788	3.009330	0.446267
599.008439	262.813673	41.750000	48.488788	2.407903	0.172237
989.602137	263.376481	42.000000	48.488788	1.627605	-0.141521
1294.411687	246.400711	42.250000	52.305161	0.801566	-0.360255
1496.910163	221.444121	42.500000	52.305161	0.412303	-0.474168
1610.227076	195.451158	42.750000	52.305161	0.203613	-0.513936
1669.548676	171.781862	43.000000	52.305161	0.102398	-0.514556
877.547216	149.991767	43.250000	66.147480	-1.953609	-0.281042
587.248119	144.960961	43.500000	66.147480	-1.359676	-0.034708
436.427104	146.192680	43.750000	66.147480	-1.055571	0.085010
343.863805	150.730616	44.000000	66.147480	-0.872426	0.150731
597.038699	169.245424	44.250000	53.144137	1.945488	0.344821
897.477993	178.330771	44.500000	53.144137	1.337556	0.086024
1165.689022	176.957326	44.750000	53.144137	0.799418	-0.127241
1351.860924	168.195934	45.000000	53.144137	0.430528	-0.260255
1653.536637	153.686656	45.250000	50.390604	0.545984	-0.452140
1812.237010	135.355558	45.500000	50.390604	0.238572	-0.544343
1885.618982	117.656954	45.750000	50.390604	0.103648	-0.568521
1919.196514	102.087495	46.000000	50.390604	0.047961	-0.564561
1704.822245	90.695701	46.250000	46.682941	-0.296866	-0.394075
1623.629073	83.170854	46.500000	46.682941	-0.125420	-0.312774
1590.364754	77.345678	46.750000	46.682941	-0.053029	-0.273990
1576.738855	72.439207	47.000000	46.682941	-0.021337	-0.253047
859.316402	60.289319	47.250000	75.064323	-1.862581	-0.499931
585.247953	55.041386	47.500000	75.064323	-1.301795	-0.266671
440.625866	52.389685	47.750000	75.064323	-1.007219	-0.144327
351.276005	51.061444	48.000000	75.064323	-0.825904	-0.069536
334.795840	59.503427	48.250000	40.290081	-0.180148	0.609879
320.925030	69.235943	48.500000	40.290081	-0.160082	0.601600
308.969676	80.348325	48.750000	40.290081	-0.144973	0.589022
298.425333	92.902481	49.000000	40.290081	-0.133856	0.572427
251.325048	100.428800	49.250000	66.245210	-0.646926	0.321451
215.689462	109.017141	49.500000	66.245210	-0.582139	0.332971
187.710725	118.550594	49.750000	66.245210	-0.533540	0.336425
165.098968	128.923947	50.000000	66.245210	-0.496420	0.333872
168.731314	149.203848	50.250000	59.731778	0.075822	0.563338
171.449956	170.765906	50.500000	59.731778	0.053116	0.518068
173.250346	193.214567	50.750000	59.731778	0.031531	0.471743
174.158888	216.088493	51.000000	59.731778	0.011383	0.425262
151.176499	223.824439	51.250000	33.469549	-0.547733	0.141743
132.387722	231.883362	51.500000	33.469549	-0.516455	0.140723
116.742014	240.078442	51.750000	33.469549	-0.491609	0.136895
103.518521	248.259415	52.000000	33.469549	-0.471622	0.131143
92.674476	260.174471	52.250000	65.147039	-0.436992	0.180209
83.193384	271.622462	52.500000	65.147039	-0.427147	0.164897
74.847831	282.497183	52.750000	65.147039	-0.419124	0.149816
67.461833	292.720282	53.000000	65.147039	-0.412506	0.135266
95.585588	324.834062	53.250000	56.236925	1.353514	0.374771
132.455883	352.782011	53.500000	56.236925	1.257707	0.289331
178.862580	375.188193	53.750000	56.236925	1.147257	0.207304
234.528865	391.176499	54.000000	56.236925	1.023374	0.130667
214.481388	392.423197	54.250000	39.694959	-0.339324	0.018797
197.872549	394.752096	54.500000	39.694959	-0.307837	0.027508
183.848520	397.770899	54.750000	39.694959	-0.282105	0.032748
171.819573	401.203611	55.000000	39.694959	-0.260717	0.035546
144.953100	386.207120	55.250000	65.454506	-0.649983	-0.128926
124.055144	375.881416	55.500000	65.454506	-0.599666	-0.091323
107.351428	368.786692	55.750000	65.454506	-0.560397	-0.063605
93.710880	363.989101	56.000000	65.454506	-0.529141	-0.042977
82.163566	358.045185	56.250000	33.805206	-0.513075	-0.056141
72.493789	353.833210	56.500000	33.805206	-0.490276	-0.039895
64.292955	350.913867	56.750000	33.805206	-0.471468	-0.027430
57.264336	348.967801	57.000000	33.805206	-0.455798	-0.017864
68.515689	374.572621	57.250000	57.803767	0.696921	0.254777
81.104752	396.368571	57.500000	57.803767	0.654296	0.200978
94.996023	414.199223	57.750000	57.803767	0.612237	0.154066
110.111822	428.164237	58.000000	57.803767	0.570820	0.113912
94.833314	360.455909	58.250000	78.605665	-0.559047	-0.621827
83.159128	313.013057	58.500000	78.605665	-0.497379	-0.516933
73.902070	277.989441	58.750000	78.605665	-0.450606	-0.439050
66.356363	251.120520	59.000000	78.605665	-0.413854	-0.378984
122.895113	286.770620	59.250000	45.958867	2.392805	0.473679
217.814938	317.285228	59.500000	45.958867	2.180235	0.337143
361.853811	338.339947	59.750000	45.958867	1.877160	0.180155
551.107193	346.315682	60.000000	45.958867	1.493476	0.012807
758.758391	340.323047	60.250000	75.314203	1.082742	-0.141861
947.072937	323.185501	60.500000	75.314203	0.718279	-0.259152
1091.651920	299.880139	60.750000	75.314203	0.445783	-0.329122
1190.216084	274.939223	61.000000	75.314203	0.266930	-0.358761
1283.692907	250.605907	61.250000	53.761600	0.228611	-0.380640
1340.639266	227.761248	61.500000	53.761600	0.131869	-0.380884
1375.097104	207.388486	61.750000	53.761600	0.078612	-0.367873
1396.589154	189.606365	62.000000	53.761600	0.049506	-0.349557
787.601574	162.408577	62.250000	69.741760	-1.798144	-0.403634
540.884380	151.627894	62.500000	69.741760	-1.288739	-0.181443
407.312439	147.320246	62.750000	69.741760	-1.015241	-0.064656
323.542411	146.375476	63.000000	69.741760	-0.845504	0.004912
266.490567	128.834063	63.250000	85.379400	-0.717795	-0.473809
225.559315	115.378656	63.500000	85.379400	-0.624611	-0.413819
194.799021	104.690162	63.750000	85.379400	-0.554173	-0.367609
170.861386	95.970827	64.000000	85.379400	-0.499069	-0.330863
362.588645	115.711905	64.250000	47.789168	2.800921	0.648981
675.635294	131.435364	64.500000	47.789168	2.166586	0.368607
1052.294787	138.287597	64.750000	47.789168	1.407796	0.053235
1370.647858	135.353895	65.000000	47.789168	0.769066	-0.197614
1668.843248	125.154079	65.250000	50.507621	0.529755	-0.407420
1822.950515	111.386044	65.500000	50.507621	0.227893	-0.505078
1892.760274	97.709878	65.750000	50.507621	0.096934	-0.534452
1923.866231	85.452264	66.000000	50.507621	0.043567	-0.535151
957.052537	75.150327	66.250000	66.546363	-2.059787	-0.214388
630.524610	74.096872	66.500000	66.546363	-1.394888	0.053509
466.278172	76.485889	66.750000	66.546363	-1.064434	0.181760
367.258378	80.851444	67.000000	66.546363	-0.868085	0.253020
645.851999	93.541071	67.250000	52.987904	1.973083	0.459376
971.120441	101.207534	67.500000	52.987904	1.316356	0.183601
1249.939321	102.703188	67.750000	52.987904	0.754099	-0.044008
1432.972786	99.548560	68.000000	52.987904	0.386647	-0.185806
897.526043	96.898316	68.250000	60.107246	-1.439526	0.065666
669.223141	101.077230	68.500000	60.107246	-0.979835	0.242674
542.591119	108.751620	68.750000	60.107246	-0.730072	0.329781
461.890826	118.864483	69.000000	60.107246	-0.575425	0.374722
487.616035	132.547450	69.250000	57.458764	0.187735	0.413168
507.554196	146.132768	69.500000	57.458764	0.136767	0.369952
522.347178	159.475847	69.750000	57.458764	0.096311	0.331343
532.801981	172.461184	70.000000	57.458764	0.064849	0.296929
401.083619	163.870843	70.250000	70.954682	-1.016716	-0.150460
318.490448	159.490601	70.500000	70.954682	-0.846593	-0.074946
261.861370	157.604169	70.750000	70.954682	-0.731011	-0.025477
220.612464	157.333322	71.000000	70.954682	-0.647790	0.008311
233.071608	178.790958	71.250000	41.261427	0.199771	0.486041
243.755448	200.523863	71.500000	41.261427	0.160944	0.434000
252.590981	222.041505	71.750000	41.261427	0.125978	0.383849
259.608298	242.888498	72.000000	41.261427	0.095180	0.336477
215.696050	229.643882	72.250000	72.312545	-0.696303	-0.196190
183.050646	220.013701	72.500000	72.312545	-0.622898	-0.150549
157.852159	212.882611	72.750000	72.312545	-0.566517	-0.115946
137.830327	207.550977	73.000000	72.312545	-0.522008	-0.089133
172.456191	235.654229	73.250000	57.178135	0.851887	0.467585
210.718473	262.008319	73.500000	57.178135	0.754361	0.384220
251.177356	285.431039	73.750000	57.178135	0.654706	0.304893
292.088866	305.105742	74.000000	57.178135	0.557062	0.232648
470.611151	321.857582	74.250000	53.935458	1.723423	0.128100
685.035859	324.663747	74.500000	53.935458	1.292841	-0.049327
895.717414	314.269295	74.750000	53.935458	0.878630	-0.197936
1066.743441	294.939817	75.000000	53.935458	0.549951	-0.297147
655.421756	236.081496	75.250000	75.482020	-1.590389	-0.705024
466.856507	204.155344	75.500000	75.482020	-1.182546	-0.487690
358.943074	183.975652	75.750000	75.482020	-0.948324	-0.359820
289.177134	170.110513	76.000000	75.482020	-0.796522	-0.275644
241.990563	179.375322	76.250000	65.179372	-0.672999	0.220318
206.293848	189.765456	76.500000	65.179372	-0.609531	0.228281
178.279226	200.942029	76.750000	65.179372	-0.562178	0.228468
155.662973	212.629420	77.000000	65.179372	-0.526105	0.223275
136.007051	213.204465	77.250000	69.839896	-0.521945	0.017444
119.873800	214.444620	77.500000	69.839896	-0.490539	0.027941
106.404159	216.167311	77.750000	69.839896	-0.464878	0.035325
94.999004	218.236659	78.000000	69.839896	-0.443645	0.040352
85.229076	222.141542	78.250000	69.203070	-0.426431	0.070847
76.752339	226.083724	78.500000	69.203070	-0.412584	0.069763
69.338610	230.007776	78.750000	69.203070	-0.400858	0.067860
62.810337	233.869744	79.000000	69.203070	-0.390860	0.065368
74.067858	264.564529	79.250000	41.822636	0.636733	0.459517
86.307923	294.108599	79.500000	41.822636	0.588627	0.390584
99.366984	321.503330	79.750000	41.822636	0.540581	0.325256
113.049574	345.984581	80.000000	41.822636	0.493601	0.265228
127.143517	367.084093	80.250000	66.886977	0.448489	0.211618
141.434455	384.630375	80.500000	66.886977	0.405817	0.164953
155.717845	398.703041	80.750000	66.886977	0.365935	0.125244
169.807692	409.563186	81.000000	66.886977	0.329007	0.092126
228.417715	421.412466	81.250000	55.998511	1.123999	0.080578
297.107155	426.317383	81.500000	55.998511	0.982939	0.015685
372.587148	424.736097	81.750000	55.998511	0.833331	-0.041707
450.018831	417.629153	82.000000	55.998511	0.684048	-0.089646
336.337229	374.876452	82.250000	67.437832	-1.049169	-0.354048
264.752358	348.456602	82.500000	67.437832	-0.883481	-0.242985
215.598171	331.290222	82.750000	67.437832	-0.770647	-0.168771
179.797434	319.868007	83.000000	67.437832	-0.689411	-0.116933
152.502843	302.202429	83.250000	70.398208	-0.627014	-0.201046
131.316521	289.085260	83.500000	70.398208	-0.573884	-0.157630
114.409791	279.176492	83.750000	70.398208	-0.531955	-0.124120
100.618317	271.608279	84.000000	70.398208	-0.498178	-0.097827
229.737341	305.316886	84.250000	48.706033	3.152285	0.381735
475.717115	326.187116	84.500000	48.706033	2.648662	0.144640
841.879780	325.784814	84.750000	48.706033	1.919810	-0.147025
1229.755545	302.872599	85.000000	48.706033	1.160204	-0.413021
1252.915395	272.198920	85.250000	54.203147	0.064735	-0.407128
1270.656781	247.048192	85.500000	54.203147	0.049266	-0.370902
1284.474174	226.100112	85.750000	54.203147	0.038315	-0.339965
1295.446184	208.415457	86.000000	54.203147	0.030468	-0.313297
1594.371449	189.006019	86.250000	49.025477	0.573340	-0.477208
1758.232022	165.565411	86.500000	49.025477	0.259830	-0.563257
1837.265480	143.324536	86.750000	49.025477	0.117202	-0.582861
1874.948320	123.982825	87.000000	49.025477	0.056271	-0.574636
1909.087270	107.475759	87.250000	49.420290	0.049347	-0.567644
1926.149624	93.423198	87.500000	49.420290	0.026066	-0.553270
1935.878686	81.524803	87.750000	49.420290	0.015967	-0.537254
1942.281255	71.420770	88.000000	49.420290	0.011180	-0.522139
978.224114	65.071432	88.250000	63.589255	-2.013314	-0.076893
651.799122	66.358977	88.500000	63.589255	-1.350532	0.186201
487.309473	70.772992	88.750000	63.589255	-1.021219	0.310591
387.943364	77.222663	89.000000	63.589255	-0.825845	0.377966
314.773054	81.370415	89.250000	67.871167	-0.771576	0.231562
263.126143	86.597348	89.500000	67.871167	-0.671787	0.262729
224.653921	92.721141	89.750000	67.871167	-0.599307	0.281461
194.828145	99.627266	90.000000	67.871167	-0.544884	0.291653
434.293754	119.060800	90.250000	51.018776	2.946827	0.593622
823.556856	132.428324	90.500000	51.018776	2.162425	0.257095
1259.629207	134.704595	90.750000	51.018776	1.286685	-0.097420
1585.843076	126.922551	91.000000	51.018776	0.634271	-0.345569
906.541750	119.155179	91.250000	61.353900	-1.700164	-0.033781
640.792370	121.861060	91.500000	61.353900	-1.162769	0.176844
498.614501	129.224530	91.750000	61.353900	-0.881192	0.277224
409.675897	139.524198	92.000000	61.353900	-0.710030	0.328469
326.963567	145.381232	92.250000	34.136767	-0.830000	0.188321
269.714310	153.059813	92.500000	34.136767	-0.720850	0.219133
227.633914	162.053631	92.750000	34.136767	-0.643386	0.235046
195.321258	172.025988	93.000000	34.136767	-0.586406	0.241113
169.141383	160.141485	93.250000	78.229813	-0.547081	-0.265679
148.499473	150.573619	93.500000	78.229813	-0.497925	-0.229876
131.820338	142.721128	93.750000	78.229813	-0.458125	-0.200714
118.073137	136.175847	94.000000	78.229813	-0.425275	-0.176539
134.109596	159.785053	94.250000	41.484165	0.484794	0.610450
150.364623	184.626558	94.500000	41.484165	0.432425	0.547799
166.392142	209.982471	94.750000	41.484165	0.380070	0.484264
181.763562	235.078856	95.000000	41.484165	0.329206	0.421735
404.389920	263.074859	95.250000	49.516907	2.953875	0.330955
772.525189	274.613197	95.500000	49.516907	2.213146	0.014580
1201.504731	263.970323	95.750000	49.516907	1.362643	-0.308458
1540.559531	236.839412	96.000000	49.516907	0.700538	-0.528084
1495.235308	208.736389	96.250000	53.555363	-0.072202	-0.464762
1479.297917	187.297545	96.500000	53.555363	-0.022352	-0.408632
1475.712653	169.986348	96.750000	53.555363	-0.000965	-0.370881
1477.266083	155.519311	97.000000	53.555363	0.007667	-0.343043
823.341847	141.107382	97.250000	34.876118	-1.817366	-0.171667
564.285305	139.472127	97.500000	34.876118	-1.290139	0.042222
425.118574	143.095808	97.750000	34.876118	-1.011664	0.147652
338.036022	149.689097	98.000000	34.876118	-0.841278	0.204809
687.482261	167.774117	98.250000	50.404078	2.474353	0.296858
1136.092770	172.214066	98.500000	50.404078	1.574198	-0.071184
1516.650081	162.511686	98.750000	50.404078	0.815195	-0.358871
1743.750917	145.318813	99.000000	50.404078	0.368811	-0.508670
970.949902	133.542184	99.250000	60.712453	-1.739303	-0.090281
684.231222	135.064479	99.500000	60.712453	-1.158002	0.139940
534.314616	142.059130	99.750000	60.712453	-0.860376	0.247375
441.767878	152.309008	100.000000	60.712453	-0.681855	0.301653
378.605701	164.865647	100.250000	54.771336	-0.564670	0.327499
332.449871	179.182426	100.500000	54.771336	-0.483256	0.336065
296.987958	194.854061	100.750000	54.771336	-0.424505	0.333276
268.670866	211.522404	101.000000	54.771336	-0.380956	0.322721
223.702880	197.003534	101.250000	74.956915	-0.686331	-0.254733
190.381112	186.076529	101.500000	74.956915	-0.610525	-0.205954
164.725394	177.638113	101.750000	74.956915	-0.552177	-0.168367
144.380806	170.998529	102.000000	74.956915	-0.505972	-0.138679
302.618142	199.675705	102.250000	52.418576	2.783083	0.526724
567.893711	220.703566	102.500000	52.418576	2.239792	0.273704
910.121496	227.643367	102.750000	52.418576	1.550915	-0.014040
1230.572218	219.446554	103.000000	52.418576	0.913511	-0.255674
811.677138	207.367399	103.250000	40.061984	-1.316368	-0.079904
617.855579	207.930828	103.500000	40.061984	-0.924076	0.076337
505.866957	214.321355	103.750000	40.061984	-0.702992	0.154178
432.641631	224.024834	104.000000	40.061984	-0.563144	0.193902
335.724038	214.366469	104.250000	69.573802	-0.924579	-0.133243
271.400385	209.145736	104.500000	69.573802	-0.790742	-0.070822
225.605392	206.666222	104.750000	69.573802	-0.696559	-0.028909
191.346773	205.996377	105.000000	69.573802	-0.627110	0.000046
165.830237	216.633109	105.250000	65.321215	-0.552929	0.200573
145.065033	227.633214	105.500000	65.321215	-0.520032	0.195259
127.822540	238.771498	105.750000	65.321215	-0.494335	0.186828
113.272678	249.855622	106.000000	65.321215	-0.474010	0.176332
115.263336	274.504654	106.250000	59.832339	0.058463	0.352098
116.628385	297.880206	106.500000	59.832339	0.036984	0.304185
117.415565	319.553044	106.750000	59.832339	0.018020	0.260126
117.688906	339.238026	107.000000	59.832339	0.001673	0.220447
102.507881	296.225919	107.250000	78.568616	-0.522711	-0.497444
90.557864	264.222098	107.500000	78.568616	-0.472958	-0.423479
80.885651	239.527019	107.750000	78.568616	-0.433684	-0.366078
72.884965	219.928633	108.000000	78.568616	-0.401877	-0.320285
112.769104	253.444525	108.250000	55.576780	1.692560	0.519158
169.242708	284.612212	108.500000	55.576780	1.555342	0.411788
244.366156	310.907092	108.750000	55.576780	1.384710	0.299157
336.764770	330.162674	109.000000	55.576780	1.184987	0.186655
636.969228	339.789728	109.250000	51.632198	2.241206	-0.013402
1013.543178	326.571078	109.500000	51.632198	1.499187	-0.288755
1349.310529	295.111211	109.750000	51.632198	0.848906	-0.496452
1572.041114	256.669014	110.000000	51.632198	0.429509	-0.599687
837.280466	197.004862	110.250000	75.624972	-1.928520	-0.780436
562.599739	168.808513	110.500000	75.624972	-1.347757	-0.500181
419.263513	152.141560	110.750000	75.624972	-1.044422	-0.350586
331.376199	141.184560	111.000000	75.624972	-0.858278	-0.257579
636.101543	159.455458	111.250000	51.990102	2.290957	0.346086
