Nr	Nb	time	environment	abf_r	abf_b
250.000000	250.000000	0.000000	0.000000	0.000000	0.000000
212.062278	236.194062	0.250000	72.757776	-0.618524	-0.200711
183.312546	225.970255	0.500000	72.757776	-0.552499	-0.157025
160.775934	218.261145	0.750000	72.757776	-0.501017	-0.123409
142.635141	212.384554	1.000000	72.757776	-0.459859	-0.097020
127.816161	200.147348	1.250000	76.935864	-0.420453	-0.220500
115.566175	190.172259	1.500000	76.935864	-0.387853	-0.190635
105.269522	181.924207	1.750000	76.935864	-0.360568	-0.165814
96.492683	175.024321	2.000000	76.935864	-0.337421	-0.144923
92.327985	194.420958	2.250000	62.587596	-0.179956	0.403321
88.181541	214.045354	2.500000	62.587596	-0.187361	0.367392
84.065468	233.546386	2.750000	62.587596	-0.194733	0.331671
79.996416	252.584042	3.000000	62.587596	-0.201832	0.296827
195.520941	284.989060	3.250000	49.750773	3.438205	0.402879
435.868173	306.352871	3.500000	49.750773	2.946229	0.169667
826.942572	307.215445	3.750000	49.750773	2.168044	-0.143865
1268.240082	284.293269	4.000000	49.750773	1.302050	-0.452461
1031.487753	257.263447	4.250000	56.720756	-0.618215	-0.296885
915.475191	243.083163	4.500000	56.720756	-0.371748	-0.174191
850.597031	234.995595	4.750000	56.720756	-0.234045	-0.105375
811.593047	230.210536	5.000000	56.720756	-0.151410	-0.064199
614.519149	226.092791	5.250000	39.669351	-0.941022	-0.001410
501.382049	228.812891	5.500000	39.669351	-0.714648	0.084735
427.758583	235.269468	5.750000	39.669351	-0.571383	0.131290
375.823143	243.979319	6.000000	39.669351	-0.473788	0.155755
355.882522	255.502964	6.250000	59.323108	-0.203935	0.180953
339.293954	267.001922	6.500000	59.323108	-0.179843	0.171267
325.216209	278.280926	6.750000	59.323108	-0.160628	0.159994
313.070610	289.185727	7.000000	59.323108	-0.144999	0.147911
516.622505	302.362277	7.250000	53.780479	1.795107	0.085886
760.104658	301.185669	7.500000	53.780479	1.309527	-0.106857
992.302214	286.965198	7.750000	53.780479	0.854874	-0.265196
1171.869712	264.742185	8.000000	53.780479	0.510958	-0.365600
772.864794	244.185591	8.250000	60.600036	-1.329089	-0.175398
585.632007	239.244635	8.500000	60.600036	-0.945783	-0.013444
476.687502	241.318162	8.750000	60.600036	-0.727403	0.070594
405.171689	247.227561	9.000000	60.600036	-0.587967	0.116539
374.160200	257.008330	9.250000	59.518203	-0.293681	0.157152
349.615251	267.304689	9.500000	59.518203	-0.252607	0.156295
329.629469	277.796621	9.750000	59.518203	-0.220873	0.151365
312.976050	288.240177	10.000000	59.518203	-0.195808	0.143841
256.773614	278.127780	10.250000	67.884604	-0.737102	-0.113467
216.103628	272.028864	10.500000	67.884604	-0.650344	-0.068409
185.296277	268.582466	10.750000	67.884604	-0.585617	-0.036655
161.142423	266.961120	11.000000	67.884604	-0.535766	-0.013940
198.542782	290.037604	11.250000	57.278897	0.789761	0.295396
238.883448	309.356177	11.500000	57.278897	0.693648	0.224360
280.596470	324.449244	11.750000	57.278897	0.598100	0.160639
321.960701	335.276398	12.000000	57.278897	0.506596	0.105708
435.390611	342.923821	12.250000	44.506152	1.094114	0.039881
554.822891	342.032869	12.500000	44.506152	0.855818	-0.054210
667.445906	334.021464	12.750000	44.506152	0.636386	-0.128729
763.515967	321.129379	13.000000	44.506152	0.453721	-0.180261
525.921585	251.311561	13.250000	84.047019	-1.264375	-0.838660
399.372748	209.199652	13.500000	84.047019	-0.974532	-0.651349
320.974759	180.747512	13.750000	84.047019	-0.793468	-0.530785
267.730137	160.123074	14.000000	84.047019	-0.669627	-0.446395
229.945549	168.720210	14.250000	65.831600	-0.577117	0.214714
200.453668	178.162195	14.500000	65.831600	-0.525402	0.219562
176.724955	188.209352	14.750000	65.831600	-0.485779	0.218548
157.168977	198.659178	15.000000	65.831600	-0.454878	0.213363
140.107294	200.752972	15.250000	69.963220	-0.444574	0.046219
125.818318	203.267799	15.500000	69.963220	-0.417905	0.052674
113.672500	206.081477	15.750000	69.963220	-0.395784	0.056804
103.219044	209.099669	16.000000	69.963220	-0.377229	0.059161
94.310485	219.225826	16.250000	66.778254	-0.356521	0.182836
86.361271	229.081434	16.500000	66.778254	-0.348477	0.169486
79.226822	238.582828	16.750000	66.778254	-0.341785	0.156187
72.792964	247.661553	17.000000	66.778254	-0.336162	0.143169
72.901507	270.122723	17.250000	60.964020	-0.002664	0.325809
72.692894	291.414133	17.500000	60.964020	-0.019314	0.283334
72.200227	311.190754	17.750000	60.964020	-0.034187	0.244104
71.462188	329.221713	18.000000	60.964020	-0.047174	0.208556
68.931383	343.677848	18.250000	61.602901	-0.147249	0.159230
66.393220	356.510930	18.500000	61.602901	-0.152465	0.135530
63.875369	367.788205	18.750000	61.602901	-0.156474	0.114930
61.400213	377.616060	19.000000	61.602901	-0.159406	0.097200
58.291348	384.872713	19.250000	62.008310	-0.207606	0.070505
55.348657	391.179456	19.500000	62.008310	-0.206773	0.060212
52.567913	396.649436	19.750000	62.008310	-0.205594	0.051468
49.943443	401.389204	20.000000	62.008310	-0.204142	0.044064
121.669182	425.414635	20.250000	49.928755	3.475481	0.179842
279.483234	437.021485	20.500000	49.928755	3.154862	0.031567
573.941976	428.840310	20.750000	49.928755	2.578039	-0.186208
988.039851	395.557546	21.000000	49.928755	1.778830	-0.450804
1111.456080	349.723399	21.250000	45.820624	0.375629	-0.494340
1197.211811	309.437221	21.500000	45.820624	0.235089	-0.482677
1254.216415	275.041388	21.750000	45.820624	0.147732	-0.459642
1291.817975	246.061531	22.000000	45.820624	0.095174	-0.431809
756.716523	207.592101	22.250000	70.181439	-1.696061	-0.476054
530.198269	190.214500	22.500000	70.181439	-1.222569	-0.257045
405.112559	181.394187	22.750000	70.181439	-0.962664	-0.138065
325.760117	177.027769	23.000000	70.181439	-0.799115	-0.065197
273.446733	185.070311	23.250000	64.815128	-0.655620	0.188882
234.371426	194.385918	23.500000	64.815128	-0.584482	0.201722
203.971123	204.579121	23.750000	64.815128	-0.531539	0.205799
179.569670	215.348571	24.000000	64.815128	-0.491142	0.203880
158.005201	213.067843	24.250000	70.891439	-0.490922	-0.032571
140.438813	211.817656	24.500000	70.891439	-0.454638	-0.015927
