Nr	Nb	time	environment	abf_r	abf_b
232.955724	221.448568	51.000000	38.647585	-0.344146	0.281099
471.224395	243.323348	51.250000	47.802131	2.563158	0.258661
819.270623	250.083085	51.500000	47.802131	1.864544	-0.032739
1185.678728	239.075410	51.750000	47.802131	1.138515	-0.305200
1462.002112	215.975059	52.000000	47.802131	0.599533	-0.482245
1069.991503	197.032666	52.250000	42.646502	-0.921369	-0.223448
895.099299	190.560588	52.500000	42.646502	-0.561466	-0.068355
799.530551	189.473501	52.750000	42.646502	-0.367317	0.011258
741.325592	191.190066	53.000000	42.646502	-0.251176	0.054900
538.448856	189.701696	53.250000	62.949075	-1.103353	0.039219
422.150699	193.930670	53.500000	62.949075	-0.871813	0.124871
346.445774	201.404037	53.750000	62.949075	-0.725173	0.171057
292.997720	210.935778	54.000000	62.949075	-0.625195	0.195091
332.777302	229.373042	54.250000	42.461799	0.464433	0.302671
369.498676	245.389073	54.500000	42.461799	0.377988	0.241100
402.031046	258.796725	54.750000	42.461799	0.301973	0.188081
429.831586	269.655005	55.000000	42.461799	0.237453	0.143949
341.142148	266.560783	55.250000	64.396221	-0.843959	-0.012148
280.880222	267.502601	55.500000	64.396221	-0.723291	0.034641
237.165878	270.909223	55.750000	64.396221	-0.638038	0.063085
203.933869	275.872213	56.000000	64.396221	-0.575184	0.079930
176.486668	278.635225	56.250000	65.599878	-0.553940	0.047195
154.518989	282.348965	56.500000	65.599878	-0.512778	0.057446
136.526689	286.672061	56.750000	65.599878	-0.480107	0.063268
121.514774	291.359974	57.000000	65.599878	-0.453725	0.065954
110.384507	301.512993	57.250000	36.298489	-0.377667	0.131527
100.599144	311.129291	57.500000	36.298489	-0.365750	0.120120
91.932818	320.148527	57.750000	36.298489	-0.355601	0.109006
84.210706	328.535606	58.000000	36.298489	-0.346842	0.098398
202.160977	356.791116	58.250000	50.284723	3.365962	0.253718
442.819180	370.163285	58.500000	50.284723	2.879530	0.036029
828.116703	360.160851	58.750000	50.284723	2.121293	-0.251336
1259.926970	325.756327	59.000000	50.284723	1.283488	-0.529345
899.147137	291.078166	59.250000	58.378172	-1.039338	-0.302115
729.594492	276.468329	59.500000	58.378172	-0.683999	-0.135012
632.508766	270.730520	59.750000	58.378172	-0.483207	-0.044845
570.431821	269.691375	60.000000	58.378172	-0.357148	0.007442
952.938203	267.834135	60.250000	48.122139	1.679334	-0.172924
1316.574792	247.721920	60.500000	48.122139	0.964643	-0.425507
1565.806741	218.131052	60.750000	48.122139	0.484714	-0.567919
1703.521562	187.743885	61.000000	48.122139	0.229987	-0.618693
895.983714	156.596432	61.250000	30.637892	-1.937463	-0.451854
602.956971	145.315029	61.500000	30.637892	-1.332888	-0.190712
451.468178	141.157226	61.750000	30.637892	-1.023089	-0.059646
358.820800	140.559971	62.000000	30.637892	-0.835653	0.016422
303.086523	150.715219	62.250000	36.580212	-0.628367	0.289386
261.660838	162.278075	62.500000	36.580212	-0.554292	0.299633
229.498042	174.942787	62.750000	36.580212	-0.499779	0.300193
203.674243	188.446695	63.000000	36.580212	-0.458710	0.293958
178.668240	196.897618	63.250000	33.620386	-0.504025	0.176571
158.238503	205.764922	63.500000	33.620386	-0.470097	0.175256
141.203587	214.866349	63.750000	33.620386	-0.443188	0.170735
126.762200	224.047491	64.000000	33.620386	-0.421559	0.163962
182.165571	251.446832	64.250000	43.909486	1.384662	0.413431
252.382320	275.113320	64.500000	43.909486	1.225789	0.309966
335.079470	293.315592	64.750000	43.909486	1.046146	0.207323
424.714610	305.045641	65.000000	43.909486	0.857521	0.111943
539.254497	310.205562	65.250000	55.634879	0.843670	0.019333
647.151493	308.227775	65.500000	55.634879	0.628879	-0.063475
739.268960	300.890425	65.750000	55.634879	0.449703	-0.122965
811.877628	290.249477	66.000000	55.634879	0.312175	-0.160178
660.209705	278.932289	66.250000	41.176049	-0.691007	-0.096823
570.025392	275.368564	66.500000	41.176049	-0.506024	-0.016655
510.640471	276.033822	66.750000	41.176049	-0.386827	0.030013
468.802013	279.192459	67.000000	41.176049	-0.305102	0.057462
474.914902	284.737382	67.250000	57.769312	0.044161	0.071255
479.361645	289.354095	67.500000	57.769312	0.031502	0.058407
482.529335	293.204106	67.750000	57.769312	0.022031	0.048127
484.730261	296.424385	68.000000	57.769312	0.015011	0.039889
377.622053	289.104658	68.250000	36.381218	-0.901082	-0.055960
307.465425	287.497646	68.500000	36.381218	-0.758343	0.003980
257.826298	289.261623	68.750000	36.381218	-0.659803	0.040521
220.759374	293.119263	69.000000	36.381218	-0.588326	0.062687
194.833514	300.714756	69.250000	62.677860	-0.478606	0.104572
173.703484	308.741817	69.500000	62.677860	-0.442599	0.105499
156.111113	316.918012	69.750000	62.677860	-0.413832	0.103271
141.210009	325.036517	70.000000	62.677860	-0.390432	0.098987
123.937526	312.938770	70.250000	69.229258	-0.501411	-0.134209
109.860200	303.827184	70.500000	69.229258	-0.465817	-0.104578
98.164696	296.917792	70.750000	69.229258	-0.436785	-0.081294
88.293391	291.669443	71.000000	69.229258	-0.412756	-0.062816
80.050660	259.683947	71.250000	18.779658	-0.372585	-0.432121
73.261265	234.839359	71.500000	18.779658	-0.338986	-0.376743
67.555890	215.009414	71.750000	18.779658	-0.311605	-0.332334
62.683393	198.834322	72.000000	18.779658	-0.288840	-0.295948
62.435008	221.619021	72.250000	61.511713	-0.024358	0.412175
61.917261	244.240216	72.500000	61.511713	-0.041436	0.367327
61.149815	266.215292	72.750000	61.511713	-0.057505	0.323952
60.159597	287.119597	73.000000	61.511713	-0.072276	0.282882
148.529005	320.377591	73.250000	49.961261	3.507213	0.369240
340.771133	343.003011	73.500000	49.961261	3.109727	0.171735
682.705124	345.872423	73.750000	49.961261	2.429111	-0.106137
1121.495013	323.467010	74.000000	49.961261	1.570086	-0.412920
1489.793565	282.868122	74.250000	50.742455	0.816902	-0.629951
1718.766325	238.130468	74.500000	50.742455	0.389342	-0.725768
1837.558529	197.986982	74.750000	50.742455	0.180636	-0.741589
1896.410792	164.822239	75.000000	50.742455	0.087937	-0.722719
1893.399290	138.524617	75.250000	51.398948	0.004348	-0.670617
1897.850460	117.756086	75.500000	51.398948	0.012283	-0.632396
1904.093236	100.928272	75.750000	51.398948	0.013334	-0.603591
1910.212706	87.059627	76.000000	51.398948	0.012211	-0.580654
1569.267954	77.930010	76.250000	45.455012	-0.509838	-0.325999
1437.830605	73.073404	76.500000	45.455012	-0.238497	-0.209219
1378.909443	69.896096	76.750000	45.455012	-0.116281	-0.154957
1350.851926	67.506192	77.000000	45.455012	-0.057423	-0.127380
1604.740175	64.114349	77.250000	47.908197	0.467769	-0.291540
1736.170310	58.769444	77.500000	47.908197	0.205262	-0.387597
1796.214830	53.040222	77.750000	47.908197	0.087788	-0.424959
1822.677651	47.612024	78.000000	47.908197	0.038342	-0.435603
1814.897862	42.773560	78.250000	47.700703	-0.009134	-0.421655
1812.834927	38.548185	78.500000	47.700703	-0.001481	-0.411477
1812.940309	34.814853	78.750000	47.700703	0.001353	-0.404057
1813.815232	31.494969	79.000000	47.700703	0.002282	-0.398095
946.368946	26.537878	79.250000	26.250936	-1.936312	-0.415383
639.119774	24.823342	79.500000	26.250936	-1.310465	-0.162105
481.842552	24.275455	79.750000	26.250936	-0.991863	-0.033717
386.249320	24.331582	80.000000	26.250936	-0.799021	0.043341
414.682273	28.544495	80.250000	41.922381	0.255767	0.623960
438.983008	33.236587	80.500000	41.922381	0.203251	0.595088
459.121747	38.433343	80.750000	41.922381	0.158661	0.568539
475.328174	44.160928	81.000000	41.922381	0.121525	0.544080
380.860636	46.392458	81.250000	31.604573	-0.802578	0.228758
317.074257	49.433562	81.500000	31.604573	-0.676514	0.274098
271.035700	53.157728	81.750000	31.604573	-0.586852	0.303729
236.177409	57.505931	82.000000	31.604573	-0.520242	0.323088
276.727506	68.297248	82.250000	42.165880	0.590564	0.661804
317.013132	80.006133	82.500000	42.165880	0.500592	0.606172
355.221546	92.426849	82.750000	42.165880	0.414132	0.550742
389.842628	105.328808	83.000000	42.165880	0.334407	0.497189
553.301572	118.722459	83.250000	55.093430	1.236083	0.402527
720.463039	128.648657	83.500000	55.093430	0.893356	0.248628
865.535611	134.537965	83.750000	55.093430	0.597176	0.120130
974.750525	136.874200	84.000000	55.093430	0.375327	0.027361
1040.407045	136.739126	84.250000	44.824263	0.202122	-0.027066
1081.759281	135.229944	84.500000	44.824263	0.119806	-0.057491
1106.956477	132.993795	84.750000	44.824263	0.070682	-0.073401
1122.140624	130.436296	85.000000	44.824263	0.042048	-0.080564
704.087018	119.449374	85.250000	69.003260	-1.516557	-0.205477
509.998836	116.173941	85.500000	69.003260	-1.120719	-0.041474
397.794788	116.448068	85.750000	69.003260	-0.894330	0.048708
324.568993	118.775622	86.000000	69.003260	-0.748586	0.103151
664.652818	134.037420	86.250000	48.744016	2.511616	0.329986
1110.104388	138.809405	86.500000	48.744016	1.617955	-0.035908
1496.115276	131.999433	86.750000	48.744016	0.845972	-0.333587
1729.663662	118.582829	87.000000	48.744016	0.383586	-0.496125
912.062159	95.886238	87.250000	24.898254	-1.922579	-0.579447
616.420689	86.163082	87.500000	24.898254	-1.313969	-0.319434
463.910417	81.070451	87.750000	24.898254	-1.001370	-0.185735
370.842986	78.267758	88.000000	24.898254	-0.811329	-0.104953
308.091682	81.482515	88.250000	69.247473	-0.685845	0.180566
262.687283	85.582170	88.500000	69.247473	-0.597761	0.208939
228.242043	90.399486	88.750000	69.247473	-0.532358	0.227029
201.158193	95.826832	89.000000	69.247473	-0.482279	0.237962
358.855245	113.239432	89.250000	54.025135	2.147267	0.586741
580.066908	127.766749	89.500000	54.025135	1.695264	0.381385
829.707077	136.593626	89.750000	54.025135	1.188848	0.163768
1051.403771	138.803852	90.000000	54.025135	0.741534	-0.019080
937.139670	138.024981	90.250000	56.788190	-0.360769	0.017491
872.173805	139.612105	90.500000	56.788190	-0.230716	0.066904
832.344399	142.504761	90.750000	56.788190	-0.152617	0.093317
806.662645	146.153251	91.000000	56.788190	-0.103731	0.106761
1000.556494	148.732265	91.250000	54.346638	0.681607	-0.003387
1141.067382	146.359442	91.500000	54.346638	0.400182	-0.112104
1230.258889	141.062543	91.750000	54.346638	0.224209	-0.173662
1282.679244	134.486879	92.000000	54.346638	0.123451	-0.202941
1351.352487	127.246582	92.250000	54.011596	0.151405	-0.238290
1389.311308	119.601376	92.500000	54.011596	0.080685	-0.253734
1410.219149	112.198551	92.750000	54.011596	0.044306	-0.255836
1422.127295	105.295791	93.000000	54.011596	0.025764	-0.251637
820.165497	96.801916	93.250000	33.713809	-1.719257	-0.138263
573.709338	96.290852	93.500000	33.713809	-1.218749	0.062961
439.386487	99.260108	93.750000	33.713809	-0.949618	0.165712
354.653634	104.313657	94.000000	33.713809	-0.782771	0.224019
333.273815	116.933857	94.250000	39.917634	-0.233714	0.452495
315.419906	130.727066	94.500000	39.917634	-0.208903	0.439285
300.134342	145.583234	94.750000	39.917634	-0.190113	0.421876
286.756477	161.350404	95.000000	39.917634	-0.175891	0.401104
243.132449	160.603917	95.250000	28.964852	-0.619956	-0.002068
210.098651	161.086748	95.500000	28.964852	-0.553914	0.023572
184.193117	162.442406	95.750000	28.964852	-0.502939	0.041709
163.315108	164.434103	96.000000	28.964852	-0.462596	0.054519
146.121760	170.276385	96.250000	30.919530	-0.431172	0.140422
131.617502	176.356766	96.500000	30.919530	-0.406931	0.139910
119.203999	182.581855	96.750000	30.919530	-0.387008	0.137424
108.450768	188.871510	97.000000	30.919530	-0.370473	0.133473
160.547707	216.709092	97.250000	44.016009	1.506165	0.502433
229.361654	242.378241	97.500000	44.016009	1.348622	0.396184
313.821480	263.805203	97.750000	44.016009	1.163033	0.285778
408.893257	279.374413	98.000000	44.016009	0.960609	0.178438
518.074671	288.377976	98.250000	44.231785	0.838821	0.077372
621.474002	290.556679	98.500000	44.231785	0.629749	-0.010129
710.420607	287.245421	98.750000	44.231785	0.453743	-0.075124
781.113242	280.212996	99.000000	44.231785	0.317196	-0.118024
910.320913	270.099465	99.250000	54.891640	0.497337	-0.184202
1005.486863	256.141301	99.500000	54.891640	0.316799	-0.233051
1070.484787	240.848108	99.750000	54.891640	0.197971	-0.254903
1113.180314	225.789848	100.000000	54.891640	0.123902	-0.259208
690.603797	196.599137	100.250000	30.042710	-1.552685	-0.390514
496.361445	183.099625	100.500000	30.042710	-1.148220	-0.205722
384.743958	176.473429	100.750000	30.042710	-0.917436	-0.102112
312.231776	173.573064	101.000000	30.042710	-0.768916	-0.037735
272.731873	186.290836	101.250000	62.304909	-0.509595	0.285013
241.786297	200.013373	101.500000	62.304909	-0.458387	0.282471
216.743038	214.428698	101.750000	62.304909	-0.419625	0.273776
195.947621	229.249661	102.000000	62.304909	-0.389741	0.260840
228.577762	251.485079	102.250000	42.260643	0.576286	0.336693
261.211946	271.209952	102.500000	42.260643	0.495169	0.271015
292.675471	287.965856	102.750000	42.260643	0.418720	0.212182
321.992261	301.599734	103.000000	42.260643	0.349028	0.161296
446.950229	313.323730	103.250000	55.309721	1.185337	0.093673
580.377577	315.982309	103.500000	55.309721	0.916235	-0.018730
706.111582	310.661647	103.750000	55.309721	0.668316	-0.109194
811.851321	299.652173	104.000000	55.309721	0.464632	-0.172320
966.916667	284.342289	104.250000	45.494982	0.562293	-0.251428
1080.499547	264.981055	104.500000	45.494982	0.348923	-0.304325
1156.554832	244.769902	104.750000	45.494982	0.211672	-0.325261
1205.249109	225.560352	105.000000	45.494982	0.128785	-0.326093
1492.238284	204.088936	105.250000	47.988557	0.606197	-0.481080
1658.914095	178.671051	105.500000	47.988557	0.288955	-0.565298
1743.814416	154.571807	105.750000	47.988557	0.136077	-0.585874
1786.042956	133.602015	106.000000	47.988557	0.067288	-0.578048
926.242860	114.658424	106.250000	31.999389	-1.962017	-0.333657
621.359083	109.558369	106.500000	31.999389	-1.338191	-0.075308
465.078349	109.477702	106.750000	31.999389	-1.021947	0.051441
369.886746	112.022116	107.000000	31.999389	-0.831890	0.123257
306.033368	117.437876	107.250000	32.997460	-0.702210	0.206631
259.854688	124.083019	107.500000	32.997460	-0.614600	0.230548
224.804672	131.691717	107.750000	32.997460	-0.550212	0.243549
197.212893	140.076574	108.000000	32.997460	-0.501478	0.248980
403.054804	161.873562	108.250000	52.570595	2.636590	0.472469
719.602697	175.853470	108.500000	52.570595	1.995843	0.192325
1078.453033	177.524400	108.750000	52.570595	1.276006	-0.098848
1369.787777	168.034706	109.000000	52.570595	0.696605	-0.314962
1625.716306	151.741124	109.250000	48.305301	0.467169	-0.481378
1759.897259	133.074697	109.500000	48.305301	0.209873	-0.552941
1823.513382	115.560542	109.750000	48.305301	0.094735	-0.569506
1853.739690	100.278389	110.000000	48.305301	0.045673	-0.563379
1170.194575	92.272642	110.250000	41.976341	-1.303027	-0.113240
912.066514	92.498560	110.500000	41.976341	-0.778752	0.096252
779.566519	96.124699	110.750000	41.976341	-0.513522	0.196335
700.678676	101.722364	111.000000	41.976341	-0.358713	0.248908
527.407665	106.205347	111.250000	37.387057	-0.986976	0.228185
