rep	outcome	time
144	1	1006.005475
145	-1	703.276885
146	1	1281.820897
147	1	1815.210106
148	1	1404.175073
149	1	3115.703644
150	-1	4394.353835
151	1	3009.946891
152	1	7681.892979
153	1	973.324637
154	1	8193.390094
155	1	1338.064806
156	1	383.136103
157	1	2552.938365
158	1	348.659576
159	1	571.427423
160	1	2882.420109
161	-1	3786.233030
162	-1	2717.382732
163	1	331.540115
164	1	814.842464
165	1	739.717366
166	1	2034.351205
167	1	1771.355996
168	1	654.914620
169	-1	1574.069024
170	1	885.327298
171	-1	9616.364752
172	1	2736.506795
173	1	1834.401911
174	1	2030.561931
175	-1	941.193637
176	1	842.241934
177	1	1856.403685
178	1	497.047746
179	1	1454.815967
180	1	1861.413755
181	1	1147.380386
182	-1	1145.334690
183	-1	891.984638
184	1	5278.090292
185	1	1114.243922
186	1	901.074929
187	1	1070.612922
188	1	1664.982866
189	1	2122.095130
190	1	3183.705054
191	1	12174.387804
192	1	1517.184070
193	1	522.729543
194	1	3085.095160
195	1	1935.342098
196	1	1169.747224
197	1	782.757090
198	1	546.407199
199	1	1051.182815
200	1	426.985060
201	-1	3466.953892
202	-1	4680.246936
203	1	988.213752
204	1	859.278358
205	1	426.420189
206	1	2051.530575
207	1	395.365426
208	1	567.924613
209	1	2222.975286
210	1	1814.008628
211	-1	4568.172336
212	1	1539.669159
213	1	1951.104851
214	1	1598.175515
215	-1	847.437971
216	1	1259.545270
217	1	354.657873
218	1	780.158064
219	1	631.787963
220	1	602.740494
221	1	2167.913486
222	1	2476.904005
223	1	2632.466979
224	-1	3106.141072
225	1	833.789460
226	1	719.353874
227	1	2023.614415
228	-1	1518.094740
229	1	508.690451
230	1	4240.640937
231	1	400.654059
232	1	4164.631919
233	1	1677.523758
234	1	1179.654871
235	1	3697.014885
236	1	1376.286057
237	1	597.165413
238	1	778.830631
239	1	1127.466145
240	1	1441.605248
241	1	1688.288995
242	1	1088.002906
243	1	502.913918
244	1	590.502806
245	1	2405.717586
246	1	924.004846
247	1	2821.571559
248	1	1499.400079
249	1	2159.519140
250	-1	5018.352645
251	1	9187.352080
252	1	682.906773
253	1	947.758073
254	1	1869.085296
255	1	610.448090
256	1	1247.924242
257	1	971.255562
258	1	513.469534
259	1	468.518024
260	1	688.781480
261	1	1911.164069
262	1	10492.733795
263	1	3652.094334
264	1	1296.511913
265	1	383.801430
266	1	1579.760872
267	1	4737.920021
268	1	5303.643507
269	1	883.543258
270	1	2768.381989
271	1	754.453468
272	1	978.359279
273	1	1382.508064
274	1	4253.942604
275	1	2337.734729
276	1	6132.126198
277	1	2137.670029
278	1	397.821491
279	1	1252.060236
280	1	10718.857898
281	1	4975.554039
282	-1	1127.157007
283	1	496.036570
284	1	981.338314
285	1	2091.510588
286	1	1667.913031
287	-1	1920.807004
288	1	1913.292964
289	1	4703.026052
290	1	3859.375714
291	1	378.285866
292	-1	6984.591190
293	1	365.150011
294	1	1794.306823
295	1	1069.054279
296	1	4262.089542
297	1	3041.131614
298	1	1051.133410
299	1	6205.181910
300	1	399.267450
301	-1	830.286845
302	1	2634.468536
303	1	11619.124811
304	1	611.304280
305	1	510.776980
306	1	1761.594291
307	1	1071.529055
308	1	484.050088
309	1	637.704497
310	1	5617.133608
311	1	3704.840054
312	-1	808.442318
313	-1	1444.616574
314	1	794.039287
315	1	1214.797837
316	1	958.559813
317	1	668.126191
318	1	713.430935
319	-1	634.288075
320	1	663.427202
321	1	3588.833607
322	1	984.109897
323	1	390.642857
324	1	4340.360998
325	1	596.137080
326	1	1118.404614
327	1	465.860391
328	1	1596.667583
329	1	693.344904
330	1	863.809623
331	-1	1322.519549
332	1	1984.210855
333	1	1254.893469
334	1	5201.086696
335	1	1794.369779
336	1	3765.674799
337	1	763.010652
338	1	4715.010261
339	-1	10929.041569
340	1	3857.443018
341	1	552.755286
342	1	3503.913806
343	-1	921.805281
344	-1	1485.940030
345	-1	959.744298
346	1	550.727678
347	1	2036.735929
348	1	485.119996
349	1	5156.417852
350	1	445.177453
351	1	2497.163935
352	1	2734.799208
353	1	1079.220183
354	1	5060.255117
355	-1	2254.175803
356	1	2302.147956
357	1	1732.527215
358	1	5679.295767
359	1	1445.204668
360	1	3082.647190
361	1	2460.721197
362	1	2059.702709
363	1	5237.511799
364	1	638.202351
365	1	673.746221
366	-1	1226.461413
367	1	5086.183536
368	1	458.794468
369	1	5969.559020
370	1	748.004561
371	1	935.811343
372	-1	732.063053
373	1	977.396191
374	1	477.228556
375	1	4869.906242
376	1	1675.419358
377	1	921.799912
378	1	942.351678
379	1	2846.319425
380	1	11385.998759
381	1	2896.485587
382	1	352.668339
383	1	2889.731294
384	1	2715.430661
385	1	1026.328856
386	1	4833.206957
387	1	1120.611104
388	1	4204.450919
389	1	2332.207944
390	1	438.473156
391	1	3526.191975
392	1	3354.252100
393	1	5321.994351
394	-1	764.327590
395	1	1488.001138
396	1	336.826967
397	1	645.898178
398	-1	10866.936452
399	1	2495.555319
400	1	1134.826189
401	1	3172.284131
402	1	855.862378
403	1	691.032353
404	1	349.920240
405	1	3654.234926
406	1	7703.238451
407	1	3962.068303
408	-1	8469.257069
409	1	822.187629
410	1	3215.132615
411	1	3443.831213
412	-1	1733.563835
413	1	3156.461576
414	1	1166.831061
415	1	1676.806143
416	1	2267.811380
417	1	385.778759
418	1	454.714567
419	-1	1559.804966
420	1	3781.187303
421	1	842.376822
422	1	629.954831
423	1	1612.670972
424	1	1299.387485
425	-1	856.756953
426	1	2818.909832
427	1	399.598066
428	1	3658.778093
429	1	1979.124987
430	1	463.366176
431	1	10026.382927
432	1	3400.911398
433	1	834.638126
434	1	2564.305610
435	1	1691.089117
436	1	1566.624170
437	1	679.577086
438	1	449.764059
439	1	2930.080060
440	1	547.967963
441	1	8531.783631
442	1	443.099015
443	1	454.074469
444	1	771.861695
445	1	5596.135703
446	1	1135.774294
447	-1	1328.650559
448	1	5001.034559
449	1	540.143551
450	1	555.532430
451	1	2927.427863
452	-1	4777.851655
453	1	1381.271667
454	1	754.978189
455	1	1119.101718
456	1	543.946268
457	1	546.221301
458	1	573.089603
459	1	645.638434
460	1	970.115791
461	1	2585.625434
462	1	564.732184
463	1	4981.667538
464	-1	2668.598915
465	1	1843.924407
466	1	3677.036307
467	1	625.744117
468	1	1866.435343
469	1	7944.128473
470	1	2156.947048
471	1	1440.579547
472	1	926.893001
473	1	6934.513779
474	-1	2784.042174
475	1	1163.805749
476	-1	5826.165586
477	1	1006.435817
478	1	1319.428639
479	1	623.534221
480	0	15001.669355
481	1	4340.555469
482	1	3535.469924
483	1	1164.395951
484	1	520.543743
485	1	692.696989
486	1	1658.415898
487	1	4666.365654
488	1	517.219718
489	1	1342.700362
490	1	7174.887274
491	1	2070.016292
492	1	1876.465376
493	1	545.144652
494	1	6285.308586
495	1	446.645836
496	1	2154.126116
497	-1	13876.514738
498	1	2122.012395
499	-1	1127.979828
500	1	591.388198
501	1	1452.074388
502	1	515.678378
503	-1	1171.921932
504	1	480.786693
505	1	7257.935554
506	1	877.346326
507	1	2601.674059
508	1	822.828981
509	1	1878.884553
510	1	5208.724052
511	-1	4112.718334
512	1	1502.633225
513	1	4923.701453
514	1	2187.662927
515	1	11759.037194
516	1	431.076031
517	1	1299.218045
518	1	948.787976
519	1	4869.194532
520	1	881.144193
521	1	1097.781241
522	1	4838.312222
523	1	1285.402046
524	1	476.494127
525	1	2262.194001
526	1	2067.630252
527	1	462.013490
528	1	2177.061792
529	1	984.909327
530	1	2457.530163
531	-1	1144.211850
532	1	2862.692463
533	1	684.447208
534	1	2801.040885
535	1	515.854280
536	1	595.083946
537	1	1740.966185
538	1	449.093334
539	-1	1209.929256
540	1	327.927364
541	1	2592.170142
542	1	352.119119
543	1	2567.103642
544	1	1026.448231
545	1	2195.043004
546	1	3487.202056
547	1	1140.335652
548	1	2736.348631
549	1	1322.233107
550	-1	797.711836
551	1	2040.082651
552	1	1524.158171
553	1	845.435421
554	1	4792.594310
555	1	5384.769887
556	1	3097.901412
557	1	459.417680
558	1	3371.055479
559	1	1826.066639
560	1	888.318421
561	1	7102.748648
562	1	945.019132
563	1	1106.663268
564	1	816.317608
565	1	1037.190259
566	1	6606.423137
567	1	1113.565278
568	1	7917.243965
569	1	3596.768290
570	1	2423.280748
571	1	343.910615
572	1	1054.148658
573	1	3598.342913
574	1	585.789982
575	1	4096.122341
576	1	6893.168237
577	1	522.803867
578	1	6922.330103
579	1	1597.083622
580	1	9529.235282
581	1	3231.519516
582	1	1595.614750
583	-1	3919.012195
584	1	10128.746896
585	1	1463.546790
586	1	561.119245
587	1	1478.759545
588	1	397.807083
589	-1	7371.234008
590	1	2748.482419
591	1	511.072305
592	1	3546.194009
593	1	1574.887655
594	1	5640.268492
595	-1	2014.936555
596	1	2167.833429
597	-1	847.910708
598	-1	1813.032081
599	1	2924.485613
600	-1	2740.011002
601	-1	923.039229
602	1	3622.615483
603	-1	7168.162688
604	1	1615.297894
605	1	1452.698528
606	1	1098.499398
607	1	6542.503515
608	1	1042.874505
609	1	3379.640638
610	1	3143.981709
611	1	1710.317846
612	1	2541.235614
613	1	888.762539
614	1	1878.690994
615	-1	3274.983164
616	1	2476.285158
617	1	447.563370
618	1	483.324308
619	1	778.777593
620	1	667.331576
621	1	5113.732470
622	1	4827.978483
623	1	1269.116258
624	1	587.328943
625	1	484.386704
626	-1	1132.801760
627	1	602.058738
628	1	1321.639722
629	1	4113.842959
630	1	1633.639335
631	1	1752.513470
632	1	731.682543
633	1	728.048976
634	1	799.064430
635	1	612.197737
636	1	1168.054126
637	1	848.795076
638	-1	2863.344273
639	1	743.141626
640	1	2748.909121
641	1	671.755762
642	-1	878.696988
643	1	3791.079889
644	1	825.459766
645	1	1472.383401
646	1	14384.590770
647	1	2571.268560
648	-1	5957.235619
649	1	3471.583826
650	1	510.275326
651	1	2002.670733
652	1	2977.134665
653	1	1852.671363
654	1	923.012508
655	1	2883.536183
656	1	1746.511652
657	1	1280.945480
658	1	2546.889600
659	1	1924.569326
660	1	1252.299843
661	1	380.828778
662	1	3522.184858
663	1	1471.987668
664	1	4841.058100
665	1	1824.663091
666	1	849.740758
667	1	2836.803071
668	1	3889.572854
669	1	387.929324
670	1	2896.810097
671	1	2164.712394
672	1	366.991526
673	-1	712.196857
674	-1	3783.166924
675	-1	1087.463764
676	1	6063.153568
677	1	2964.428763
678	1	8172.538249
679	1	1650.577214
680	1	1857.369634
681	1	3198.269224
682	1	747.320327
683	1	1267.688559
684	1	4946.828450
685	1	3103.376547
686	1	4419.285441
687	1	9692.018064
688	1	11201.440913
689	1	7893.398208
690	-1	887.572067
691	1	534.376121
692	1	703.954542
693	1	847.201021
694	1	1257.444550
695	1	2085.457969
696	1	695.820968
697	-1	1522.258948
698	1	680.304072
699	-1	4583.042752
700	-1	6517.388042
701	1	984.126375
702	-1	1035.533216
703	1	2043.013790
704	1	5219.285149
705	1	3092.406486
706	1	4304.433065
707	1	4011.913541
708	1	1509.803800
709	1	409.320843
710	1	786.018905
711	1	919.799255
712	1	1737.070714
713	1	683.254700
714	1	1105.547719
715	1	439.053393
716	1	6205.143591
717	1	1995.042555
718	1	1493.379010
719	1	4711.930019
720	1	471.524338
721	1	1005.397174
722	1	2271.052979
723	1	466.416832
724	1	1398.955618
725	1	547.837388
726	-1	709.090663
727	1	1013.553132
728	1	1907.232136
729	1	2128.676405
730	1	2704.495580
731	1	1455.335950
732	1	5285.520043
733	1	2826.712466
734	1	3463.089316
735	1	948.641299
736	1	537.179193
737	-1	8057.692887
738	1	696.453707
739	1	1136.195080
740	1	496.989092
741	1	2931.947636
742	1	2560.698164
743	1	8854.605834
744	1	826.048013
745	1	1757.002503
746	1	2782.905575
747	1	5612.850591
748	1	3601.648604
749	1	4283.676914
750	1	566.525539
751	1	5056.243887
752	-1	792.635210
753	1	4762.453984
754	1	8960.686320
755	1	438.729029
756	-1	9030.464880
757	1	1732.735889
758	1	668.535702
759	-1	1059.497152
760	1	2013.369721
761	1	869.465822
762	1	1897.148378
763	-1	1689.649501
764	1	3486.066620
765	1	559.576299
766	1	1733.539250
767	1	1247.434109
768	1	1665.492688
769	1	480.079851
770	1	1069.076020
771	1	1681.452213
772	-1	4795.582402
773	1	2498.027103
774	-1	1053.670456
775	1	986.039221
776	1	3358.294986
777	1	474.712369
778	1	480.793124
779	1	3618.361094
780	1	3058.080715
781	1	328.046805
782	1	1200.176897
783	1	1201.740319
784	1	6910.409401
785	1	2596.636352
786	1	1163.740154
787	1	2921.512989
788	1	542.923775
789	1	2414.646376
790	1	1071.606774
791	1	884.608461
792	1	960.043033
793	1	7201.615037
794	1	612.152332
795	1	883.651230
796	1	3391.925827
797	1	3016.974740
798	-1	993.954378
799	1	1297.278462
800	-1	2669.546139
801	1	445.135392
802	1	1391.921253
803	1	4788.695055
804	1	548.812018
805	-1	3922.985965
806	1	3778.954345
807	1	793.645287
808	1	512.032369
809	1	679.253595
810	1	453.156595
811	1	1061.285008
812	1	851.237115
813	-1	2369.020129
814	1	329.832090
815	1	415.508953
816	1	777.024296
817	1	1590.237403
818	1	711.990553
819	1	5802.958385
820	1	3636.170517
821	1	465.665646
822	1	1653.083630
823	1	680.773260
824	1	651.520039
825	1	2247.444217
826	1	801.909595
827	-1	4066.777085
828	1	3252.446110
829	1	8370.398555
830	1	3122.268544
831	1	9888.858261
832	-1	1151.432741
833	1	1440.688526
834	1	5545.964210
835	1	647.252983
836	1	1632.921742
837	1	592.183627
838	1	1581.046333
839	1	778.224982
840	1	3364.772093
841	1	13871.801872
842	1	469.859828
843	1	1429.426806
844	1	3137.839851
845	1	1191.934534
846	1	1109.978003
847	1	636.035081
848	-1	1559.677398
849	1	6040.842402
850	1	4139.032159
851	1	1348.756632
852	1	1938.252105
853	1	505.915553
854	1	10210.010295
855	1	671.623173
856	-1	1922.224067
857	1	424.637905
858	-1	1030.472959
859	1	3199.637095
860	1	6862.399819
861	1	8310.140348
862	1	6699.695913
863	1	5039.013541
864	1	535.104997
865	1	593.204724
866	1	547.403884
867	1	366.361608
868	1	464.224802
869	1	1944.840648
870	1	483.724634
871	1	2391.314871
872	1	4940.022240
873	-1	1120.121462
874	1	481.990338
875	1	3312.679840
876	-1	1059.932350
877	1	719.617563
878	1	5061.941633
879	1	4574.143457
880	-1	1544.185132
881	1	486.393086
882	1	1884.469954
883	1	1069.863749
884	1	1019.915083
885	1	877.905686
886	1	1137.654709
887	1	1609.852990
888	1	2092.924516
889	1	466.691707
890	1	2559.652120
891	-1	5516.740419
892	1	740.313894
893	1	508.021035
894	1	9975.128788
895	1	1742.472191
896	1	800.799620
897	1	8007.241287
898	1	683.627481
899	1	2301.813275
900	1	1558.773690
901	1	4161.506378
902	1	4521.813788
903	1	1180.566441
904	1	2312.577669
905	1	392.046823
906	1	460.761302
907	1	521.672582
908	1	808.284300
909	1	553.782244
910	1	359.042097
911	1	3079.823812
912	1	4851.242517
913	1	1680.238715
914	-1	3062.422207
915	1	3066.882915
916	1	7203.100866
917	1	868.553551
918	1	835.951000
919	1	13532.312391
920	-1	4541.013023
921	1	388.376491
922	1	765.357054
923	-1	4727.654450
924	1	8125.397864
925	1	7507.330454
926	1	2514.780982
927	1	2507.448415
928	1	1240.146892
929	1	1949.850224
930	1	442.596259
931	1	3575.239702
932	1	387.500047
933	1	802.116370
934	1	2188.297661
935	1	3682.801166
936	-1	3106.004420
937	1	3339.415526
938	1	1474.623843
939	1	1275.552311
940	1	387.173917
941	1	418.588036
942	1	7213.620003
943	1	5332.228953
944	1	1814.638983
945	1	640.417070
946	1	1743.134973
947	1	3582.635503
948	1	1112.453102
949	1	2144.209618
950	1	1634.570765
951	1	685.488883
952	1	709.479247
953	1	4106.761102
954	1	3292.810713
955	-1	3803.446716
956	1	2745.539149
957	1	1174.752034
958	1	967.109497
959	1	1660.156491
960	-1	838.235429
961	-1	1879.199066
962	1	461.936637
963	1	364.484724
964	-1	4184.347298
965	1	6728.253228
966	1	2250.269821
967	1	1180.856213
968	1	1350.910257
969	1	669.628762
970	1	330.773144
971	1	5087.501811
972	1	9939.814413
973	1	7387.067451
974	1	530.100866
975	1	720.259982
976	1	1260.763573
977	1	800.063502
978	1	1578.684511
979	1	1360.452678
980	1	7341.110612
981	1	459.088325
982	1	4718.306461
983	1	3286.715579
984	1	6163.598759
985	1	471.518402
986	1	614.866409
987	1	6898.407551
988	1	2202.856526
989	1	602.260310
990	1	1369.953317
991	1	556.007344
992	1	3026.438316
993	1	3681.161360
994	1	637.866731
995	1	4014.991001
996	1	2174.596125
997	1	585.556920
998	1	2001.509852
999	-1	1741.173410
1000	-1	6220.732279
