rep	outcome	time
287	-1	1891.099181
288	-1	3935.700001
289	-1	1511.475505
290	-1	2835.922106
291	-1	2224.426863
292	-1	6535.785285
293	-1	1612.738040
294	-1	945.569008
295	-1	2065.340662
296	-1	5941.846353
297	-1	3719.082976
298	-1	3617.365083
299	-1	1283.324271
300	-1	4597.919320
301	-1	1519.284331
302	-1	1677.208430
303	-1	938.713611
304	-1	1855.966009
305	-1	931.205464
306	-1	1571.650298
307	-1	5557.639733
308	1	992.319685
309	-1	3848.635038
310	-1	2489.548863
311	-1	1912.721977
312	-1	4824.891270
313	-1	2552.106418
314	-1	1688.849801
315	-1	1189.428464
316	-1	3624.428854
317	-1	1765.331136
318	-1	1976.422696
319	-1	2561.825811
320	-1	4482.684682
321	-1	2685.071902
322	1	553.543652
323	-1	3698.904751
324	-1	2149.464484
325	-1	4188.616792
326	-1	5330.762351
327	-1	1494.070056
328	1	3525.827528
329	-1	5593.508720
330	-1	1303.822773
331	-1	2645.032711
332	-1	5228.209282
333	-1	952.583765
334	-1	2026.582314
335	-1	2932.480359
336	-1	965.671774
337	-1	2993.770882
338	-1	2323.604032
339	-1	5022.497390
340	1	356.456929
341	-1	1153.182785
342	-1	1740.738877
343	-1	2383.703724
344	-1	4536.667953
345	-1	908.837079
346	-1	1839.334158
347	-1	824.942483
348	-1	1783.554369
349	-1	2574.411007
350	-1	1613.782888
351	-1	1506.609846
352	-1	1900.226293
353	-1	1925.168965
354	-1	2207.427408
355	-1	2569.487915
356	-1	849.881670
357	-1	954.419613
358	-1	1282.107539
359	-1	1143.712651
360	-1	2603.854694
361	-1	4740.416814
362	-1	1480.640552
363	-1	3339.976263
364	-1	1377.892730
365	-1	2497.457441
366	-1	750.374244
367	-1	2126.441631
368	-1	7860.957059
369	-1	3363.854411
370	-1	854.074192
371	-1	1821.410086
372	-1	3549.076025
373	-1	2417.359976
374	-1	2709.605427
375	-1	1108.397691
376	-1	2657.429252
377	-1	1153.196789
378	-1	3639.016109
379	-1	2654.585903
380	-1	1579.448616
381	-1	2302.775677
382	-1	3786.603361
383	-1	1329.711190
384	-1	3500.774656
385	-1	1087.615019
386	-1	1472.058995
387	-1	1378.561444
388	-1	1644.323266
389	-1	1924.874017
390	-1	1096.831026
391	-1	1459.195945
392	-1	2792.773998
393	-1	2084.057981
394	-1	1058.468142
395	-1	1113.479499
396	-1	4624.473258
397	-1	5286.757502
398	-1	3692.712151
399	-1	5909.455384
400	1	374.236210
401	-1	1139.689483
402	-1	4975.512803
403	-1	1723.690456
404	-1	2230.568455
405	-1	2283.654585
406	-1	2073.570998
407	-1	1717.100775
408	-1	970.338108
409	-1	1327.983298
410	-1	1910.865761
411	-1	3093.173127
412	-1	1050.869118
413	-1	2737.978308
414	-1	4907.863545
415	-1	3812.791371
416	-1	1170.354515
417	-1	4160.535265
418	-1	10772.724669
419	-1	4058.044663
420	-1	1064.651244
421	-1	1146.816610
422	1	1491.747703
423	-1	2379.334407
424	-1	3130.745929
425	-1	1461.053263
426	-1	1732.983761
427	1	811.053460
428	-1	2691.044618
429	-1	2638.326734
430	-1	3253.559803
431	-1	1940.503744
432	-1	2774.698627
433	-1	3520.384817
434	-1	2768.518949
435	1	1186.745104
436	-1	2042.902091
437	-1	2388.727698
438	-1	3501.771114
439	-1	1946.935778
440	-1	3312.411045
441	-1	1225.059941
442	-1	978.324083
443	-1	3155.112122
444	-1	3812.080821
445	-1	2111.596225
446	-1	1285.917519
447	1	406.808033
448	-1	3566.879322
449	-1	2407.796932
450	-1	812.719208
451	-1	2385.309463
452	-1	3405.884671
453	-1	979.645740
454	-1	6534.593971
455	-1	3530.333036
456	-1	1407.580939
457	-1	881.758728
458	-1	1105.233558
459	-1	2504.235840
460	-1	1092.987725
461	-1	1499.647346
462	-1	1462.315200
463	-1	1426.823177
464	-1	894.936746
465	-1	1041.294628
466	-1	1712.425208
467	-1	2227.950333
468	-1	1799.523265
469	-1	1618.956170
470	-1	2074.368874
471	-1	985.178748
472	-1	3567.543454
473	-1	1336.886027
474	-1	1874.831714
475	-1	2209.868210
476	-1	2524.286328
477	1	1171.935637
478	-1	4176.623922
479	1	2568.040387
480	-1	1108.576549
481	-1	4922.762601
482	-1	1227.121254
483	-1	762.639302
484	-1	2296.752905
485	-1	3114.137854
486	-1	5157.050506
487	1	1832.504433
488	-1	3025.159888
489	-1	2695.717369
490	-1	1571.714067
491	-1	2678.778249
492	-1	1577.101030
493	-1	2513.554300
494	-1	1417.509443
495	-1	1257.636521
496	-1	2519.293186
497	-1	1443.537182
498	-1	1100.897872
499	-1	12712.441996
500	-1	3209.441948
501	-1	1419.404697
502	-1	1792.104761
503	-1	1829.019553
504	-1	3225.517632
505	-1	2106.524014
506	-1	4017.678280
507	-1	885.572425
508	-1	2920.076884
509	-1	6413.035421
510	-1	2142.819756
511	-1	2990.608705
512	-1	3114.200413
513	-1	2960.470655
514	-1	918.816346
515	-1	3598.605722
516	-1	4362.601677
517	-1	1615.539733
518	-1	918.021524
519	-1	1680.004509
520	-1	2122.925004
521	-1	3405.748033
522	1	1129.629243
523	-1	2162.641269
524	-1	3938.407402
525	-1	3052.453227
526	-1	2958.506040
527	-1	1668.188838
528	-1	3444.318486
529	-1	1372.855885
530	-1	4630.002427
531	-1	5973.323609
532	-1	1251.162903
533	-1	2127.219120
534	-1	5128.713073
535	-1	1783.115032
536	1	1296.223803
537	-1	2637.659764
538	-1	928.851179
539	-1	2618.860475
540	-1	1334.954921
541	-1	1791.448484
542	-1	3156.203335
543	-1	4748.540663
544	-1	1651.843049
545	-1	1616.567915
546	-1	1591.531123
547	-1	2125.560975
548	-1	5795.237805
549	-1	2586.799585
550	-1	2857.551371
551	-1	2340.753884
552	-1	2451.124842
553	-1	3964.977832
554	-1	1614.880095
555	-1	2214.228247
556	-1	1503.419037
557	-1	1242.819396
558	1	1505.003284
559	-1	1478.438575
560	-1	1505.577018
561	1	1463.473129
562	-1	2179.788522
563	-1	5138.311958
564	-1	2334.295555
565	-1	2934.136155
566	-1	2747.728873
567	-1	1741.451834
568	-1	2253.381243
569	-1	4177.473954
570	-1	1215.257514
571	-1	3318.705607
572	-1	1431.588068
573	-1	1283.788119
574	1	1587.427397
575	-1	4313.045487
576	-1	1123.382053
577	-1	2234.169679
578	-1	1776.413252
579	-1	3350.373268
580	-1	3524.250301
581	-1	5589.268004
582	-1	3161.995166
583	-1	1068.381032
584	-1	984.573588
585	-1	2942.945123
586	-1	4298.902860
587	-1	1183.430096
588	-1	2649.701077
589	-1	2857.909432
590	-1	2554.522205
591	-1	2093.340233
592	1	1090.240716
593	-1	1956.447485
594	-1	2021.763260
595	-1	4118.583600
596	-1	12263.961993
597	-1	3343.083047
598	-1	1781.202540
599	-1	734.628485
600	-1	4635.141447
601	-1	5948.080445
602	-1	2556.177080
603	-1	2356.242049
604	1	817.537784
605	-1	769.011130
606	-1	1878.331175
607	-1	2750.232075
608	-1	2868.346962
609	-1	3197.047564
610	-1	3338.147132
611	-1	1568.926021
612	-1	1789.038677
613	-1	3119.538726
614	-1	2252.252977
615	-1	2478.992273
616	-1	2205.775774
617	-1	1280.808035
618	-1	1063.677509
619	-1	3062.954520
620	-1	1413.705672
621	-1	1412.123485
622	-1	2355.408947
623	-1	2139.302386
624	-1	1103.008462
625	-1	1500.937848
626	-1	1894.342951
627	-1	956.414021
628	-1	3267.430081
629	-1	2590.426523
630	-1	5761.357068
631	-1	999.197401
632	-1	3320.482208
633	-1	6605.210754
634	-1	1531.342314
635	-1	987.894392
636	-1	1760.242277
637	-1	994.933160
638	-1	2902.766165
639	-1	3746.206106
640	1	961.381350
641	-1	2818.759847
642	-1	1072.249043
643	-1	3275.222941
644	-1	1276.664720
645	-1	4229.289171
646	-1	2460.518657
647	-1	1982.656518
648	-1	2380.015828
649	-1	3396.338790
650	-1	791.701252
651	-1	1751.664456
652	-1	1400.682087
653	1	1189.925849
654	-1	4917.263515
655	-1	4927.789349
656	-1	2612.244806
657	-1	4319.483342
658	-1	3762.384017
659	-1	2862.270087
660	-1	2090.365483
661	-1	1539.956380
662	-1	942.451763
663	-1	1509.671443
664	-1	2411.497209
665	-1	2437.875991
666	-1	2334.833750
667	-1	2343.311744
668	-1	1133.895675
669	-1	2576.821811
670	1	468.005506
671	-1	1314.797830
672	-1	1829.632262
673	-1	773.522605
674	-1	702.094622
675	-1	833.663148
676	-1	1337.888603
677	-1	4866.628104
678	-1	2647.150587
679	-1	2737.225550
680	-1	1596.963100
681	-1	8917.105935
682	-1	1787.411679
683	-1	2325.660129
684	-1	2125.226142
685	-1	784.515315
686	-1	1594.703042
687	-1	1669.332454
688	-1	2500.970952
689	-1	2843.641017
690	1	756.055185
691	-1	6603.632774
692	-1	1956.818734
693	-1	2668.873714
694	-1	1428.613544
695	-1	3441.897987
696	-1	1785.301687
697	-1	4580.658932
698	-1	5182.921087
699	-1	2294.264728
700	-1	767.914745
701	-1	949.971626
702	-1	1151.073182
703	-1	2516.540762
704	-1	1400.639968
705	-1	4683.836412
706	-1	1244.916267
707	-1	900.816461
708	-1	958.057289
709	-1	2356.478986
710	-1	2708.396942
711	-1	1091.278151
712	-1	3566.490663
713	-1	1561.653603
714	-1	1688.302078
715	-1	1561.893233
716	-1	2751.938211
717	-1	2176.835675
718	-1	1750.675696
719	-1	3159.360993
720	-1	1264.080207
721	-1	1655.584610
722	-1	798.924430
723	-1	3602.878801
724	-1	2264.848730
725	-1	1749.814343
726	-1	3549.552148
727	-1	3175.664730
728	-1	5239.734648
729	-1	2490.905563
730	-1	2318.536741
731	-1	1940.278606
732	-1	1259.652428
733	-1	3582.053791
734	-1	1625.911980
735	-1	1563.747237
736	-1	1724.020468
737	-1	2933.528171
738	-1	5661.700243
739	-1	1338.220346
740	-1	2518.432469
741	-1	1056.030289
742	-1	3288.897010
743	-1	1746.173937
744	-1	3256.991864
745	-1	2402.426561
746	-1	1651.719564
747	-1	2490.535238
748	-1	2450.731870
749	-1	4572.480852
750	-1	1350.902604
751	-1	1837.869221
752	-1	4330.175327
753	-1	1348.070508
754	-1	3093.517605
755	-1	4963.703586
756	-1	2620.690268
757	-1	1504.492825
758	-1	2838.654314
759	-1	1478.326361
760	-1	3053.082044
761	-1	1086.597388
762	-1	5350.082000
763	-1	1769.876805
764	-1	1910.562740
765	-1	1089.415794
766	-1	1893.855089
767	-1	1439.467077
768	-1	1948.281092
769	-1	1370.114574
770	-1	2014.175719
771	-1	1082.365054
772	-1	3064.766120
773	-1	2660.764246
774	-1	958.934135
775	-1	1210.152660
776	-1	1059.426820
777	-1	2835.680087
778	-1	1979.975613
779	-1	2268.862368
780	-1	3113.738803
781	1	548.982530
782	-1	2721.549007
783	-1	2639.031545
784	-1	1346.404465
785	-1	2297.945767
786	-1	2167.943105
787	-1	4229.949414
788	-1	1750.461393
789	-1	1336.259935
790	-1	2324.793673
791	-1	1303.259679
792	-1	1693.508005
793	-1	3215.976701
794	-1	4144.107280
795	-1	1472.959841
796	-1	1537.365653
797	-1	1106.448991
798	-1	4361.844870
799	-1	4429.332908
800	-1	4470.278854
801	-1	2194.359692
802	-1	1775.316363
803	-1	5486.168553
804	1	799.524865
805	-1	4740.628848
806	-1	1144.230248
807	-1	2437.287801
808	-1	1047.855901
809	-1	812.963150
810	-1	1642.418511
811	-1	2893.556937
812	-1	5118.008585
813	-1	1118.658318
814	-1	3290.970142
815	-1	1485.656085
816	-1	2351.647369
817	-1	2743.322108
818	-1	1738.659470
819	1	514.433672
820	-1	1068.596812
821	-1	1500.163034
822	-1	1246.606565
823	-1	796.376882
824	-1	1286.008113
825	-1	1472.600130
826	-1	3277.480523
827	-1	3702.668458
828	-1	6833.004470
829	1	821.792793
830	-1	3603.884117
831	-1	2140.838912
832	-1	2149.683766
833	-1	2629.285892
834	-1	1973.907668
835	-1	1554.899067
836	-1	1957.852777
837	-1	3123.794356
838	-1	1163.677108
839	-1	4745.468630
840	-1	2627.034697
841	-1	1777.198311
842	-1	1634.639305
843	-1	1699.239843
844	-1	1347.449077
845	-1	1752.488356
846	-1	3654.782583
847	-1	1453.966017
848	-1	1092.036613
849	-1	2195.520216
850	-1	1608.008587
851	-1	1187.994965
852	-1	2538.539913
853	-1	1623.689181
854	-1	2505.487038
855	-1	1737.471251
856	-1	2152.962477
857	1	1527.092306
858	-1	4380.490493
859	-1	2710.167618
860	-1	4363.654881
861	-1	1916.357767
862	-1	4872.476393
863	-1	3133.599340
864	-1	1680.562815
865	-1	2352.180889
866	1	864.484712
867	-1	4353.549214
868	-1	2200.631538
869	-1	4070.489291
870	-1	1910.801843
871	-1	2124.065739
872	-1	1056.169229
873	-1	1153.547637
874	-1	5121.306032
875	1	488.651073
876	-1	962.477477
877	-1	2141.614052
878	-1	3890.215823
879	-1	1296.646270
880	-1	1696.469037
881	-1	3628.509614
882	-1	1391.340252
883	-1	2796.715371
884	1	819.590688
885	-1	6711.819833
886	-1	4134.958918
887	-1	2899.213665
888	-1	1850.380635
889	-1	2494.583332
890	-1	2568.947029
891	-1	2642.040696
892	-1	1147.411571
893	-1	1709.242201
894	-1	1727.326833
895	-1	1122.583811
896	-1	3902.680408
897	-1	1103.075520
898	-1	1860.023409
899	-1	994.261524
900	-1	943.612888
901	-1	2040.415056
902	-1	1288.346301
903	-1	2856.918331
904	-1	3776.586724
905	-1	1113.837554
906	-1	3821.260285
907	-1	1651.834518
908	-1	4833.858033
909	-1	1661.815318
910	-1	3684.944450
911	-1	1892.598051
912	-1	3017.174007
913	-1	2128.882291
914	-1	1305.921500
915	-1	2318.035525
916	-1	1838.794094
917	-1	1099.698417
918	-1	1656.291990
919	-1	2145.075586
920	1	444.108372
921	-1	1705.321865
922	-1	1792.694766
923	-1	1177.276500
924	-1	1980.927170
925	-1	826.618629
926	-1	2602.659958
927	1	771.974978
928	-1	3113.002360
929	-1	3071.898228
930	1	1300.085722
931	-1	2171.392896
932	-1	2022.673300
933	-1	2684.656551
934	-1	2305.070048
935	-1	1866.938908
936	-1	2257.584114
937	-1	3225.268690
938	-1	4689.450867
939	-1	1794.850936
940	-1	3025.534856
941	-1	3061.098401
942	-1	6659.663575
943	-1	1132.715890
944	-1	2656.119448
945	-1	2298.765216
946	-1	966.969753
947	-1	1342.116241
948	-1	826.980670
949	-1	3102.494222
950	-1	826.514005
951	-1	1671.441384
952	-1	2314.342550
953	-1	879.303034
954	-1	1109.908166
955	-1	797.412278
956	-1	2472.860347
957	-1	1174.232443
958	-1	1498.513538
959	-1	1329.349513
960	-1	1573.050240
961	-1	925.506809
962	-1	731.060665
963	-1	3814.836228
964	-1	639.490855
965	1	760.923042
966	-1	1753.854445
967	-1	2617.669508
968	-1	1624.163800
969	-1	2263.969013
970	-1	1849.955527
971	-1	1637.164774
972	-1	1676.342066
973	-1	3344.376701
974	-1	774.350414
975	-1	2818.115671
976	-1	2462.519357
977	-1	1944.515519
978	-1	5140.371249
979	-1	3599.980035
980	-1	1056.402756
981	-1	3497.929244
982	-1	1141.910914
983	-1	1492.659530
984	-1	3127.370484
985	-1	2359.566392
986	-1	1228.386974
987	-1	1862.431632
988	-1	2654.849471
989	-1	863.872148
990	-1	2206.705181
991	-1	4689.135914
992	-1	2770.982374
993	-1	2692.599643
994	-1	1494.501114
995	1	1070.152919
996	-1	791.299808
997	-1	2656.914413
998	-1	2317.943991
999	-1	1658.488618
1000	-1	2738.342722
