N1	N2	time	environment	abf_1	abf_2
1862.025490	59.819779	27.500000	50.866194	0.150973	-0.434423
1908.238832	53.455209	27.750000	50.866194	0.062032	-0.459295
1927.891447	47.618194	28.000000	50.866194	0.026744	-0.463583
1871.635443	42.681743	28.250000	51.879381	-0.071024	-0.414965
1851.136781	38.615027	28.500000	51.879381	-0.025921	-0.390069
1843.982860	35.091361	28.750000	51.879381	-0.008466	-0.377152
1841.936695	31.968961	29.000000	51.879381	-0.001747	-0.369207
1052.230124	30.706435	29.250000	40.208124	-1.628397	0.083729
762.952421	32.438670	29.500000	40.208124	-1.042024	0.315432
613.497677	35.678419	29.750000	40.208124	-0.742294	0.429923
522.537539	40.090707	30.000000	40.208124	-0.562272	0.494557
959.889060	45.453421	30.250000	49.225299	1.994869	0.323196
1402.441493	46.954138	30.500000	49.225299	1.104881	-0.035457
1698.274980	45.001742	30.750000	49.225299	0.507931	-0.271045
1846.021955	41.358374	31.000000	49.225299	0.210646	-0.383869
1224.390884	39.453845	31.250000	42.723438	-1.152063	0.008453
985.278897	40.664384	31.500000	42.723438	-0.667270	0.200401
863.436037	43.329794	31.750000	42.723438	-0.422784	0.293756
792.341126	46.966102	32.000000	42.723438	-0.282079	0.343958
757.885792	51.381889	32.250000	42.883243	-0.148594	0.367497
734.605515	56.399873	32.500000	42.883243	-0.105690	0.376248
718.270234	61.985768	32.750000	42.883243	-0.077259	0.378255
706.385421	68.115367	33.000000	42.883243	-0.058242	0.375583
1110.017227	73.394485	33.250000	48.028708	1.418453	0.139242
1442.790279	73.225105	33.500000	48.028708	0.748057	-0.128796
1642.330301	69.345149	33.750000	48.028708	0.346993	-0.282789
1740.692363	63.950968	34.000000	48.028708	0.151539	-0.351932
1443.914690	60.067365	34.250000	54.923485	-0.504630	-0.150739
1320.498960	58.724644	34.500000	54.923485	-0.252775	-0.047689
1261.334897	58.438174	34.750000	54.923485	-0.132550	0.000906
1230.999154	58.655386	35.000000	54.923485	-0.071257	0.025070
1541.438269	57.691578	35.250000	51.749229	0.623499	-0.175471
1713.485807	54.159125	35.500000	51.749229	0.277391	-0.308035
1793.859450	49.723099	35.750000	51.749229	0.117568	-0.364524
1828.924486	45.254803	36.000000	51.749229	0.049828	-0.384106
1901.607425	40.863868	36.250000	50.780316	0.097156	-0.428190
1931.644764	36.623509	36.500000	50.780316	0.039403	-0.444157
1944.224351	32.758664	36.750000	50.780316	0.016914	-0.446646
1949.911003	29.304848	37.000000	50.780316	0.008142	-0.444339
1960.757354	26.216620	37.250000	49.462915	0.014320	-0.446135
1965.570159	23.453609	37.500000	49.462915	0.006763	-0.444505
1968.022239	20.994675	37.750000	49.462915	0.003773	-0.441561
1969.515638	18.808191	38.000000	49.462915	0.002515	-0.438382
1231.721516	17.912575	38.250000	42.341470	-1.305125	0.034180
962.778945	18.651019	38.500000	42.341470	-0.759072	0.251394
827.820054	20.164815	38.750000	42.341470	-0.487089	0.357665
749.241647	22.236574	39.000000	42.341470	-0.330027	0.417027
1004.715068	24.544003	39.250000	46.148185	0.932877	0.296894
1201.134644	25.855022	39.500000	46.148185	0.536061	0.135933
1325.474765	26.367867	39.750000	46.148185	0.284310	0.034349
1394.813909	26.381974	40.000000	46.148185	0.143865	-0.021865
1430.811059	26.129589	40.250000	53.175438	0.071088	-0.050558
1448.845942	25.749372	40.500000	53.175438	0.034812	-0.064432
1457.760060	25.314268	40.750000	53.175438	0.017078	-0.070796
1462.174807	24.860241	41.000000	53.175438	0.008487	-0.073470
1068.781497	25.031827	41.250000	57.536833	-0.930879	0.156232
891.640805	26.562853	41.500000	57.536833	-0.572981	0.296852
794.222318	28.912081	41.750000	57.536833	-0.377911	0.370957
734.619242	31.911120	42.000000	57.536833	-0.260006	0.413101
820.361459	35.435796	42.250000	44.235767	0.361514	0.384240
882.365246	38.708208	42.500000	44.235767	0.233988	0.327724
924.312224	41.782745	42.750000	44.235767	0.146929	0.287730
951.332825	44.728081	43.000000	44.235767	0.090031	0.260019
1371.185156	46.378871	43.250000	51.351138	1.071822	-0.012063
1653.449627	44.780446	43.500000	51.351138	0.502200	-0.237310
1797.105802	41.522032	43.750000	51.351138	0.213046	-0.347529
1860.426159	37.814580	44.000000	51.351138	0.087184	-0.391649
1806.699654	34.465514	44.250000	47.672755	-0.072075	-0.350280
1786.134840	31.678647	44.500000	47.672755	-0.027913	-0.327919
1778.398966	29.231992	44.750000	47.672755	-0.010164	-0.316699
1775.771807	27.031508	45.000000	47.672755	-0.003020	-0.310137
1885.387322	24.778795	45.250000	50.733822	0.148988	-0.382442
1930.731047	22.409939	45.500000	50.733822	0.058534	-0.414642
1948.900335	20.170749	45.750000	50.733822	0.023320	-0.424960
1956.338985	18.131287	46.000000	50.733822	0.009818	-0.426927
1293.910822	17.239287	46.250000	56.950754	-1.135751	0.005784
1047.973886	17.775213	46.500000	56.950754	-0.636294	0.204696
925.856108	18.969071	46.750000	56.950754	-0.389958	0.301242
856.459440	20.606555	47.000000	56.950754	-0.251014	0.354082
1272.984739	22.049693	47.250000	51.755261	1.192907	0.112868
1574.733891	21.917599	47.500000	51.755261	0.583553	-0.130696
1737.210670	20.816666	47.750000	51.755261	0.254750	-0.260389
1811.172423	19.339983	48.000000	51.755261	0.105514	-0.317609
1873.005798	17.753424	48.250000	51.324369	0.083556	-0.361385
1898.284240	16.176929	48.500000	51.324369	0.033338	-0.378821
1908.547140	14.702688	48.750000	51.324369	0.013625	-0.384226
1912.861590	13.353976	49.000000	51.324369	0.005931	-0.385033
1748.462918	12.318376	49.250000	53.091020	-0.225645	-0.268593
1684.800819	11.609633	49.500000	53.091020	-0.095432	-0.215311
1658.319983	11.037983	49.750000	53.091020	-0.041093	-0.192611
1647.026676	10.534729	50.000000	53.091020	-0.017717	-0.182414
1844.006506	9.892958	50.250000	50.211920	0.285157	-0.317541
1929.786538	9.045717	50.500000	50.211920	0.111192	-0.385707
1963.875130	8.182023	50.750000	50.211920	0.042406	-0.411769
1977.031219	7.371394	51.000000	50.211920	0.016236	-0.420873
1494.763120	6.930857	51.250000	44.732595	-0.736357	-0.093363
1312.948726	6.919987	51.500000	44.732595	-0.366557	0.054584
1228.115473	7.084904	51.750000	44.732595	-0.194611	0.123089
1184.615946	7.342807	52.000000	44.732595	-0.106697	0.157824
1566.762504	7.430750	52.250000	49.007792	0.774419	-0.089959
1784.110515	7.083178	52.500000	49.007792	0.333879	-0.265601
1882.838144	6.550827	52.750000	49.007792	0.133437	-0.344886
1923.151711	5.981219	53.000000	49.007792	0.051764	-0.376599
1876.290300	5.466344	53.250000	48.085268	-0.060259	-0.344289
1858.417635	5.027050	53.500000	48.085268	-0.023474	-0.328835
1851.512571	4.634694	53.750000	48.085268	-0.009083	-0.322418
1848.874188	4.277561	54.000000	48.085268	-0.003416	-0.319550
1215.342712	4.152909	54.250000	57.456512	-1.179515	0.081215
972.473451	4.361656	54.500000	57.456512	-0.686303	0.278157
848.803903	4.742375	54.750000	57.456512	-0.436305	0.377521
776.745658	5.253822	55.000000	57.456512	-0.291158	0.434725
1260.009279	5.732599	55.250000	50.119964	1.472081	0.163343
1637.139103	5.723119	55.500000	50.119964	0.710982	-0.141096
1841.261336	5.393560	55.750000	50.119964	0.296885	-0.306188
1930.487395	4.943113	56.000000	50.119964	0.115590	-0.377951
1910.288835	4.502326	56.250000	51.521886	-0.025433	-0.366600
1902.682011	4.112283	56.500000	51.521886	-0.009606	-0.359613
1899.843375	3.760367	56.750000	51.521886	-0.003532	-0.356591
1898.828430	3.440371	57.000000	51.521886	-0.001202	-0.355120
1598.812612	3.235307	57.250000	54.258951	-0.445944	-0.148899
1481.401397	3.161364	57.500000	54.258951	-0.207026	-0.053205
1428.767147	3.139114	57.750000	54.258951	-0.100114	-0.010402
1403.745284	3.140194	58.000000	54.258951	-0.049338	0.009907
1718.365363	3.068684	58.250000	49.557452	0.533804	-0.202107
1874.452148	2.863831	58.500000	49.557452	0.216733	-0.328594
1939.960968	2.617271	58.750000	49.557452	0.083494	-0.381476
1965.535679	2.371936	59.000000	49.557452	0.031551	-0.401841
1969.806795	2.143930	59.250000	49.355072	0.005274	-0.405447
1971.458770	1.936985	59.500000	49.355072	0.002073	-0.406379
1972.124627	1.749810	59.750000	49.355072	0.000868	-0.406546
1972.417362	1.580721	60.000000	49.355072	0.000409	-0.406445
1972.566549	1.428026	60.250000	48.919270	0.000230	-0.406259
1972.658303	1.290145	60.500000	48.919270	0.000155	-0.406057
1972.725132	1.165635	60.750000	48.919270	0.000121	-0.405861
1972.779502	1.053191	61.000000	48.919270	0.000102	-0.405680
1518.487262	0.991667	61.250000	44.920524	-0.686197	-0.096444
1346.641021	0.988173	61.500000	44.920524	-0.336649	0.043382
1267.168387	1.008312	61.750000	44.920524	-0.175423	0.107840
1227.033536	1.040706	62.000000	44.920524	-0.094117	0.140308
1010.411288	1.091888	62.250000	42.942408	-0.593151	0.265516
899.440836	1.181811	62.500000	42.942408	-0.368613	0.355181
835.317814	1.300951	62.750000	42.942408	-0.239149	0.406768
795.660171	1.446600	63.000000	42.942408	-0.159222	0.438495
626.859644	1.606100	63.250000	39.926978	-0.806657	0.477093
526.987569	1.829940	63.500000	39.926978	-0.605226	0.557291
461.319126	2.118765	63.750000	39.926978	-0.473114	0.609653
415.091797	2.479969	64.000000	39.926978	-0.380343	0.646157
825.790892	2.942332	64.250000	50.373314	2.333540	0.516339
1304.649862	3.182952	64.500000	50.373314	1.374298	0.132229
1662.273690	3.159246	64.750000	50.373314	0.652045	-0.156641
1850.509995	2.971050	65.000000	50.373314	0.269935	-0.309172
1798.865231	2.757240	65.250000	47.555851	-0.070741	-0.281583
1778.366986	2.576326	65.500000	47.555851	-0.028846	-0.264521
1770.058230	2.413992	65.750000	47.555851	-0.011797	-0.257428
1766.678143	2.264543	66.000000	47.555851	-0.004794	-0.254375
1192.676710	2.220986	66.250000	42.583157	-1.115570	0.104730
965.135702	2.341973	66.500000	42.583157	-0.653609	0.289315
847.752784	2.551722	66.750000	42.583157	-0.416239	0.383913
778.971431	2.830537	67.000000	42.583157	-0.277536	0.438928
722.131891	3.173601	67.250000	42.360715	-0.252424	0.477573
684.999736	3.590526	67.500000	42.360715	-0.177890	0.506689
659.772716	4.086323	67.750000	42.360715	-0.127454	0.526033
642.161713	4.669039	68.000000	42.360715	-0.092451	0.539058
687.422068	5.351998	68.250000	43.338287	0.230495	0.528734
721.387766	6.084457	68.500000	43.338287	0.161561	0.499932
745.981894	6.874398	68.750000	43.338287	0.111409	0.478546
763.311068	7.731486	69.000000	43.338287	0.075814	0.462871
829.172389	8.654008	69.250000	44.039894	0.270553	0.425944
875.722043	9.574476	69.500000	44.039894	0.176019	0.386585
907.051568	10.506587	69.750000	44.039894	0.112092	0.359449
927.416321	11.465340	70.000000	44.039894	0.070233	0.341095
1358.184441	12.138609	70.250000	51.359921	1.123955	0.067010
1653.256590	11.934150	70.500000	51.359921	0.527481	-0.171260
1803.991709	11.233315	70.750000	51.359921	0.221893	-0.292328
1869.690310	10.361621	71.000000	51.359921	0.088874	-0.344074
1644.321830	9.699353	71.250000	46.188613	-0.330620	-0.190462
1555.065816	9.348962	71.500000	46.188613	-0.148724	-0.117109
1515.900788	9.122190	71.750000	46.188613	-0.068953	-0.084817
1497.958976	8.950214	72.000000	46.188613	-0.032375	-0.069896
1158.508923	9.011580	72.250000	43.286277	-0.748091	0.139122
1004.944053	9.498417	72.500000	43.286277	-0.437089	0.262716
922.418133	10.237778	72.750000	43.286277	-0.270737	0.328022
873.907545	11.171404	73.000000	43.286277	-0.173483	0.365361
1061.135314	12.154326	73.250000	54.324476	0.604365	0.267717
1190.165887	12.806148	73.500000	54.324476	0.343468	0.162254
1268.200964	13.216254	73.750000	54.324476	0.185342	0.098308
1311.717554	13.476186	74.000000	54.324476	0.097028	0.062542
1450.932517	13.530037	74.250000	46.683198	0.281976	-0.032644
1524.001450	13.306436	74.500000	46.683198	0.133981	-0.091473
1559.533931	12.952315	74.750000	46.683198	0.062134	-0.119620
1576.212705	12.547214	75.000000	46.683198	0.028586	-0.132360
1086.850033	12.541304	75.250000	42.119720	-1.091689	0.156081
879.130601	13.359378	75.500000	42.119720	-0.670945	0.323024
767.390625	14.664442	75.750000	42.119720	-0.446033	0.410810
699.535373	16.368236	76.000000	42.119720	-0.310432	0.462201
761.333601	18.452957	76.250000	43.792089	0.281093	0.454834
806.470450	20.561139	76.500000	43.792089	0.188516	0.414262
837.856654	22.712626	76.750000	43.792089	0.123540	0.384659
858.876761	24.932235	77.000000	43.792089	0.079374	0.363267
1112.675409	26.901484	77.250000	46.335572	0.799954	0.208386
1292.028343	27.766597	77.500000	46.335572	0.437315	0.061844
1397.970059	27.855867	77.750000	46.335572	0.222835	-0.024118
1454.106112	27.509803	78.000000	46.335572	0.109320	-0.068952
1088.762875	27.669646	78.250000	42.747583	-0.856579	0.143126
922.410163	29.228709	78.500000	42.747583	-0.520595	0.274934
831.040723	31.617976	78.750000	42.747583	-0.337768	0.344074
775.546944	34.647955	79.000000	42.747583	-0.228161	0.382847
1249.888789	37.267536	79.250000	49.585331	1.454227	0.107936
1620.074572	36.725114	79.500000	49.585331	0.707599	-0.189896
1822.201627	34.218118	79.750000	49.585331	0.299381	-0.349013
1912.046783	31.046898	80.000000	49.585331	0.119077	-0.415815
1948.714311	27.880677	80.250000	46.073977	0.046928	-0.439349
1963.522470	24.955192	80.500000	46.073977	0.019123	-0.445547
1969.794427	22.323608	80.750000	46.073977	0.008483	-0.445372
1972.760987	19.976940	81.000000	46.073977	0.004351	-0.443074
1940.774140	17.946375	81.250000	48.754926	-0.038731	-0.416506
1929.266691	16.202184	81.500000	48.754926	-0.013837	-0.403610
1925.302399	14.660374	81.750000	48.754926	-0.004493	-0.397276
1924.148116	13.281148	82.000000	48.754926	-0.001012	-0.393562
1451.242986	12.555107	82.250000	55.468148	-0.752002	-0.073942
1269.519008	12.595485	82.500000	55.468148	-0.382555	0.073784
1183.165820	12.959016	82.750000	55.468148	-0.207750	0.143103
1137.986544	13.499554	83.000000	55.468148	-0.116697	0.178621
1402.648674	13.871476	83.250000	52.783097	0.598849	0.013478
1557.637288	13.670900	83.500000	52.783097	0.285100	-0.111699
1635.018659	13.175108	83.750000	52.783097	0.128409	-0.173549
1670.653309	12.564264	84.000000	52.783097	0.056481	-0.201295
1694.665715	11.918445	84.250000	47.292380	0.037183	-0.218514
1705.222461	11.272499	84.500000	47.292380	0.016237	-0.225807
1709.890792	10.649589	84.750000	47.292380	0.007247	-0.228355
1712.019908	10.057675	85.000000	47.292380	0.003398	-0.228900
1772.318453	9.448250	85.250000	47.886440	0.088235	-0.269615
1798.014611	8.806590	85.500000	47.886440	0.036456	-0.289248
1808.742776	8.183007	85.750000	47.886440	0.015120	-0.296734
1813.249994	7.594996	86.000000	47.886440	0.006421	-0.299224
1048.294846	7.401072	86.250000	59.776382	-1.597801	0.134167
764.670044	7.914230	86.500000	59.776382	-1.022031	0.363628
617.662478	8.812654	86.750000	59.776382	-0.725399	0.480783
528.253894	10.035450	87.000000	59.776382	-0.545961	0.550515
975.818985	11.539334	87.250000	50.612923	2.008234	0.378806
1427.091545	12.079705	87.500000	50.612923	1.101400	0.015129
1724.982001	11.717129	87.750000	50.612923	0.498854	-0.225303
1870.973656	10.886335	88.000000	50.612923	0.202767	-0.342352
1936.064256	9.918344	88.250000	49.530023	0.083448	-0.393042
1961.702842	8.964331	88.500000	49.530023	0.031956	-0.412034
1971.646986	8.079002	88.750000	49.530023	0.012398	-0.418367
1975.582794	7.274778	89.000000	49.530023	0.005027	-0.419962
1599.242513	6.781572	89.250000	54.453746	-0.544867	-0.160303
1456.673707	6.628054	89.500000	54.453746	-0.254632	-0.043944
1392.868348	6.605355	89.750000	54.453746	-0.125047	0.007931
1362.198800	6.642282	90.000000	54.453746	-0.062858	0.032746
1495.637554	6.631387	90.250000	53.174200	0.257980	-0.052868
1563.706800	6.492376	90.500000	53.174200	0.119985	-0.107835
1596.013892	6.295864	90.750000	53.174200	0.054530	-0.133688
1610.844566	6.078542	91.000000	53.174200	0.024571	-0.145307
1805.572101	5.761173	91.250000	49.005600	0.290979	-0.280411
1892.005958	5.316098	91.500000	49.005600	0.115426	-0.349886
1926.937248	4.850807	91.750000	49.005600	0.044624	-0.377425
1940.572020	4.407224	92.000000	49.005600	0.017189	-0.387653
1083.559107	4.242832	92.250000	59.805658	-1.674176	0.110687
780.276068	4.521876	92.500000	59.805658	-1.057955	0.356716
626.015346	5.031353	92.750000	59.805658	-0.746260	0.480545
533.173252	5.732169	93.000000	59.805658	-0.559446	0.554099
715.174818	6.685057	93.250000	54.943672	1.000049	0.544495
878.718226	7.524617	93.500000	54.943672	0.671041	0.411477
1003.878470	8.223958	93.750000	54.943672	0.418473	0.309270
1088.386290	8.799739	94.000000	54.943672	0.247497	0.239909
978.568890	9.367202	94.250000	56.596301	-0.330356	0.287517
916.914250	10.134424	94.500000	56.596301	-0.206323	0.335848
879.901005	11.065731	94.750000	56.596301	-0.132314	0.363892
856.741321	12.147914	95.000000	56.596301	-0.086436	0.380430
1332.956156	12.998789	95.250000	49.803833	1.317483	0.090016
1679.189447	12.781371	95.500000	49.803833	0.618064	-0.189417
1858.424632	11.936069	95.750000	49.803833	0.254674	-0.333366
1935.294185	10.882926	96.000000	49.803833	0.098987	-0.393874
1934.880784	9.857487	96.250000	51.139264	-0.000188	-0.394775
1934.963186	8.933237	96.500000	51.139264	0.000400	-0.392985
1935.210587	8.098910	96.750000	51.139264	0.000577	-0.391509
1935.499802	7.345015	97.000000	51.139264	0.000603	-0.390229
1496.213244	6.931037	97.250000	55.147644	-0.679637	-0.091766
1327.652359	6.911834	97.500000	55.147644	-0.336832	0.045396
1248.915982	7.055348	97.750000	55.147644	-0.177227	0.109001
1208.771474	7.283728	98.000000	55.147644	-0.096073	0.141081
1520.267274	7.378559	98.250000	48.008600	0.638866	-0.059582
1694.786702	7.122870	98.500000	48.008600	0.285193	-0.200629
1776.337832	6.709468	98.750000	48.008600	0.119739	-0.266120
1811.260873	6.252011	99.000000	48.008600	0.049031	-0.293635
1804.085106	5.811591	99.250000	52.226741	-0.009808	-0.289417
1801.282040	5.408374	99.500000	52.226741	-0.003771	-0.286323
1800.235953	5.035913	99.750000	52.226741	-0.001337	-0.284723
1799.895547	4.690544	100.000000	52.226741	-0.000362	-0.283752
1799.835746	4.369744	100.250000	48.470792	0.000021	-0.283059
1799.884466	4.071512	100.500000	48.470792	0.000165	-0.282499
1799.972195	3.794125	100.750000	48.470792	0.000213	-0.282014
1800.071051	3.536043	101.000000	48.470792	0.000222	-0.281576
1664.806741	3.336250	101.250000	46.552623	-0.201383	-0.188062
1609.557875	3.204323	101.500000	46.552623	-0.088872	-0.142834
1585.532681	3.100884	101.750000	46.552623	-0.039948	-0.123090
1574.809508	3.010828	102.000000	46.552623	-0.018083	-0.114193
1308.661307	2.988357	102.250000	55.602457	-0.520546	0.058021
1189.807404	3.074623	102.500000	55.602457	-0.279437	0.154323
1129.173504	3.217984	102.750000	55.602457	-0.156737	0.203163
1096.128999	3.398387	103.000000	55.602457	-0.090012	0.229551
897.510368	3.631487	103.250000	42.303625	-0.629589	0.333188
790.573810	3.995133	103.500000	42.303625	-0.413631	0.418964
725.971229	4.468185	103.750000	42.303625	-0.283595	0.470187
684.182458	5.048302	104.000000	42.303625	-0.199790	0.502738
1160.643919	5.619021	104.250000	49.476981	1.650952	0.242789
1566.650816	5.707083	104.500000	49.476981	0.832806	-0.084633
1801.201097	5.436438	104.750000	49.476981	0.357373	-0.274360
1907.586423	5.012028	105.000000	49.476981	0.141234	-0.360105
1382.531652	4.788459	105.250000	56.010720	-0.871420	-0.015904
1180.713553	4.885357	105.500000	56.010720	-0.461289	0.147993
1082.543583	5.127400	105.750000	56.010720	-0.262549	0.227086
1029.343098	5.459725	106.000000	56.010720	-0.155173	0.269480
1474.712823	5.674497	106.250000	49.599115	1.027738	-0.009951
1757.046555	5.478435	106.500000	49.599115	0.456151	-0.238267
1891.613608	5.079632	106.750000	49.599115	0.182822	-0.346932
1947.096107	4.626893	107.000000	49.599115	0.070147	-0.391242
1965.249151	4.186586	107.250000	50.545590	0.022430	-0.405524
1972.199798	3.780152	107.500000	50.545590	0.008586	-0.410377
1974.896427	3.410777	107.750000	50.545590	0.003387	-0.411835
1975.989583	3.076948	108.000000	50.545590	0.001430	-0.412056
1931.484718	2.787788	108.250000	51.468549	-0.054863	-0.380030
1914.907960	2.540433	108.500000	51.468549	-0.020857	-0.366011
1908.644486	2.320206	108.750000	51.468549	-0.007908	-0.360460
1906.289854	2.120988	109.000000	51.468549	-0.002945	-0.358140
1857.457766	1.948391	109.250000	47.935287	-0.063830	-0.323389
1838.595418	1.801266	109.500000	47.935287	-0.025273	-0.307719
