N1	N2	time	environment	abf_1	abf_2
13.195242	459.259162	26.250000	61.373557	-0.172930	0.006142
12.637900	459.911643	26.500000	61.373557	-0.172338	0.005279
12.105925	460.475509	26.750000	61.373557	-0.171726	0.004574
11.598136	460.966671	27.000000	61.373557	-0.171103	0.003996
11.074701	460.988801	27.250000	61.475687	-0.184237	0.000364
10.577499	461.048348	27.500000	61.475687	-0.183289	0.000644
10.104918	461.135529	27.750000	61.475687	-0.182412	0.000849
9.655487	461.242703	28.000000	61.475687	-0.181598	0.000995
9.013873	457.993531	28.250000	62.296988	-0.273239	-0.025037
8.422316	455.475951	28.500000	62.296988	-0.270030	-0.019502
7.875318	453.527192	28.750000	62.296988	-0.267367	-0.015146
7.368316	452.022386	29.000000	62.296988	-0.265142	-0.011715
7.195510	456.188307	29.250000	60.965901	-0.096309	0.032895
7.022099	459.546480	29.500000	60.965901	-0.098660	0.026288
6.849325	462.247338	29.750000	60.965901	-0.100485	0.021001
6.678137	464.416505	30.000000	60.965901	-0.101885	0.016780
8.076159	477.462478	30.250000	57.753455	0.754090	0.098159
9.736606	487.864947	30.500000	57.753455	0.742419	0.075932
11.706153	496.015513	30.750000	57.753455	0.731940	0.057978
14.038838	502.279751	31.000000	57.753455	0.722251	0.043521
15.579293	504.131876	31.250000	58.611256	0.414285	0.012435
17.269421	505.431585	31.500000	58.611256	0.409863	0.008466
19.121879	506.284686	31.750000	58.611256	0.405476	0.005265
21.149716	506.774022	32.000000	58.611256	0.401031	0.002654
21.675890	503.090602	32.250000	59.679325	0.099149	-0.025980
22.223719	500.197514	32.500000	59.679325	0.100380	-0.020605
22.790791	497.907063	32.750000	59.679325	0.101087	-0.016456
23.375183	496.078120	33.000000	59.679325	0.101388	-0.013249
24.358879	495.534114	33.250000	59.427403	0.164144	-0.004252
25.373966	495.022204	33.500000	59.427403	0.162525	-0.004038
26.420378	494.532526	33.750000	59.427403	0.160825	-0.003895
27.497988	494.057418	34.000000	59.427403	0.159052	-0.003806
27.488370	491.083077	34.250000	60.099590	-0.000295	-0.021407
27.493239	488.769073	34.500000	60.099590	0.001556	-0.016759
27.509233	486.963527	34.750000	60.099590	0.002976	-0.013143
27.533767	485.551103	35.000000	60.099590	0.004063	-0.010324
30.700213	490.101605	35.250000	58.503228	0.430680	0.031915
34.147596	493.403386	35.500000	58.503228	0.421137	0.022513
37.892858	495.682559	35.750000	58.503228	0.411821	0.014927
41.951467	497.124676	36.000000	58.503228	0.402551	0.008770
46.568323	498.078154	36.250000	58.442417	0.412817	0.005057
51.562775	498.397924	36.500000	58.442417	0.402578	0.000405
56.944448	498.188889	36.750000	58.442417	0.391990	-0.003495
62.718174	497.533746	37.000000	58.442417	0.380976	-0.006814
61.846280	491.034480	37.250000	60.025673	-0.052787	-0.046292
61.080878	486.080177	37.500000	60.025673	-0.047268	-0.035716
60.399186	482.291856	37.750000	60.025673	-0.042855	-0.027552
59.784168	479.391228	38.000000	60.025673	-0.039289	-0.021227
53.058681	462.344439	38.250000	63.650650	-0.464853	-0.126728
47.374599	449.747883	38.500000	63.650650	-0.443311	-0.096823
42.503532	440.351201	38.750000	63.650650	-0.425979	-0.074012
38.282309	433.306797	39.000000	63.650650	-0.411845	-0.056456
44.446060	448.132941	39.250000	58.073941	0.585640	0.118424
51.298791	459.813207	39.500000	58.073941	0.562571	0.089474
58.874085	468.708143	39.750000	58.073941	0.540292	0.065531
67.197047	475.193084	40.000000	58.073941	0.518453	0.045826
76.280712	479.625896	40.250000	58.892545	0.496740	0.029630
86.122482	482.329453	40.500000	58.892545	0.474898	0.016298
96.700920	483.584902	40.750000	58.892545	0.452744	0.005283
107.973284	483.631855	41.000000	58.892545	0.430171	-0.003862
146.012229	487.145473	41.250000	56.139873	1.168308	0.011113
193.240752	486.210354	41.500000	56.139873	1.074899	-0.024826
249.366255	481.020822	41.750000	56.139873	0.967067	-0.059379
312.740014	471.907767	42.000000	56.139873	0.847789	-0.091904
337.511650	458.131162	42.250000	57.312957	0.286525	-0.114919
360.834941	445.542896	42.500000	57.312957	0.249901	-0.108384
382.384325	433.969730	42.750000	57.312957	0.216001	-0.102469
401.965375	423.306501	43.000000	57.312957	0.185302	-0.096805
368.904297	411.082718	43.250000	58.897353	-0.308720	-0.094217
344.115872	403.468421	43.500000	58.897353	-0.252723	-0.058901
324.904151	398.919049	43.750000	58.897353	-0.210434	-0.034258
309.618319	396.456831	44.000000	58.897353	-0.177732	-0.016982
297.695051	395.483916	44.250000	58.873276	-0.145676	-0.004622
287.815592	395.463217	44.500000	58.873276	-0.125816	0.003383
279.509149	396.095042	44.750000	58.873276	-0.109644	0.008808
272.437563	397.164566	45.000000	58.873276	-0.096307	0.012358
366.456020	403.056759	45.250000	55.525614	1.092002	0.017673
468.964738	400.681899	45.500000	55.525614	0.888927	-0.059828
570.724824	391.374611	45.750000	55.525614	0.692541	-0.122948
663.048837	377.136743	46.000000	55.525614	0.518711	-0.168691
535.498114	358.735657	46.250000	59.363772	-0.735924	-0.139477
455.986161	350.415886	46.500000	59.363772	-0.568780	-0.058395
401.670875	347.729195	46.750000	59.363772	-0.457175	-0.009095
362.175906	348.423531	47.000000	59.363772	-0.378233	0.021404
369.010435	353.618644	47.250000	57.925141	0.066523	0.051872
374.480018	357.631162	47.500000	57.925141	0.052307	0.039409
378.835122	360.699651	47.750000	57.925141	0.041089	0.029738
382.291276	363.024546	48.000000	57.925141	0.032274	0.022285
321.817707	358.834124	48.250000	60.862769	-0.632595	-0.021226
278.075172	358.714466	48.500000	60.862769	-0.544441	0.014343
244.840540	361.115092	48.750000	60.862769	-0.479521	0.036345
218.639120	365.089203	49.000000	60.862769	-0.430044	0.049501
247.918673	377.822103	49.250000	57.461520	0.470003	0.114283
276.479759	386.655823	49.500000	57.461520	0.405712	0.073603
303.627936	392.100933	49.750000	57.461520	0.346941	0.040843
328.836811	394.753584	50.000000	57.461520	0.294276	0.015236
310.882615	392.587136	50.250000	58.997751	-0.207220	-0.013550
296.370500	391.959297	50.500000	58.997751	-0.177556	-0.000587
284.407436	392.378930	50.750000	58.997751	-0.153863	0.008214
274.382210	393.503684	51.000000	58.997751	-0.134635	0.014035
237.621414	389.209769	51.250000	61.189620	-0.540168	-0.026811
209.245974	387.971698	51.500000	61.189620	-0.482113	-0.001426
186.614149	388.734734	51.750000	61.189620	-0.437241	0.015295
168.092926	390.810487	52.000000	61.189620	-0.401701	0.026059
200.893370	404.037817	52.250000	57.139068	0.676398	0.108417
235.555895	412.645602	52.500000	57.139068	0.600171	0.063317
271.033400	417.126478	52.750000	57.139068	0.525581	0.025825
306.215542	418.118834	53.000000	57.139068	0.454339	-0.004445
295.389437	413.479292	53.250000	58.797571	-0.132257	-0.036441
286.559559	410.467004	53.500000	58.797571	-0.112096	-0.023270
279.246952	408.621644	53.750000	58.797571	-0.095925	-0.013668
273.110742	407.615826	54.000000	58.797571	-0.082795	-0.006702
246.784932	403.835206	54.250000	60.144924	-0.379820	-0.024341
225.747764	402.477257	54.500000	60.144924	-0.336450	-0.004645
208.499908	402.752783	54.750000	60.144924	-0.302023	0.008708
194.061460	404.127982	55.000000	60.144924	-0.274134	0.017583
229.180159	413.308472	55.250000	57.102069	0.628103	0.068117
265.480289	418.215768	55.500000	57.102069	0.551538	0.029113
301.799727	419.475759	55.750000	57.102069	0.477816	-0.002604
337.010535	417.790193	56.000000	57.102069	0.408637	-0.027531
315.228458	410.613936	56.250000	59.045797	-0.244612	-0.054879
298.057337	406.274873	56.500000	59.045797	-0.206605	-0.032308
284.192066	403.890543	56.750000	59.045797	-0.176828	-0.016337
272.772822	402.866907	57.000000	59.045797	-0.153068	-0.005075
355.052618	407.604831	57.250000	55.809818	0.972878	0.011234
442.713649	405.186919	57.500000	55.809818	0.799469	-0.054290
528.961355	396.881867	57.750000	55.809818	0.633348	-0.106958
607.632481	384.377891	58.000000	55.809818	0.485557	-0.145179
505.147003	367.594898	58.250000	59.219225	-0.642044	-0.127751
438.689892	359.544962	58.500000	59.219225	-0.501543	-0.057808
392.135927	356.550404	58.750000	59.219225	-0.405367	-0.014176
357.703987	356.658905	59.000000	59.219225	-0.336164	0.013406
309.323241	355.859880	59.250000	60.487976	-0.536979	0.008946
273.101310	357.914181	59.500000	60.487976	-0.465754	0.034060
244.859026	361.744334	59.750000	60.487976	-0.412048	0.049154
222.138281	366.660726	60.000000	60.487976	-0.370341	0.057606
203.400936	372.200176	60.250000	64.544835	-0.337153	0.061589
187.636512	378.042496	60.500000	64.544835	-0.310192	0.062565
174.154441	383.963649	60.750000	64.544835	-0.287884	0.061540
162.467009	389.807359	61.000000	64.544835	-0.269122	0.059223
137.568977	375.083619	61.250000	66.119004	-0.637109	-0.131483
118.069223	364.762114	61.500000	66.119004	-0.589613	-0.095022
102.400987	357.517972	61.750000	66.119004	-0.552309	-0.067843
89.553182	352.483585	62.000000	66.119004	-0.522458	-0.047381
80.642263	359.490607	62.250000	63.240137	-0.413524	0.075430
72.823187	366.009516	62.500000	63.240137	-0.403069	0.068644
65.921589	372.026791	62.750000	63.240137	-0.394054	0.062124
59.799364	377.544817	63.000000	63.240137	-0.386203	0.055978
53.163889	372.364652	63.250000	65.905482	-0.462346	-0.048030
47.452890	368.531906	63.500000	65.905482	-0.447805	-0.035735
42.496225	365.729069	63.750000	65.905482	-0.435608	-0.026117
38.163841	363.718464	64.000000	65.905482	-0.425301	-0.018593
34.421980	364.209975	64.250000	65.411376	-0.409447	0.006313
31.098242	364.854987	64.500000	65.411376	-0.403298	0.007693
28.135629	365.602672	64.750000	65.411376	-0.397956	0.008577
25.486953	366.413904	65.000000	65.411376	-0.393295	0.009080
23.186810	369.444306	65.250000	64.840205	-0.377300	0.030960
21.105293	372.131203	65.500000	64.840205	-0.375284	0.027241
19.219950	374.512012	65.750000	64.840205	-0.373415	0.023980
17.510893	376.620976	66.000000	64.840205	-0.371681	0.021121
16.244501	384.745570	66.250000	63.201281	-0.302115	0.078242
15.056310	391.668197	66.500000	63.201281	-0.305292	0.065303
13.945237	397.536244	66.750000	63.201281	-0.307777	0.054418
12.909139	402.490665	67.000000	63.201281	-0.309679	0.045305
11.735089	400.010097	67.250000	64.857857	-0.379383	-0.021993
10.678455	398.070911	67.500000	64.857857	-0.375707	-0.017249
9.725177	396.560846	67.750000	64.857857	-0.372582	-0.013449
8.863378	395.391615	68.000000	64.857857	-0.369915	-0.010408
8.092344	395.175434	68.250000	64.688961	-0.363232	-0.001704
7.391349	395.050740	68.500000	64.688961	-0.361726	-0.000889
6.753455	394.996301	68.750000	64.688961	-0.360404	-0.000267
6.172524	394.995206	69.000000	64.688961	-0.359238	0.000203
5.614126	391.257104	69.250000	65.618194	-0.377373	-0.034356
5.111031	388.247226	69.500000	65.618194	-0.373946	-0.027907
4.656654	385.819421	69.750000	65.618194	-0.371085	-0.022666
4.245444	383.859201	70.000000	65.618194	-0.368686	-0.018399
3.860112	377.560688	70.250000	66.787601	-0.377898	-0.060183
3.514386	372.449229	70.500000	66.787601	-0.373099	-0.049640
3.203109	368.281209	70.750000	66.787601	-0.369127	-0.041021
2.922040	364.869629	71.000000	66.787601	-0.365823	-0.033945
2.688950	369.909790	71.250000	64.757797	-0.334189	0.050250
2.472437	374.167442	71.500000	64.757797	-0.337173	0.041879
2.271816	377.750337	71.750000	64.757797	-0.339648	0.034849
2.086304	380.756046	72.000000	64.757797	-0.341689	0.028965
1.900242	375.539561	72.250000	66.696859	-0.371536	-0.050260
1.732561	371.282585	72.500000	66.696859	-0.367780	-0.041578
1.581021	367.794476	72.750000	66.696859	-0.364675	-0.034452
1.443755	364.927032	73.000000	66.696859	-0.362097	-0.028585
1.330392	370.408146	73.250000	64.664731	-0.329037	0.054549
1.224762	375.032997	73.500000	64.664731	-0.332538	0.045352
1.126619	378.918095	73.750000	64.664731	-0.335461	0.037633
1.035651	382.169809	74.000000	64.664731	-0.337889	0.031179
0.946840	381.503520	74.250000	65.516754	-0.358292	-0.006327
0.865785	380.959701	74.500000	65.516754	-0.357692	-0.005169
0.791778	380.516150	74.750000	65.516754	-0.357188	-0.004219
0.724181	380.154730	75.000000	65.516754	-0.356762	-0.003439
0.670651	386.335152	75.250000	63.865076	-0.309427	0.058754
0.620391	391.509573	75.500000	63.865076	-0.313481	0.048408
0.573369	395.819744	75.750000	63.865076	-0.316848	0.039794
0.529506	399.394923	76.000000	63.865076	-0.319631	0.032651
0.512495	411.184699	76.250000	61.564866	-0.134999	0.105357
0.000000	421.054506	76.500000	61.564866	-0.141898	0.085956
0.000000	429.252619	76.750000	61.564866	-0.148481	0.069497
0.000000	435.984280	77.000000	61.564866	-0.153888	0.055979
0.000000	422.870438	77.250000	65.977639	-0.397357	-0.110047
0.000000	412.547443	77.500000	65.977639	-0.389060	-0.089305
0.000000	404.336112	77.750000	65.977639	-0.382462	-0.072808
0.000000	397.750098	78.000000	65.977639	-0.377170	-0.059579
0.000000	394.797002	78.250000	65.404112	-0.364835	-0.027063
0.000000	392.389414	78.500000	65.404112	-0.362901	-0.022229
0.000000	390.421799	78.750000	65.404112	-0.361321	-0.018278
0.000000	388.810565	79.000000	65.404112	-0.360027	-0.015042
0.000000	391.193170	79.250000	64.479949	-0.336998	0.022216
0.000000	393.163495	79.500000	64.479949	-0.338580	0.018260
0.000000	394.789655	79.750000	64.479949	-0.339886	0.014995
0.000000	396.129573	80.000000	64.479949	-0.340962	0.012305
0.000000	397.232147	80.250000	54.928313	-0.341848	0.010091
0.000000	398.138412	80.500000	54.928313	-0.342576	0.008272
0.000000	398.882642	80.750000	54.928313	-0.343174	0.006777
0.000000	399.493349	81.000000	54.928313	-0.343664	0.005551
0.000000	432.160116	81.250000	53.799184	2.631538	0.283656
0.000000	460.425074	81.500000	53.799184	2.608854	0.226946
0.000000	484.200116	81.750000	53.799184	2.589764	0.179219
0.000000	503.727813	82.000000	53.799184	2.574077	0.140002
0.000000	519.854606	82.250000	53.559569	2.669195	0.111104
0.000000	532.645620	82.500000	53.559569	2.658913	0.085400
0.000000	542.660971	82.750000	53.559569	2.650861	0.065269
0.000000	550.424155	83.000000	53.559569	2.644618	0.049662
0.000000	555.903568	83.250000	53.836378	2.515067	0.034578
0.000000	560.090039	83.500000	53.836378	2.511699	0.026160
0.000000	563.275136	83.750000	53.836378	2.509137	0.019754
0.000000	565.690583	84.000000	53.836378	2.507194	0.014897
0.000000	564.791465	84.250000	55.099509	1.900244	-0.005537
0.000000	564.114510	84.500000	55.099509	1.900789	-0.004176
0.000000	563.604474	84.750000	55.099509	1.901199	-0.003150
0.000000	563.220000	85.000000	55.099509	1.901509	-0.002377
0.000000	566.447616	85.250000	53.382284	2.709373	0.019891
0.000000	568.891515	85.500000	53.382284	2.707407	0.014975
0.000000	570.737422	85.750000	53.382284	2.705922	0.011263
0.000000	572.129055	86.000000	53.382284	2.704802	0.008464
0.000000	566.804663	86.250000	56.148692	1.390657	-0.032519
0.000000	562.827421	86.500000	56.148692	1.393857	-0.024519
0.000000	559.844466	86.750000	56.148692	1.396257	-0.018519
0.000000	557.600453	87.000000	56.148692	1.398063	-0.014005
0.000000	563.444161	87.250000	52.497560	3.061113	0.036325
0.000000	567.894167	87.500000	52.497560	3.057533	0.027376
0.000000	571.267640	87.750000	52.497560	3.054820	0.020591
0.000000	573.816292	88.000000	52.497560	3.052769	0.015465
0.000000	570.218076	88.250000	55.364110	1.766040	-0.021863
0.000000	567.527531	88.500000	55.364110	1.768205	-0.016451
0.000000	565.510193	88.750000	55.364110	1.769828	-0.012393
0.000000	563.994519	89.000000	55.364110	1.771047	-0.009344
0.000000	566.725033	89.250000	53.564751	2.629206	0.016810
0.000000	568.790624	89.500000	53.564751	2.627544	0.012655
0.000000	570.349945	89.750000	53.564751	2.626290	0.009519
0.000000	571.525225	90.000000	53.564751	2.625344	0.007155
0.000000	573.461697	90.250000	52.906704	2.900287	0.011752
0.000000	574.919801	90.500000	52.906704	2.899114	0.008819
0.000000	576.016089	90.750000	52.906704	2.898231	0.006614
0.000000	576.839427	91.000000	52.906704	2.897569	0.004958
0.000000	574.916700	91.250000	54.327197	2.268711	-0.011592
0.000000	573.478599	91.500000	54.327197	2.269868	-0.008699
0.000000	572.401402	91.750000	54.327197	2.270735	-0.006532
0.000000	571.593656	92.000000	54.327197	2.271385	-0.004907
0.000000	569.481333	92.250000	54.993312	1.948637	-0.012872
0.000000	567.897639	92.500000	54.993312	1.949911	-0.009686
0.000000	566.708371	92.750000	54.993312	1.950868	-0.007294
0.000000	565.814218	93.000000	54.993312	1.951587	-0.005495
0.000000	565.124507	93.250000	55.000335	1.948693	-0.004246
0.000000	564.605131	93.500000	55.000335	1.949111	-0.003201
0.000000	564.213819	93.750000	55.000335	1.949426	-0.002414
0.000000	563.918875	94.000000	55.000335	1.949663	-0.001821
0.000000	565.491199	94.250000	54.188975	2.342329	0.009693
0.000000	566.679212	94.500000	54.188975	2.341373	0.007303
0.000000	567.575769	94.750000	54.188975	2.340652	0.005500
0.000000	568.251759	95.000000	54.188975	2.340108	0.004141
0.000000	570.822236	95.250000	53.022244	2.856386	0.015692
0.000000	572.762231	95.500000	53.022244	2.854825	0.011790
0.000000	574.223514	95.750000	53.022244	2.853650	0.008851
0.000000	575.322583	96.000000	53.022244	2.852765	0.006640
0.000000	570.487499	96.250000	55.685970	1.608962	-0.029328
0.000000	566.879473	96.500000	55.685970	1.611865	-0.022069
0.000000	564.177224	96.750000	55.685970	1.614039	-0.016634
0.000000	562.147806	97.000000	55.685970	1.615672	-0.012552
0.000000	564.676320	97.250000	53.921442	2.468714	0.015628
0.000000	566.590484	97.500000	53.921442	2.467174	0.011778
0.000000	568.036759	97.750000	53.921442	2.466010	0.008869
0.000000	569.127913	98.000000	53.921442	2.465133	0.006674
0.000000	568.682400	98.250000	54.537219	2.172310	-0.002724
0.000000	568.347381	98.500000	54.537219	2.172580	-0.002050
0.000000	568.095365	98.750000	54.537219	2.172783	-0.001543
0.000000	567.905739	99.000000	54.537219	2.172935	-0.001161
0.000000	567.105864	99.250000	54.827741	2.031790	-0.004904
0.000000	566.504229	99.500000	54.827741	2.032274	-0.003694
0.000000	566.051426	99.750000	54.827741	2.032638	-0.002783
0.000000	565.710482	100.000000	54.827741	2.032913	-0.002097
0.000000	565.453673	100.250000	60.047532	2.033119	-0.001580
0.000000	565.260189	100.500000	60.047532	2.033275	-0.001191
0.000000	565.114384	100.750000	60.047532	2.033392	-0.000898
0.000000	565.004494	101.000000	60.047532	2.033481	-0.000677
0.000000	542.741925	101.250000	61.099786	-0.172928	-0.140471
0.000000	526.368949	101.500000	61.099786	-0.159752	-0.107529
0.000000	514.125125	101.750000	61.099786	-0.149901	-0.082902
0.000000	504.854543	102.000000	61.099786	-0.142444	-0.064259
0.000000	494.411940	102.250000	61.879797	-0.239833	-0.073998
0.000000	486.408476	102.500000	61.879797	-0.233397	-0.057907
0.000000	480.224500	102.750000	61.879797	-0.228425	-0.045476
0.000000	475.416380	103.000000	61.879797	-0.224559	-0.035812
0.000000	476.927613	103.250000	60.587014	-0.032275	0.011296
0.000000	478.121632	103.500000	60.587014	-0.033235	0.008897
0.000000	479.063887	103.750000	60.587014	-0.033993	0.007004
0.000000	479.806755	104.000000	60.587014	-0.034590	0.005511
0.000000	480.622371	104.250000	60.528677	-0.024266	0.006039
0.000000	481.264740	104.500000	60.528677	-0.024783	0.004749
0.000000	481.770335	104.750000	60.528677	-0.025189	0.003733
0.000000	482.168074	105.000000	60.528677	-0.025509	0.002933
0.000000	477.112269	105.250000	61.836955	-0.220898	-0.037497
0.000000	473.167198	105.500000	61.836955	-0.217727	-0.029568
0.000000	470.076540	105.750000	61.836955	-0.215242	-0.023357
0.000000	467.647676	106.000000	61.836955	-0.213290	-0.018476
0.000000	470.781785	106.250000	60.582467	-0.026488	0.023815
0.000000	473.273540	106.500000	60.582467	-0.028490	0.018808
0.000000	475.249621	106.750000	60.582467	-0.030078	0.014838
0.000000	476.813628	107.000000	60.582467	-0.031336	0.011695
0.000000	482.157616	107.250000	59.502317	0.204033	0.039632
0.000000	486.399202	107.500000	59.502317	0.200624	0.031109
0.000000	489.751429	107.750000	59.502317	0.197929	0.024372
0.000000	492.391831	108.000000	59.502317	0.195807	0.019066
0.000000	489.902347	108.250000	60.672657	-0.058444	-0.017977
0.000000	487.962595	108.500000	60.672657	-0.056885	-0.014078
0.000000	486.448215	108.750000	60.672657	-0.055667	-0.011035
0.000000	485.264117	109.000000	60.672657	-0.054715	-0.008655
0.000000	487.201978	109.250000	59.941389	0.093116	0.014150
0.000000	488.726335	109.500000	59.941389	0.091891	0.011086
0.000000	489.923578	109.750000	59.941389	0.090928	0.008680
0.000000	490.862769	110.000000	59.941389	0.090173	0.006793
0.000000	490.983184	110.250000	60.100236	0.054665	0.000870
0.000000	491.077408	110.500000	60.100236	0.054589	0.000681
0.000000	491.151131	110.750000	60.100236	0.054530	0.000532
0.000000	491.208809	111.000000	60.100236	0.054484	0.000416
0.000000	489.136820	111.250000	60.634076	-0.050794	-0.014995
0.000000	487.520528	111.500000	60.634076	-0.049495	-0.011747
0.000000	486.257650	111.750000	60.634076	-0.048480	-0.009209
