N1		N2		time		environment
250.000000	250.000000	0.000000	0.000000
384.275295	258.637416	0.250000	73.197169
547.463792	259.063883	0.500000	73.197169
717.373005	251.347139	0.750000	73.197169
868.615746	237.375332	1.000000	73.197169
797.884450	216.500442	1.250000	68.289080
755.960620	201.415903	1.500000	68.289080
730.134391	189.876199	1.750000	68.289080
713.964352	180.665022	2.000000	68.289080
634.787992	171.443181	2.250000	66.011454
583.568122	165.400989	2.500000	66.011454
548.537022	161.333811	2.750000	66.011454
523.648025	158.568073	3.000000	66.011454
502.236023	156.576397	3.250000	65.862167
486.330257	155.307495	3.500000	65.862167
474.297830	154.553558	3.750000	65.862167
465.063851	154.171476	4.000000	65.862167
425.504552	152.492750	4.250000	63.993641
396.095870	151.947177	4.500000	63.993641
373.513563	152.195926	4.750000	63.993641
355.728487	153.015589	5.000000	63.993641
402.733539	157.575906	5.250000	67.750277
445.471480	160.517753	5.500000	67.750277
482.755874	162.030138	5.750000	67.750277
514.159397	162.363808	6.000000	67.750277
506.581039	160.725872	6.250000	66.396795
500.904844	159.430159	6.500000	66.396795
496.632279	158.393083	6.750000	66.396795
493.406055	157.553562	7.000000	66.396795
569.158443	159.148169	7.250000	69.419483
633.771331	158.477254	7.500000	69.419483
685.666878	156.103038	7.750000	69.419483
725.474950	152.592110	8.000000	69.419483
672.306597	147.020916	8.250000	66.967782
637.263598	143.216000	8.500000	66.967782
613.288147	140.547985	8.750000	66.967782
596.462374	138.643505	9.000000	66.967782
668.284031	138.908409	9.250000	69.724821
725.134320	137.438278	9.500000	69.724821
767.858793	134.782451	9.750000	69.724821
798.833918	131.413409	10.000000	69.724821
739.272233	126.686473	10.250000	67.510015
701.240986	123.541492	10.500000	67.510015
675.957562	121.385814	10.750000	67.510015
658.695399	119.877703	11.000000	67.510015
586.577474	117.593548	11.250000	65.264585
538.194712	116.811832	11.500000	65.264585
503.990310	116.999985	11.750000	65.264585
478.883566	117.846511	12.000000	65.264585
562.086894	121.691476	12.250000	69.492194
634.153509	123.542076	12.500000	69.492194
692.364023	123.734026	12.750000	69.492194
736.861546	122.690818	13.000000	69.492194
671.181309	119.449903	13.250000	66.573326
628.172952	117.684532	13.500000	66.573326
598.666766	116.850491	13.750000	66.573326
577.754489	116.631255	14.000000	66.573326
545.081517	116.417204	14.250000	65.849357
521.450667	116.844864	14.500000	65.849357
503.892843	117.714674	14.750000	65.849357
490.568861	118.893417	15.000000	65.849357
515.029744	121.225102	15.250000	67.376000
534.590681	122.937136	15.500000	67.376000
549.930845	124.150268	15.750000	67.376000
561.782116	124.973322	16.000000	67.376000
635.208486	126.710090	16.250000	69.544625
694.618604	126.719953	16.500000	69.544625
740.067702	125.452232	16.750000	69.544625
773.448100	123.333334	17.000000	69.544625
763.037181	120.317344	17.250000	68.627677
756.359806	117.736615	17.500000	68.627677
752.120802	115.474391	17.750000	68.627677
749.490564	113.453336	18.000000	68.627677
697.523370	110.976926	18.250000	67.137480
663.294731	109.581093	18.500000	67.137480
639.897033	108.874985	18.750000	67.137480
623.482047	108.624840	19.000000	67.137480
704.706511	110.018291	19.250000	70.051170
768.120993	109.798232	19.500000	70.051170
814.741070	108.428924	19.750000	70.051170
847.609128	106.328932	20.000000	70.051170
939.349583	104.398234	20.250000	71.772882
1002.296115	101.074327	20.500000	71.772882
1043.161010	97.038276	20.750000	71.772882
1068.933620	92.748652	21.000000	71.772882
1067.662319	88.379162	21.250000	71.374082
1067.604053	84.401378	21.500000	71.374082
1068.197907	80.751413	21.750000	71.374082
1069.124738	77.382772	22.000000	71.374082
1014.151234	74.023149	22.250000	70.132926
982.916699	71.508108	22.500000	70.132926
964.644187	69.490788	22.750000	70.132926
953.818515	67.785358	23.000000	70.132926
999.594715	66.519960	23.250000	71.346085
1028.715227	64.846317	23.500000	71.346085
1046.839670	62.978126	23.750000	71.346085
1058.049555	61.046188	24.000000	71.346085
1032.098128	59.011139	24.250000	70.612295
1017.217483	57.324129	24.500000	70.612295
1008.624011	55.856825	24.750000	70.612295
1003.689019	54.536864	25.000000	70.612295
1114.864169	53.794216	25.250000	73.439810
1184.494565	52.153303	25.500000	73.439810
1225.313490	50.065080	25.750000	73.439810
1248.462112	47.813726	26.000000	73.439810
1052.082042	45.055916	26.250000	68.843800
951.831474	43.716252	26.500000	68.843800
894.728058	43.087877	26.750000	68.843800
860.144266	42.858987	27.000000	68.843800
777.961908	42.623427	27.250000	67.221571
726.879401	42.942748	27.500000	67.221571
693.336671	43.614392	27.750000	67.221571
670.486375	44.525596	28.000000	67.221571
740.683855	46.089330	28.250000	69.792294
793.325234	47.096504	28.500000	69.792294
830.765542	47.677951	28.750000	69.792294
856.411956	47.955745	29.000000	69.792294
783.234006	47.645096	29.250000	67.455038
737.434868	47.890229	29.500000	67.455038
707.318641	48.486445	29.750000	67.455038
686.842534	49.317665	30.000000	67.455038
765.560114	50.852532	30.250000	70.144413
824.316985	51.689940	30.500000	70.144413
865.677885	52.006277	30.750000	70.144413
893.627697	51.963461	31.000000	70.144413
928.181287	51.748947	31.250000	70.528470
950.666937	51.255373	31.500000	70.528470
965.019996	50.597452	31.750000	70.528470
974.100924	49.850648	32.000000	70.528470
959.121252	48.996798	32.250000	70.055546
950.084194	48.289591	32.500000	70.055546
944.607306	47.675962	32.750000	70.055546
941.295471	47.124363	33.000000	70.055546
970.265808	46.713687	33.250000	70.773339
988.641363	46.103185	33.500000	70.773339
1000.133914	45.382532	33.750000	70.773339
1007.290966	44.608178	34.000000	70.773339
943.022508	43.627234	34.250000	69.219752
905.189227	43.109564	34.500000	69.219752
881.999732	42.860976	34.750000	69.219752
867.426569	42.775377	35.000000	69.219752
852.829141	42.772584	35.250000	69.088600
843.428528	42.869716	35.500000	69.088600
837.302227	43.029956	35.750000	69.088600
833.271570	43.230095	36.000000	69.088600
932.091251	43.819625	36.250000	71.610411
1000.173611	43.680962	36.500000	71.610411
1044.027790	43.072032	36.750000	71.610411
1071.118812	42.192220	37.000000	71.610411
1065.608639	41.120319	37.250000	71.119084
1062.557207	40.129716	37.500000	71.119084
1060.925124	39.199611	37.750000	71.119084
1060.114760	38.317472	38.000000	71.119084
773.865334	36.515211	38.250000	63.415250
626.201283	36.275539	38.500000	63.415250
536.688541	36.872186	38.750000	63.415250
477.016216	38.013988	39.000000	63.415250
586.049513	40.964534	39.250000	70.098037
683.209569	43.180540	39.500000	70.098037
761.830339	44.679096	39.750000	70.098037
820.647181	45.572434	40.000000	70.098037
659.945611	51.524118	40.250000	86.350323
563.936183	59.510506	40.500000	86.350323
500.213746	69.505511	40.750000	86.350323
454.781443	81.605635	41.000000	86.350323
546.370801	93.598069	41.250000	82.280280
627.091383	104.893188	41.500000	82.280280
692.367691	115.217534	41.750000	82.280280
741.462579	124.508741	42.000000	82.280280
723.740394	134.158878	42.250000	83.385587
710.470538	144.284913	42.500000	83.385587
700.098881	154.740232	42.750000	83.385587
691.647700	165.387929	43.000000	83.385587
545.296257	180.173698	43.250000	87.355161
453.928403	199.167769	43.500000	87.355161
390.857623	221.237337	43.750000	87.355161
344.189204	245.558051	44.000000	87.355161
324.404196	270.717668	44.250000	86.326572
307.049816	295.814895	44.500000	86.326572
291.562528	320.297770	44.750000	86.326572
277.567099	343.685097	45.000000	86.326572
318.477783	361.353879	45.250000	83.523860
357.117046	374.065629	45.500000	83.523860
392.286678	382.367980	45.750000	83.523860
423.297861	387.030454	46.000000	83.523860
454.025859	388.554085	46.250000	83.392495
480.090949	387.812616	46.500000	83.392495
501.792138	385.532395	46.750000	83.392495
519.619759	382.292287	47.000000	83.392495
460.585160	383.598757	47.250000	85.685272
418.322053	388.172984	47.500000	85.685272
386.531223	394.587955	47.750000	85.685272
361.704258	401.968272	48.000000	85.685272
367.482857	407.720300	48.250000	84.558057
372.021523	412.091492	48.500000	84.558057
375.572751	415.382599	48.750000	84.558057
378.345706	417.839555	49.000000	84.558057
309.674858	424.158339	49.250000	88.454714
260.509723	433.826254	49.500000	88.454714
223.404404	445.152902	49.750000	88.454714
194.301588	457.102995	50.000000	88.454714
190.196270	467.948011	50.250000	86.197923
186.185205	477.059234	50.500000	86.197923
182.313594	484.702350	50.750000	86.197923
178.610451	491.116866	51.000000	86.197923
222.277243	489.996985	51.250000	82.741836
270.486308	485.132954	51.500000	82.741836
321.478893	477.107197	51.750000	82.741836
373.070629	466.580190	52.000000	82.741836
353.954009	460.734136	52.250000	85.365639
338.972605	457.519382	52.500000	85.365639
326.959527	456.066629	52.750000	85.365639
317.141930	455.794699	53.000000	85.365639
444.705838	441.251769	53.250000	79.715378
584.950463	419.583269	53.500000	79.715378
721.065226	392.765555	53.750000	79.715378
838.586562	363.490911	54.000000	79.715378
617.280276	353.591451	54.250000	86.967104
493.787477	356.037870	54.500000	86.967104
414.531931	364.595624	54.750000	86.967104
358.983788	376.390724	55.000000	86.967104
362.017864	386.765584	55.250000	84.751390
363.940916	395.357162	55.500000	84.751390
365.031345	402.443536	55.750000	84.751390
365.513091	408.277067	56.000000	84.751390
291.449195	416.609983	56.250000	89.592638
239.241818	428.246983	56.500000	89.592638
200.357528	441.421355	56.750000	89.592638
170.229826	455.050370	57.000000	89.592638
164.803758	468.550490	57.250000	86.592287
159.578912	479.971606	57.500000	86.592287
154.589969	489.596677	57.750000	86.592287
149.856332	497.695856	58.000000	86.592287
159.896981	502.625819	58.250000	85.068044
169.635530	505.609849	58.500000	85.068044
179.029544	507.082218	58.750000	85.068044
188.043311	507.402698	59.000000	85.068044
199.518043	506.484766	59.250000	84.855453
210.560382	504.768406	59.500000	84.855453
221.106529	502.479614	59.750000	84.855453
231.106389	499.798144	60.000000	84.855453
361.108861	468.507705	60.250000	74.824219
527.207578	433.392569	60.500000	74.824219
709.915450	394.262336	60.750000	74.824219
881.092728	353.094287	61.000000	74.824219
946.494046	309.675850	61.250000	72.242521
995.920573	273.859064	61.500000	72.242521
1032.505522	244.080514	61.750000	72.242521
1059.459791	219.140758	62.000000	72.242521
1098.684387	198.386029	62.250000	72.734129
1125.357023	180.178128	62.500000	72.734129
1143.803813	164.306437	62.750000	72.734129
1156.945435	150.477394	63.000000	72.734129
1040.054158	137.425110	63.250000	69.895680
978.123985	128.373481	63.500000	69.895680
943.220213	121.525978	63.750000	69.895680
922.993004	116.018414	64.000000	69.895680
1033.647668	112.451101	64.250000	72.933876
1106.904600	107.261013	64.500000	72.933876
1152.455574	101.402775	64.750000	72.933876
1179.978805	95.462904	65.000000	72.933876
1217.799264	89.917639	65.250000	73.515815
1239.933843	84.433401	65.500000	73.515815
1253.013810	79.223641	65.750000	73.515815
1261.003522	74.369523	66.000000	73.515815
1313.586323	70.471757	66.250000	75.427252
1342.559194	66.383867	66.500000	75.427252
1358.429568	62.388074	66.750000	75.427252
1367.322558	58.606136	67.000000	75.427252
1256.449882	54.400781	67.250000	71.916479
1201.877362	51.391186	67.500000	71.916479
1173.493289	49.002820	67.750000	71.916479
1158.397111	46.973858	68.000000	71.916479
1178.822086	45.256742	68.250000	72.584591
1190.627748	43.503377	68.500000	72.584591
1197.504658	41.778223	68.750000	72.584591
1201.607520	40.112543	69.000000	72.584591
1108.628160	38.323307	69.250000	70.492135
1058.899892	37.147388	69.500000	70.492135
1030.868952	36.298374	69.750000	70.492135
1014.615706	35.635451	70.000000	70.492135
1168.103982	35.683968	70.250000	75.169393
1264.190382	34.865951	70.500000	75.169393
1318.851447	33.585162	70.750000	75.169393
1348.380349	32.110054	71.000000	75.169393
1205.582804	30.189530	71.250000	70.957184
1134.571197	28.989986	71.500000	70.957184
1096.440186	28.146853	71.750000	70.957184
1075.137852	27.496450	72.000000	70.957184
1200.272026	27.305042	72.250000	74.704739
1275.468877	26.590483	72.500000	74.704739
1317.386534	25.611115	72.750000	74.704739
1339.860327	24.526859	73.000000	74.704739
1308.301642	23.298761	73.250000	73.300067
1292.423012	22.245886	73.500000	73.300067
1284.371802	21.300208	73.750000	73.300067
1280.327929	20.427781	74.000000	73.300067
1225.830834	19.542203	74.250000	72.042022
1197.477395	18.852052	74.500000	72.042022
1182.304929	18.268763	74.750000	72.042022
1174.088487	17.748574	75.000000	72.042022
1100.113020	17.205843	75.250000	70.540057
1059.747674	16.868566	75.500000	70.540057
1036.756931	16.642345	75.750000	70.540057
1023.344506	16.479121	76.000000	70.540057
1143.850496	16.519270	76.250000	73.743210
1218.380310	16.244188	76.500000	73.743210
1261.119037	15.794174	76.750000	73.743210
1284.610547	15.261716	77.000000	73.743210
1339.112469	14.979216	77.250000	77.103943
1368.035860	14.585847	77.500000	77.103943
