N1	N2	time	environment	abf_1	abf_2
9.770483	334.012751	8.500000	34.094630	-0.344507	0.063870
8.961376	338.969519	8.750000	34.094630	-0.346863	0.054577
8.214879	343.260012	9.000000	34.094630	-0.348810	0.046569
7.541433	348.699253	9.250000	34.566300	-0.343542	0.058040
6.918446	353.377065	9.500000	34.566300	-0.346047	0.049154
6.343321	357.384970	9.750000	34.566300	-0.348112	0.041574
5.813299	360.808539	10.000000	34.566300	-0.349797	0.035130
5.307657	359.883664	10.250000	33.565323	-0.363169	-0.009218
4.847969	359.144585	10.500000	33.565323	-0.361654	-0.007364
4.429650	358.556913	10.750000	33.565323	-0.360344	-0.005848
4.048659	358.092584	11.000000	33.565323	-0.359207	-0.004610
3.695617	353.921006	11.250000	32.574630	-0.363066	-0.042854
3.376485	350.485184	11.500000	32.574630	-0.359667	-0.035700
3.087310	347.646907	11.750000	32.574630	-0.356808	-0.029770
2.824751	345.296816	12.000000	32.574630	-0.354395	-0.024841
2.584280	338.844218	12.250000	31.368965	-0.353261	-0.069354
2.367331	333.505658	12.500000	31.368965	-0.348539	-0.058463
2.170934	329.065648	12.750000	31.368965	-0.344581	-0.049393
1.992634	325.357036	13.000000	31.368965	-0.341246	-0.041806
1.835293	330.679193	13.250000	33.731261	-0.330861	0.059967
1.688832	335.268068	13.500000	33.731261	-0.334250	0.050879
1.552846	339.207403	13.750000	33.731261	-0.337139	0.043085
1.426862	342.576603	14.000000	33.731261	-0.339590	0.036426
1.309266	344.099122	14.250000	33.367346	-0.344503	0.016357
1.201091	345.393410	14.500000	33.367346	-0.345326	0.013847
1.101649	346.492797	14.750000	33.367346	-0.346009	0.011721
1.010282	347.426103	15.000000	33.367346	-0.346575	0.009921
0.926037	347.473574	15.250000	33.169122	-0.348223	0.000533
0.848843	347.518619	15.500000	33.169122	-0.348104	0.000505
0.778105	347.561195	15.750000	33.169122	-0.347997	0.000476
0.713281	347.601300	16.000000	33.169122	-0.347899	0.000448
0.652991	342.086603	16.250000	31.692430	-0.351138	-0.058806
0.598415	337.510791	16.500000	31.692430	-0.347355	-0.049577
0.548874	333.696676	16.750000	31.692430	-0.344193	-0.041881
0.503798	330.505412	17.000000	31.692430	-0.341541	-0.035440
0.000000	328.736377	17.250000	31.936996	-0.338315	-0.019776
0.000000	327.245744	17.500000	31.936996	-0.337118	-0.016785
0.000000	325.985434	17.750000	31.936996	-0.336107	-0.014256
0.000000	324.918510	18.000000	31.936996	-0.335250	-0.012115
0.000000	324.737328	18.250000	32.139655	-0.334329	-0.002062
0.000000	324.583379	18.500000	32.139655	-0.334205	-0.001753
0.000000	324.452551	18.750000	32.139655	-0.334100	-0.001490
0.000000	324.341356	19.000000	32.139655	-0.334011	-0.001267
0.000000	332.305318	19.250000	34.405032	-0.318369	0.089549
0.000000	339.203548	19.500000	34.405032	-0.323903	0.075712
0.000000	345.137484	19.750000	34.405032	-0.328665	0.063808
0.000000	350.211635	20.000000	34.405032	-0.332737	0.053627
0.000000	354.528543	20.250000	43.646041	-0.336202	0.044965
0.000000	358.185337	20.500000	43.646041	-0.339138	0.037627
0.000000	361.271604	20.750000	43.646041	-0.341615	0.031433
0.000000	363.868294	21.000000	43.646041	-0.343700	0.026222
0.000000	395.829384	21.250000	43.673595	1.444927	0.306578
0.000000	424.149022	21.500000	43.673595	1.422209	0.249785
0.000000	448.542584	21.750000	43.673595	1.402631	0.200840
0.000000	469.047868	22.000000	43.673595	1.386167	0.159678
0.000000	478.808628	22.250000	41.310507	0.440711	0.073326
0.000000	486.635259	22.500000	41.310507	0.434422	0.057602
0.000000	492.861742	22.750000	41.310507	0.429417	0.045091
0.000000	497.784235	23.000000	41.310507	0.425460	0.035199
0.000000	512.872029	23.250000	45.242711	2.109899	0.105450
0.000000	524.863478	23.500000	45.242711	2.100260	0.081354
0.000000	534.279597	23.750000	45.242711	2.092690	0.062428
0.000000	541.603588	24.000000	45.242711	2.086801	0.047705
0.000000	543.922258	24.250000	43.912760	1.438068	0.014953
0.000000	545.695557	24.500000	43.912760	1.436642	0.011388
0.000000	547.049329	24.750000	43.912760	1.435553	0.008665
0.000000	548.081411	25.000000	43.912760	1.434723	0.006590
0.000000	544.401630	25.250000	42.467292	0.802682	-0.023566
0.000000	541.615526	25.500000	42.467292	0.804923	-0.017963
0.000000	539.500094	25.750000	42.467292	0.806625	-0.013709
0.000000	537.890445	26.000000	42.467292	0.807920	-0.010472
0.000000	538.633920	26.250000	43.081056	1.063423	0.004841
0.000000	539.202561	26.500000	43.081056	1.062966	0.003697
0.000000	539.637232	26.750000	43.081056	1.062616	0.002823
0.000000	539.969350	27.000000	43.081056	1.062349	0.002155
0.000000	542.581415	27.250000	43.880862	1.424075	0.016898
0.000000	544.581428	27.500000	43.880862	1.422467	0.012877
0.000000	546.109709	27.750000	43.880862	1.421238	0.009803
0.000000	547.275717	28.000000	43.880862	1.420300	0.007459
0.000000	542.446029	28.250000	42.074938	0.653126	-0.031021
0.000000	538.792659	28.500000	42.074938	0.656065	-0.023673
0.000000	536.018851	28.750000	42.074938	0.658296	-0.018095
0.000000	533.906922	29.000000	42.074938	0.659995	-0.013848
0.000000	534.068108	29.250000	42.603780	0.865948	0.001059
0.000000	534.191552	29.500000	42.603780	0.865849	0.000811
0.000000	534.286081	29.750000	42.603780	0.865773	0.000621
0.000000	534.358461	30.000000	42.603780	0.865714	0.000475
0.000000	537.070308	30.250000	43.460745	1.233720	0.017750
0.000000	539.152900	30.500000	43.460745	1.232045	0.013563
0.000000	540.748884	30.750000	43.460745	1.230761	0.010354
0.000000	541.969985	31.000000	43.460745	1.229779	0.007899
0.000000	542.114690	31.250000	43.199275	1.112459	0.000935
0.000000	542.225064	31.500000	43.199275	1.112371	0.000713
0.000000	542.309243	31.750000	43.199275	1.112303	0.000543
0.000000	542.373438	32.000000	43.199275	1.112251	0.000414
0.000000	537.696194	32.250000	41.780098	0.550344	-0.030347
0.000000	534.149106	32.500000	41.780098	0.553197	-0.023213
0.000000	531.449409	32.750000	41.780098	0.555368	-0.017785
0.000000	529.389039	33.000000	41.780098	0.557026	-0.013642
0.000000	537.759135	33.250000	45.220815	2.079177	0.055024
0.000000	544.246013	33.500000	45.220815	2.073960	0.041983
0.000000	549.240554	33.750000	45.220815	2.069943	0.031941
0.000000	553.066712	34.000000	45.220815	2.066866	0.024247
0.000000	552.017785	34.250000	43.690802	1.327466	-0.006630
0.000000	551.223198	34.500000	43.690802	1.328105	-0.005032
0.000000	550.620794	34.750000	43.690802	1.328590	-0.003820
0.000000	550.163812	35.000000	43.690802	1.328957	-0.002901
0.000000	551.314606	35.250000	44.226976	1.582304	0.007300
0.000000	552.189769	35.500000	44.226976	1.581600	0.005540
0.000000	552.854730	35.750000	44.226976	1.581065	0.004203
0.000000	553.359636	36.000000	44.226976	1.580659	0.003187
0.000000	555.012152	36.250000	44.717058	1.818054	0.010408
0.000000	556.267542	36.500000	44.717058	1.817044	0.007883
0.000000	557.220031	36.750000	44.717058	1.816278	0.005968
0.000000	557.942006	37.000000	44.717058	1.815697	0.004516
0.000000	550.386683	37.250000	42.054220	0.639048	-0.047607
0.000000	544.718270	37.500000	42.054220	0.643608	-0.036206
0.000000	540.440992	37.750000	42.054220	0.647049	-0.027603
0.000000	537.199414	38.000000	42.054220	0.649657	-0.021084
0.000000	540.669157	38.250000	43.958102	1.462167	0.022557
0.000000	543.332253	38.500000	43.958102	1.460025	0.017202
0.000000	545.370732	38.750000	43.958102	1.458386	0.013103
0.000000	546.927881	39.000000	43.958102	1.457133	0.009972
0.000000	549.251909	39.250000	44.379531	1.657821	0.014822
0.000000	551.024519	39.500000	44.379531	1.656395	0.011258
0.000000	552.374122	39.750000	44.379531	1.655310	0.008544
0.000000	553.400259	40.000000	44.379531	1.654484	0.006480
0.000000	554.179647	40.250000	41.828452	1.653858	0.004913
0.000000	554.771152	40.500000	41.828452	1.653382	0.003723
0.000000	555.219799	40.750000	41.828452	1.653021	0.002821
0.000000	555.559935	41.000000	41.828452	1.652747	0.002137
0.000000	551.303459	41.250000	42.848621	0.953585	-0.026857
0.000000	548.094526	41.500000	42.848621	0.956166	-0.020403
0.000000	545.667447	41.750000	42.848621	0.958119	-0.015522
0.000000	543.827204	42.000000	42.848621	0.959599	-0.011821
0.000000	542.050061	42.250000	42.731132	0.911864	-0.011459
0.000000	540.698768	42.500000	42.731132	0.912951	-0.008741
0.000000	539.669873	42.750000	42.731132	0.913779	-0.006672
0.000000	538.885640	43.000000	42.731132	0.914410	-0.005095
0.000000	534.561444	43.250000	41.643346	0.505511	-0.028252
0.000000	531.275191	43.500000	41.643346	0.508155	-0.021644
0.000000	528.769416	43.750000	41.643346	0.510170	-0.016605
0.000000	526.853902	44.000000	41.643346	0.511711	-0.012753
0.000000	531.261161	44.250000	43.453888	1.235275	0.029258
0.000000	534.665549	44.500000	43.453888	1.232538	0.022413
0.000000	537.286234	44.750000	43.453888	1.230430	0.017144
0.000000	539.298291	45.000000	43.453888	1.228812	0.013099
0.000000	539.317696	45.250000	42.955386	1.008613	0.000126
0.000000	539.332516	45.500000	42.955386	1.008601	0.000096
0.000000	539.343833	45.750000	42.955386	1.008592	0.000074
0.000000	539.352475	46.000000	42.955386	1.008585	0.000056
0.000000	539.392351	46.250000	42.965961	1.013085	0.000259
0.000000	539.422803	46.500000	42.965961	1.013060	0.000198
0.000000	539.446058	46.750000	42.965961	1.013042	0.000151
0.000000	539.463815	47.000000	42.965961	1.013027	0.000115
0.000000	528.909888	47.250000	40.068630	0.061866	-0.069346
0.000000	520.950379	47.500000	40.068630	0.068269	-0.053339
0.000000	514.898857	47.750000	40.068630	0.073136	-0.041170
0.000000	510.269655	48.000000	40.068630	0.076860	-0.031862
0.000000	510.718899	48.250000	41.121624	0.356425	0.003106
0.000000	511.067175	48.500000	41.121624	0.356144	0.002406
0.000000	511.337081	48.750000	41.121624	0.355927	0.001863
0.000000	511.546195	49.000000	41.121624	0.355759	0.001443
0.000000	512.037350	49.250000	41.212006	0.383099	0.003386
0.000000	512.417894	49.500000	41.212006	0.382793	0.002621
0.000000	512.712624	49.750000	41.212006	0.382556	0.002028
0.000000	512.940823	50.000000	41.212006	0.382373	0.001569
0.000000	512.349591	50.250000	41.002605	0.319496	-0.004068
0.000000	511.892447	50.500000	41.002605	0.319864	-0.003149
0.000000	511.538816	50.750000	41.002605	0.320148	-0.002438
0.000000	511.265162	51.000000	41.002605	0.320368	-0.001888
0.000000	511.874233	51.250000	41.227098	0.387919	0.004201
0.000000	512.346274	51.500000	41.227098	0.387540	0.003252
0.000000	512.711939	51.750000	41.227098	0.387246	0.002517
0.000000	512.995096	52.000000	41.227098	0.387018	0.001947
0.000000	518.087418	52.250000	42.662039	0.902616	0.034809
0.000000	522.052533	52.500000	42.662039	0.899428	0.026838
0.000000	525.127614	52.750000	42.662039	0.896955	0.020656
0.000000	527.505046	53.000000	42.662039	0.895043	0.015877
0.000000	522.627403	53.250000	40.763850	0.242874	-0.032672
0.000000	518.902535	53.500000	40.763850	0.245870	-0.025182
0.000000	516.047247	53.750000	40.763850	0.248166	-0.019441
0.000000	513.852198	54.000000	40.763850	0.249931	-0.015028
0.000000	515.463858	54.250000	41.672224	0.530759	0.011039
0.000000	516.712852	54.500000	41.672224	0.529755	0.008529
0.000000	517.679569	54.750000	41.672224	0.528977	0.006585
0.000000	518.427073	55.000000	41.672224	0.528376	0.005082
0.000000	511.278255	55.250000	39.650876	-0.013783	-0.048965
0.000000	505.810601	55.500000	39.650876	-0.009386	-0.037972
0.000000	501.605537	55.750000	39.650876	-0.006004	-0.029518
0.000000	498.357713	56.000000	39.650876	-0.003393	-0.022989
0.000000	494.724761	56.250000	39.374275	-0.053753	-0.025916
0.000000	491.906555	56.500000	39.374275	-0.051487	-0.020251
0.000000	489.714136	56.750000	39.374275	-0.049724	-0.015844
0.000000	488.004763	57.000000	39.374275	-0.048350	-0.012408
0.000000	496.989320	57.250000	42.220862	0.744673	0.064651
0.000000	504.112863	57.500000	42.220862	0.738947	0.050336
0.000000	509.720457	57.750000	42.220862	0.734439	0.039066
0.000000	514.109808	58.000000	42.220862	0.730910	0.030244
0.000000	518.736051	58.250000	42.592329	0.873621	0.031562
0.000000	522.334122	58.500000	42.592329	0.870728	0.024330
0.000000	525.122378	58.750000	42.592329	0.868486	0.018724
0.000000	527.277004	59.000000	42.592329	0.866753	0.014393
0.000000	519.484012	59.250000	40.012255	0.056648	-0.052397
0.000000	513.553313	59.500000	40.012255	0.061419	-0.040472
0.000000	509.012671	59.750000	40.012255	0.065070	-0.031342
0.000000	505.520261	60.000000	40.012255	0.067879	-0.024321
0.000000	502.824583	60.250000	88.115769	0.070047	-0.018902
0.000000	500.738194	60.500000	88.115769	0.071724	-0.014708
0.000000	499.119970	60.750000	88.115769	0.073025	-0.011455
0.000000	497.862805	61.000000	88.115769	0.074036	-0.008928
0.000000	393.417437	61.250000	89.993792	-0.395659	-0.848636
0.000000	324.367369	61.500000	89.993792	-0.340004	-0.709499
0.000000	275.331502	61.750000	89.993792	-0.300527	-0.610807
0.000000	238.713025	62.000000	89.993792	-0.271073	-0.537171
0.000000	211.004404	62.250000	88.479495	-0.248788	-0.467898
0.000000	188.837629	62.500000	88.479495	-0.230979	-0.423377
0.000000	170.702295	62.750000	88.479495	-0.216415	-0.386967
0.000000	155.591159	63.000000	88.479495	-0.204284	-0.356639
0.000000	142.924935	63.250000	88.161988	-0.194117	-0.327788
0.000000	132.062106	63.500000	88.161988	-0.185401	-0.305998
0.000000	122.643594	63.750000	88.161988	-0.177845	-0.287109
0.000000	114.399717	64.000000	88.161988	-0.171233	-0.270578
0.000000	107.242305	64.250000	87.770090	-0.165491	-0.251687
0.000000	100.872671	64.500000	87.770090	-0.160384	-0.238919
0.000000	95.167771	64.750000	87.770090	-0.155810	-0.227484
0.000000	90.028915	65.000000	87.770090	-0.151691	-0.217186
0.000000	85.028479	65.250000	89.391542	-0.147688	-0.223853
0.000000	80.497141	65.500000	89.391542	-0.144056	-0.214772
0.000000	76.372203	65.750000	89.391542	-0.140750	-0.206507
0.000000	72.601662	66.000000	89.391542	-0.137728	-0.198953
0.000000	69.267740	66.250000	88.605988	-0.135055	-0.184874
0.000000	66.192799	66.500000	88.605988	-0.132591	-0.178714
0.000000	63.347973	66.750000	88.605988	-0.130311	-0.173016
0.000000	60.708531	67.000000	88.605988	-0.128197	-0.167729
0.000000	58.074617	67.250000	90.021778	-0.126090	-0.174922
0.000000	55.625574	67.500000	90.021778	-0.124128	-0.170017
0.000000	53.342834	67.750000	90.021778	-0.122299	-0.165445
0.000000	51.210236	68.000000	90.021778	-0.120590	-0.161175
0.000000	49.281933	68.250000	89.328360	-0.119045	-0.151694
0.000000	47.470578	68.500000	89.328360	-0.117594	-0.148067
0.000000	45.765990	68.750000	89.328360	-0.116229	-0.144654
0.000000	44.159139	69.000000	89.328360	-0.114942	-0.141437
0.000000	42.849603	69.250000	87.484872	-0.113889	-0.119167
0.000000	41.605445	69.500000	87.484872	-0.112893	-0.116676
0.000000	40.421931	69.750000	87.484872	-0.111945	-0.114307
0.000000	39.294768	70.000000	87.484872	-0.111043	-0.112050
0.000000	38.026815	70.250000	89.424487	-0.110030	-0.129992
0.000000	36.822520	70.500000	89.424487	-0.109066	-0.127581
0.000000	35.677308	70.750000	89.424487	-0.108149	-0.125288
0.000000	34.587032	71.000000	89.424487	-0.107276	-0.123105
0.000000	33.569570	71.250000	89.130696	-0.106461	-0.118466
0.000000	32.598239	71.500000	89.130696	-0.105683	-0.116521
0.000000	31.670045	71.750000	89.130696	-0.104940	-0.114663
0.000000	30.782249	72.000000	89.130696	-0.104229	-0.112886
0.000000	29.826277	72.250000	91.080203	-0.103465	-0.125282
0.000000	28.913495	72.500000	91.080203	-0.102734	-0.123455
0.000000	28.041156	72.750000	91.080203	-0.102036	-0.121709
0.000000	27.206740	73.000000	91.080203	-0.101368	-0.120039
0.000000	26.634142	73.250000	87.315762	-0.100906	-0.084536
0.000000	26.080933	73.500000	87.315762	-0.100463	-0.083429
0.000000	25.546162	73.750000	87.315762	-0.100035	-0.082359
0.000000	25.028937	74.000000	87.315762	-0.099621	-0.081324
0.000000	24.274545	74.250000	92.779875	-0.099021	-0.121698
0.000000	23.551587	74.500000	92.779875	-0.098442	-0.120251
0.000000	22.858251	74.750000	92.779875	-0.097887	-0.118863
0.000000	22.192862	75.000000	92.779875	-0.097354	-0.117531
0.000000	21.828180	75.250000	86.663664	-0.097058	-0.065927
0.000000	21.473353	75.500000	86.663664	-0.096774	-0.065217
0.000000	21.127992	75.750000	86.663664	-0.096497	-0.064526
0.000000	20.791727	76.000000	86.663664	-0.096228	-0.063853
0.000000	20.275859	76.250000	90.125108	-0.095818	-0.100004
0.000000	19.777801	76.500000	90.125108	-0.095419	-0.099008
0.000000	19.296701	76.750000	90.125108	-0.095034	-0.098045
0.000000	18.831756	77.000000	90.125108	-0.094662	-0.097114
0.000000	18.444954	77.250000	88.560157	-0.094351	-0.082645
0.000000	18.069539	77.500000	88.560157	-0.094051	-0.081894
0.000000	17.705039	77.750000	88.560157	-0.093759	-0.081165
0.000000	17.351008	78.000000	88.560157	-0.093476	-0.080456
0.000000	16.921939	78.250000	91.132811	-0.093134	-0.099749
0.000000	16.506962	78.500000	91.132811	-0.092801	-0.098918
0.000000	16.105448	78.750000	91.132811	-0.092480	-0.098115
0.000000	15.716805	79.000000	91.132811	-0.092169	-0.097337
0.000000	15.361822	79.250000	90.246802	-0.091884	-0.091042
0.000000	15.017482	79.500000	90.246802	-0.091609	-0.090352
0.000000	14.683350	79.750000	90.246802	-0.091341	-0.089684
0.000000	14.359016	80.000000	90.246802	-0.091082	-0.089035
0.000000	14.044090	80.250000	28.093911	-0.090829	-0.088405
0.000000	13.738202	80.500000	28.093911	-0.090585	-0.087792
0.000000	13.441004	80.750000	28.093911	-0.090347	-0.087198
0.000000	13.152161	81.000000	28.093911	-0.090116	-0.086620
0.000000	14.472267	81.250000	27.107673	-0.091105	0.381308
0.000000	15.913889	81.500000	27.107673	-0.092256	0.378430
0.000000	17.485943	81.750000	27.107673	-0.093512	0.375291
0.000000	19.197533	82.000000	27.107673	-0.094879	0.371874
0.000000	21.171651	82.250000	27.582187	-0.096426	0.389605
0.000000	23.324703	82.500000	27.582187	-0.098145	0.385306
0.000000	25.667854	82.750000	27.582187	-0.100016	0.380627
0.000000	28.211915	83.000000	27.582187	-0.102048	0.375547
0.000000	31.357968	83.250000	28.670877	-0.104407	0.419834
0.000000	34.797539	83.500000	28.670877	-0.107154	0.412967
0.000000	38.545089	83.750000	28.670877	-0.110147	0.405484
0.000000	42.612913	84.000000	28.670877	-0.113396	0.397362
0.000000	47.093180	84.250000	28.822395	-0.116938	0.395531
0.000000	51.923505	84.500000	28.822395	-0.120796	0.385885
0.000000	57.106144	84.750000	28.822395	-0.124937	0.375533
0.000000	62.638053	85.000000	28.822395	-0.129357	0.364483
0.000000	67.165097	85.250000	27.079037	-0.133209	0.274752
0.000000	71.853544	85.500000	27.079037	-0.136957	0.265381
0.000000	76.686452	85.750000	27.079037	-0.140821	0.255721
0.000000	81.644269	86.000000	27.079037	-0.144786	0.245810
0.000000	87.691107	86.250000	28.085432	-0.149527	0.279965
0.000000	93.897583	86.500000	28.085432	-0.154490	0.267557
0.000000	100.228532	86.750000	28.085432	-0.159553	0.254900
0.000000	106.645737	87.000000	28.085432	-0.164685	0.242068
0.000000	112.819178	87.250000	27.857762	-0.169654	0.219168
0.000000	118.982270	87.500000	27.857762	-0.174585	0.206840
0.000000	125.097265	87.750000	27.857762	-0.179478	0.194608
0.000000	131.127589	88.000000	27.857762	-0.184304	0.182543
0.000000	137.063826	88.250000	27.874180	-0.189053	0.171425
0.000000	142.849392	88.500000	27.874180	-0.193684	0.159847
0.000000	148.455609	88.750000	27.874180	-0.198172	0.148627
0.000000	153.857688	89.000000	27.874180	-0.202497	0.137814
0.000000	158.619811	89.250000	27.638301	-0.206338	0.117390
0.000000	163.149818	89.500000	27.638301	-0.209966	0.108321
0.000000	167.439551	89.750000	27.638301	-0.213402	0.099732
0.000000	171.484371	90.000000	27.638301	-0.216642	0.091632
0.000000	174.188642	90.250000	27.065673	-0.218860	0.060019
0.000000	176.704838	90.500000	27.065673	-0.220876	0.054979
0.000000	179.040153	90.750000	27.065673	-0.222747	0.050302
0.000000	181.202530	91.000000	27.065673	-0.224480	0.045970
0.000000	182.149300	91.250000	26.530735	-0.225274	0.019948
0.000000	183.017978	91.500000	26.530735	-0.225970	0.018208
0.000000	183.814313	91.750000	26.530735	-0.226608	0.016613
0.000000	184.543747	92.000000	26.530735	-0.227193	0.015151
0.000000	190.622842	92.250000	29.147998	-0.231644	0.123860
0.000000	196.323112	92.500000	29.147998	-0.236211	0.112444
0.000000	201.637789	92.750000	29.147998	-0.240469	0.101799
0.000000	206.566691	93.000000	29.147998	-0.244418	0.091926
0.000000	205.295602	93.250000	26.596454	-0.243823	-0.023490
0.000000	204.155242	93.500000	26.596454	-0.242909	-0.021204
0.000000	203.130995	93.750000	26.596454	-0.242087	-0.019151
0.000000	202.210095	94.000000	26.596454	-0.241349	-0.017306
0.000000	204.570938	94.250000	28.045453	-0.243098	0.044195
0.000000	206.725945	94.500000	28.045453	-0.244825	0.039877
0.000000	208.688823	94.750000	28.045453	-0.246398	0.035944
0.000000	210.473190	95.000000	28.045453	-0.247828	0.032368
0.000000	217.635103	95.250000	30.351724	-0.252493	0.127048
0.000000	224.266007	95.500000	30.351724	-0.257806	0.113765
0.000000	230.364699	95.750000	30.351724	-0.262694	0.101546
0.000000	235.939784	96.000000	30.351724	-0.267162	0.090376
0.000000	232.454076	96.250000	27.076469	-0.265566	-0.056257
0.000000	229.394301	96.500000	27.076469	-0.263112	-0.050122
0.000000	226.700154	96.750000	27.076469	-0.260951	-0.044720
0.000000	224.321524	97.000000	27.076469	-0.259044	-0.039951
0.000000	223.343821	97.250000	27.545346	-0.258214	-0.016550
0.000000	222.473043	97.500000	27.545346	-0.257516	-0.014805
0.000000	221.696817	97.750000	27.545346	-0.256893	-0.013249
0.000000	221.004340	98.000000	27.545346	-0.256338	-0.011861
0.000000	227.168705	98.250000	30.273318	-0.260211	0.104201
0.000000	232.816572	98.500000	30.273318	-0.264738	0.092885
0.000000	237.962063	98.750000	30.273318	-0.268862	0.082574
0.000000	242.625789	99.000000	30.273318	-0.272601	0.073228
0.000000	238.428603	99.250000	27.128796	-0.270354	-0.065858
0.000000	234.764124	99.500000	27.128796	-0.267414	-0.058509
0.000000	231.552953	99.750000	27.128796	-0.264839	-0.052070
0.000000	228.729933	100.000000	27.128796	-0.262575	-0.046409
0.000000	226.241108	100.250000	33.436887	-0.260579	-0.041419
0.000000	224.041431	100.500000	33.436887	-0.258815	-0.037009
0.000000	222.093015	100.750000	33.436887	-0.257252	-0.033103
0.000000	220.363785	101.000000	33.436887	-0.255865	-0.029636
0.000000	237.069478	101.250000	34.317853	-0.243587	0.276357
0.000000	252.968781	101.500000	34.317853	-0.256321	0.244522
0.000000	267.862432	101.750000	34.317853	-0.268253	0.214691
0.000000	281.608115	102.000000	34.317853	-0.279269	0.187152
0.000000	291.440033	102.250000	33.472767	-0.298589	0.127990
0.000000	300.215803	102.500000	33.472767	-0.305626	0.110397
0.000000	307.980380	102.750000	33.472767	-0.311854	0.094829
0.000000	314.797070	103.000000	33.472767	-0.317322	0.081159
0.000000	335.428408	103.250000	37.855029	-0.141407	0.234415
0.000000	353.930067	103.500000	37.855029	-0.156243	0.197324
0.000000	370.217956	103.750000	37.855029	-0.169309	0.164660
0.000000	384.325218	104.000000	37.855029	-0.180629	0.136360
0.000000	374.561335	104.250000	32.311557	-0.373583	-0.093872
0.000000	366.654554	104.500000	32.311557	-0.367231	-0.077993
0.000000	360.200392	104.750000	32.311557	-0.362047	-0.065033
0.000000	354.897598	105.000000	32.311557	-0.357789	-0.054386
0.000000	362.253315	105.250000	35.405922	-0.317579	0.075168
0.000000	368.507551	105.500000	35.405922	-0.322599	0.062618
0.000000	373.791976	105.750000	35.405922	-0.326841	0.052013
0.000000	378.233347	106.000000	35.405922	-0.330407	0.043099
0.000000	379.826639	106.250000	34.864634	-0.346846	0.015328
0.000000	381.149440	106.500000	34.864634	-0.347908	0.012673
0.000000	382.246211	106.750000	34.864634	-0.348789	0.010471
0.000000	383.154572	107.000000	34.864634	-0.349518	0.008648
0.000000	375.145339	107.250000	32.688853	-0.372037	-0.077060
0.000000	368.633771	107.500000	32.688853	-0.366806	-0.063984
0.000000	363.304952	107.750000	32.688853	-0.362526	-0.053284
0.000000	358.920577	108.000000	32.688853	-0.359005	-0.044481
0.000000	361.434514	108.250000	34.285465	-0.343859	0.025570
0.000000	363.546374	108.500000	34.285465	-0.345555	0.021331
0.000000	365.316705	108.750000	34.285465	-0.346976	0.017778
0.000000	366.798100	109.000000	34.285465	-0.348165	0.014805
0.000000	366.112850	109.250000	33.791496	-0.354882	-0.006841
0.000000	365.543210	109.500000	33.791496	-0.354424	-0.005697
0.000000	365.069404	109.750000	33.791496	-0.354044	-0.004746
0.000000	364.675121	110.000000	33.791496	-0.353727	-0.003955
0.000000	365.375933	110.250000	34.056683	-0.350665	0.007025
0.000000	365.960762	110.500000	34.056683	-0.351134	0.005852
0.000000	366.448517	110.750000	34.056683	-0.351526	0.004873
0.000000	366.855111	111.000000	34.056683	-0.351852	0.004056
0.000000	372.342367	111.250000	35.391145	-0.326154	0.054257
0.000000	376.960154	111.500000	35.391145	-0.329861	0.044989
0.000000	380.828262	111.750000	35.391145	-0.332967	0.037225
