Nr	Nb	time	environment	abf_r	abf_b
23.645492	0.000000	99.500000	71.827428	-0.051164	0.461954
23.346790	0.000000	99.750000	71.827428	-0.050566	0.462193
23.055263	0.000000	100.000000	71.827428	-0.049983	0.462426
22.950402	0.000000	100.250000	65.349898	-0.018134	0.737889
22.847207	0.000000	100.500000	65.349898	-0.017928	0.737972
22.745640	0.000000	100.750000	65.349898	-0.017724	0.738053
22.645666	0.000000	101.000000	65.349898	-0.017524	0.738133
22.695529	0.000000	101.250000	64.405358	0.008750	0.776548
22.744937	0.000000	101.500000	64.405358	0.008651	0.776508
22.793892	0.000000	101.750000	64.405358	0.008553	0.776469
22.842395	0.000000	102.000000	64.405358	0.008456	0.776430
22.676959	0.000000	102.250000	65.997225	-0.028917	0.711220
22.514565	0.000000	102.500000	65.997225	-0.028592	0.711350
22.355133	0.000000	102.750000	65.997225	-0.028273	0.711477
22.198583	0.000000	103.000000	65.997225	-0.027960	0.711603
21.989063	0.000000	103.250000	66.950333	-0.037733	0.671575
21.783778	0.000000	103.500000	66.950333	-0.037322	0.671739
21.582604	0.000000	103.750000	66.950333	-0.036919	0.671900
21.385416	0.000000	104.000000	66.950333	-0.036525	0.672058
21.240177	0.000000	104.250000	66.074488	-0.027120	0.709136
21.097444	0.000000	104.500000	66.074488	-0.026834	0.709250
20.957152	0.000000	104.750000	66.074488	-0.026553	0.709362
20.819241	0.000000	105.000000	66.074488	-0.026277	0.709473
20.623823	0.000000	105.250000	67.323724	-0.037536	0.656769
20.432217	0.000000	105.500000	67.323724	-0.037152	0.656923
20.244311	0.000000	105.750000	67.323724	-0.036776	0.657073
20.060000	0.000000	106.000000	67.323724	-0.036408	0.657221
20.044491	0.000000	106.250000	64.959554	-0.003079	0.756229
20.029148	0.000000	106.500000	64.959554	-0.003048	0.756241
20.013969	0.000000	106.750000	64.959554	-0.003018	0.756253
19.998953	0.000000	107.000000	64.959554	-0.002988	0.756265
20.114213	0.000000	107.250000	64.170275	0.022876	0.788017
20.228973	0.000000	107.500000	64.170275	0.022647	0.787925
20.343224	0.000000	107.750000	64.170275	0.022418	0.787833
20.456954	0.000000	108.000000	64.170275	0.022191	0.787742
20.426215	0.000000	108.250000	65.042610	-0.005986	0.752530
20.395834	0.000000	108.500000	65.042610	-0.005925	0.752554
20.365805	0.000000	108.750000	65.042610	-0.005865	0.752578
20.336124	0.000000	109.000000	65.042610	-0.005805	0.752602
20.230315	0.000000	109.250000	65.783805	-0.020765	0.722085
20.126112	0.000000	109.500000	65.783805	-0.020557	0.722168
20.023482	0.000000	109.750000	65.783805	-0.020351	0.722250
19.922389	0.000000	110.000000	65.783805	-0.020149	0.722331
19.786113	0.000000	110.250000	66.321711	-0.027325	0.699920
19.652098	0.000000	110.500000	66.321711	-0.027057	0.700028
