0.002000	70.840073
0.004000	66.326285
0.006000	67.824666
0.008000	76.612183
0.010000	82.272041
0.012000	73.091398
0.014000	80.796362
0.016000	74.220965
0.018000	80.875054
0.020000	70.871697
0.022000	75.628218
0.024000	74.350211
0.026000	60.064170
0.028000	81.050797
0.030000	79.699810
0.032000	72.252490
0.034000	85.772899
0.036000	79.206674
0.038000	71.006825
0.040000	74.086036
0.042000	77.561624
0.044000	84.422936
0.046000	70.211016
0.048000	76.573965
0.050000	80.054868
0.052000	75.611486
0.054000	79.830409
0.056000	87.536937
0.058000	66.571601
0.060000	66.794559
0.062000	72.198087
0.064000	70.558989
0.066000	66.601332
0.068000	81.533621
0.070000	78.137810
0.072000	70.040463
0.074000	76.652627
0.076000	71.218260
0.078000	73.262917
0.080000	67.464455
0.082000	73.299043
0.084000	81.555896
0.086000	80.395015
0.088000	72.204102
0.090000	78.187137
0.092000	74.012744
0.094000	77.900226
0.096000	77.606290
0.098000	66.535736
0.100000	72.254136
0.102000	77.627050
0.104000	65.839467
0.106000	72.647143
0.108000	80.787434
0.110000	82.827362
0.112000	67.620291
0.114000	68.759326
0.116000	73.164704
0.118000	79.933371
0.120000	63.674262
0.122000	79.897163
0.124000	69.316700
0.126000	68.044971
0.128000	67.806729
0.130000	77.367072
0.132000	75.923539
0.134000	71.253538
0.136000	72.035198
0.138000	83.825495
0.140000	68.291587
0.142000	66.388971
0.144000	84.642916
0.146000	62.564654
0.148000	66.388483
0.150000	77.599292
0.152000	78.243535
0.154000	69.314061
0.156000	57.100058
0.158000	71.945292
0.160000	64.341336
0.162000	85.716141
0.164000	72.848350
0.166000	73.195745
0.168000	74.339126
0.170000	81.005414
0.172000	62.607787
0.174000	74.738574
0.176000	68.497654
0.178000	79.236097
0.180000	75.908800
0.182000	69.737976
0.184000	64.477550
0.186000	68.795343
0.188000	64.186901
0.190000	70.346292
0.192000	75.476900
0.194000	75.512765
0.196000	76.382007
0.198000	69.626010
0.200000	70.745112
0.202000	80.082755
0.204000	62.539606
0.206000	67.521531
0.208000	82.977064
0.210000	81.057467
0.212000	75.287505
0.214000	75.466650
0.216000	78.300783
0.218000	77.561360
0.220000	81.035237
0.222000	71.105673
0.224000	69.895364
0.226000	76.514884
0.228000	68.502842
0.230000	70.518505
0.232000	64.506639
0.234000	80.016989
0.236000	76.860846
0.238000	57.755913
0.240000	72.355323
0.242000	66.878121
0.244000	62.626412
0.246000	65.005992
0.248000	72.007109
0.250000	85.273843
0.252000	77.668220
0.254000	69.570459
0.256000	52.234816
0.258000	70.408739
0.260000	65.082846
0.262000	75.901844
0.264000	78.793128
0.266000	89.879995
0.268000	60.919138
0.270000	74.873326
0.272000	71.062117
0.274000	56.746607
0.276000	69.978109
0.278000	78.165817
0.280000	62.600327
0.282000	72.678009
0.284000	62.830368
0.286000	77.508531
0.288000	76.929697
0.290000	75.134531
0.292000	70.183328
0.294000	83.503367
0.296000	65.321054
0.298000	70.275766
0.300000	79.204342
0.302000	70.636061
0.304000	70.779857
0.306000	76.476519
0.308000	79.345395
0.310000	75.050069
0.312000	69.021184
0.314000	79.065170
0.316000	74.167702
0.318000	61.692518
0.320000	73.907332
0.322000	79.239283
0.324000	77.042545
0.326000	70.797259
0.328000	78.253730
0.330000	68.304847
0.332000	71.682430
0.334000	66.127268
0.336000	70.219792
0.338000	75.147897
0.340000	76.007967
0.342000	72.554188
0.344000	70.087435
0.346000	85.062532
0.348000	83.569064
0.350000	85.488986
0.352000	55.879016
0.354000	64.884340
0.356000	72.555927
0.358000	69.526364
0.360000	77.122741
0.362000	68.879302
0.364000	67.225465
0.366000	79.299606
0.368000	73.468089
0.370000	68.935720
0.372000	68.698431
0.374000	69.254954
0.376000	80.164398
0.378000	62.720877
0.380000	70.311621
0.382000	76.065973
0.384000	75.805049
0.386000	81.740331
0.388000	87.570801
0.390000	88.259306
0.392000	63.528870
0.394000	76.413751
0.396000	61.704695
0.398000	75.580377
0.400000	63.175432
0.402000	76.248404
