0.002000	78.550307
0.004000	77.190915
0.006000	77.991543
0.008000	73.807005
0.010000	73.454075
0.012000	72.750269
0.014000	75.336963
0.016000	75.210830
0.018000	78.976896
0.020000	75.038959
0.022000	74.665975
0.024000	77.085231
0.026000	75.761791
0.028000	76.952712
0.030000	75.952240
0.032000	77.389030
0.034000	79.812632
0.036000	73.867553
0.038000	77.591198
0.040000	72.961709
0.042000	73.240604
0.044000	79.042852
0.046000	77.178882
0.048000	76.174619
0.050000	79.605089
0.052000	76.499228
0.054000	75.450113
0.056000	74.110481
0.058000	73.352132
0.060000	76.223254
0.062000	71.804986
0.064000	76.441379
0.066000	73.289828
0.068000	74.525276
0.070000	73.296986
0.072000	78.058739
0.074000	73.345071
0.076000	74.002616
0.078000	77.100181
0.080000	79.188812
0.082000	71.463117
0.084000	78.804554
0.086000	74.405138
0.088000	76.565418
0.090000	76.618805
0.092000	76.435032
0.094000	76.896161
0.096000	79.405577
0.098000	79.330921
0.100000	74.746220
0.102000	76.950144
0.104000	80.416704
0.106000	78.311754
0.108000	75.037274
0.110000	75.760675
0.112000	75.464630
0.114000	77.513836
0.116000	75.570648
0.118000	77.002720
0.120000	74.274596
0.122000	74.949149
0.124000	73.257179
0.126000	74.811339
0.128000	75.974795
0.130000	78.247263
0.132000	80.740047
0.134000	74.069296
0.136000	74.252463
0.138000	76.578464
0.140000	73.975162
0.142000	74.817123
0.144000	75.153770
0.146000	74.717743
0.148000	78.823731
0.150000	76.059817
0.152000	74.265269
0.154000	81.178314
0.156000	76.947174
0.158000	76.627115
0.160000	72.713755
0.162000	75.503944
0.164000	77.790929
0.166000	82.822209
0.168000	74.108376
0.170000	75.257156
0.172000	75.415229
0.174000	75.304049
0.176000	72.571678
0.178000	75.693266
0.180000	76.851041
0.182000	71.737420
0.184000	75.649466
0.186000	77.197862
0.188000	77.244561
0.190000	74.679377
0.192000	75.711738
0.194000	75.505269
0.196000	76.639630
0.198000	75.240325
0.200000	76.766956
0.202000	74.880790
0.204000	78.222384
0.206000	76.676481
0.208000	74.409236
0.210000	77.648071
0.212000	76.411031
0.214000	75.507109
0.216000	74.826884
0.218000	76.858610
0.220000	73.204535
0.222000	74.060310
0.224000	73.866737
0.226000	77.428902
0.228000	79.974479
0.230000	76.547103
0.232000	71.020037
0.234000	74.010062
0.236000	73.944123
0.238000	74.254681
0.240000	72.676205
0.242000	76.594177
0.244000	78.995315
0.246000	75.952047
0.248000	78.975754
0.250000	76.853169
0.252000	76.888139
0.254000	78.729475
0.256000	75.707761
0.258000	74.593278
0.260000	74.923332
0.262000	73.646664
0.264000	75.803142
0.266000	75.067248
0.268000	71.623005
0.270000	79.492345
0.272000	75.166134
0.274000	78.046268
0.276000	75.192424
0.278000	78.535946
0.280000	78.498538
0.282000	73.686797
0.284000	78.676537
0.286000	74.296364
0.288000	76.729113
0.290000	75.396647
0.292000	74.889299
0.294000	76.786712
0.296000	73.957411
0.298000	77.518533
0.300000	79.731172
0.302000	75.152987
0.304000	75.709778
0.306000	74.932312
0.308000	73.048120
0.310000	78.807809
0.312000	76.064754
0.314000	77.241353
0.316000	73.614515
0.318000	75.351277
0.320000	75.086437
0.322000	73.781575
0.324000	77.051843
0.326000	74.573732
0.328000	73.901533
0.330000	78.568587
0.332000	80.107044
0.334000	78.309050
0.336000	73.610835
0.338000	80.498023
0.340000	73.541920
0.342000	73.610828
0.344000	77.776030
0.346000	74.896868
0.348000	74.018983
0.350000	76.421979
0.352000	74.225212
0.354000	75.180968
0.356000	78.194035
0.358000	79.398907
0.360000	75.979723
0.362000	76.026495
0.364000	77.780897
0.366000	73.331974
0.368000	72.987417
0.370000	77.416885
0.372000	78.024691
0.374000	75.572028
0.376000	72.782653
0.378000	75.541124
0.380000	75.791792
0.382000	74.818493
0.384000	77.263248
0.386000	74.700085
0.388000	77.697025
0.390000	79.590779
0.392000	78.946315
0.394000	71.364279
0.396000	76.472726
0.398000	75.653384
0.400000	77.352406
0.402000	77.906964
0.404000	76.501156
0.406000	76.731705
0.408000	76.612908
0.410000	77.753889
0.412000	76.254083
0.414000	76.744893
0.416000	72.679275
0.418000	73.800027
0.420000	74.776748
0.422000	77.642603
0.424000	71.785182
0.426000	78.590657
0.428000	79.107930
0.430000	76.757303
0.432000	71.285432
0.434000	75.624011
0.436000	77.659853
0.438000	78.711581
0.440000	76.156167
0.442000	75.539807
0.444000	76.921650
0.446000	75.030791
0.448000	76.492332
0.450000	75.064187
0.452000	74.770973
0.454000	78.185541
0.456000	74.635234
0.458000	80.020042
0.460000	76.193377
0.462000	72.518005
0.464000	78.522128
0.466000	74.420915
0.468000	80.042194
0.470000	76.697010
0.472000	76.976033
0.474000	76.574661
0.476000	76.355714
0.478000	79.255103
0.480000	74.600122
0.482000	72.788241
0.484000	73.932356
0.486000	75.600221
0.488000	76.302288
0.490000	74.200441
0.492000	73.607111
0.494000	74.216520
0.496000	77.018431
0.498000	75.133729
0.500000	78.800922
0.502000	77.233173
0.504000	75.044696
0.506000	74.028375
0.508000	74.959330
0.510000	76.880292
0.512000	76.658029
0.514000	73.787182
0.516000	74.856209
0.518000	77.901118
0.520000	75.038137
0.522000	75.085859
0.524000	75.308584
0.526000	78.096993
0.528000	75.830915
0.530000	75.324447
0.532000	75.897381
0.534000	74.548273
0.536000	76.161332
0.538000	77.535748
0.540000	78.282002
0.542000	75.615199
0.544000	75.190829
0.546000	75.554960
0.548000	75.557949
0.550000	75.333999
0.552000	75.845258
0.554000	73.535019
0.556000	77.967281
0.558000	76.939814
0.560000	79.362672
0.562000	76.419139
0.564000	76.686989
0.566000	77.127308
0.568000	75.305257
0.570000	73.711375
0.572000	73.936806
0.574000	80.966292
0.576000	75.823059
0.578000	78.279829
0.580000	75.555560
0.582000	74.505036
0.584000	75.870255
0.586000	76.526274
0.588000	75.460986
0.590000	77.444647
0.592000	73.939838
0.594000	75.798012
0.596000	77.416487
0.598000	72.479139
0.600000	73.958772
0.602000	77.893278
0.604000	72.595930
0.606000	81.156985
0.608000	76.484837
0.610000	79.061197
0.612000	79.307494
0.614000	74.063590
0.616000	78.558232
0.618000	75.794986
0.620000	75.181720
0.622000	72.668067
0.624000	76.523893
0.626000	79.586691
0.628000	76.700061
0.630000	75.873614
0.632000	75.037148
0.634000	78.062471
0.636000	72.175829
0.638000	77.949661
0.640000	78.123107
0.642000	79.751076
0.644000	74.770103
0.646000	79.210482
0.648000	74.600219
0.650000	78.542855
0.652000	75.923485
0.654000	76.302923
0.656000	74.710720
0.658000	77.692839
0.660000	75.054800
0.662000	78.735748
0.664000	75.678755
0.666000	74.133039
0.668000	77.676078
0.670000	73.949807
0.672000	75.156469
0.674000	76.233932
0.676000	73.897969
0.678000	78.921381
0.680000	79.580704
0.682000	70.381689
0.684000	77.600295
0.686000	74.863317
0.688000	76.370918
0.690000	73.948133
0.692000	75.088830
0.694000	73.285250
0.696000	77.672248
0.698000	78.359585
0.700000	76.964631
0.702000	74.461320
0.704000	75.412035
0.706000	74.527521
0.708000	76.758186
0.710000	74.826011
0.712000	77.069643
0.714000	79.511568
0.716000	76.264030
0.718000	79.410687
0.720000	74.824659
0.722000	78.369871
0.724000	79.666031
0.726000	80.106326
0.728000	77.929421
0.730000	76.643983
0.732000	74.654111
0.734000	77.972403
0.736000	78.511418
0.738000	79.838221
0.740000	75.495463
0.742000	76.925515
0.744000	76.101127
0.746000	74.857187
0.748000	79.170659
0.750000	77.280011
0.752000	75.439345
0.754000	78.701684
0.756000	74.591918
0.758000	75.979880
0.760000	74.934037
0.762000	75.585387
0.764000	77.324041
0.766000	78.157590
0.768000	75.780537
0.770000	75.674282
0.772000	74.691126
0.774000	78.305055
0.776000	76.298173
0.778000	73.737057
0.780000	77.654727
0.782000	78.703006
0.784000	79.006446
0.786000	75.995942
0.788000	75.844091
0.790000	74.147576
0.792000	76.612932
0.794000	75.340199
0.796000	75.252337
0.798000	75.267992
0.800000	81.485873
0.802000	74.570819
0.804000	72.146289
0.806000	71.933683
0.808000	79.624177
0.810000	75.925663
0.812000	77.382952
0.814000	79.522625
0.816000	80.937600
0.818000	74.638441
0.820000	75.222294
0.822000	75.896331
0.824000	74.820806
0.826000	79.499547
