Nr	Nb	time	environment	abf_r	abf_b
1872.946660	0.000000	47.750000	48.269323	0.079067	-0.377593
1896.640182	0.000000	48.000000	48.269323	0.030791	-0.396903
1893.271570	0.000000	48.250000	48.116672	-0.004349	-0.395466
1891.966228	0.000000	48.500000	48.116672	-0.001688	-0.394402
1891.459643	0.000000	48.750000	48.116672	-0.000656	-0.393989
1891.262928	0.000000	49.000000	48.116672	-0.000255	-0.393828
1499.050682	0.000000	49.250000	44.827892	-0.615236	-0.124903
1345.598520	0.000000	49.500000	44.827892	-0.303219	-0.000097
1273.889041	0.000000	49.750000	44.827892	-0.157742	0.058094
1237.619953	0.000000	50.000000	44.827892	-0.084243	0.087494
1575.108725	0.000000	50.250000	48.193416	0.663513	-0.136252
1760.629945	0.000000	50.500000	48.193416	0.287126	-0.286807
1844.582641	0.000000	50.750000	48.193416	0.116338	-0.355122
1879.208050	0.000000	51.000000	48.193416	0.045815	-0.383331
1917.709597	0.000000	51.250000	48.517835	0.049444	-0.412176
1932.705662	0.000000	51.500000	48.517835	0.018874	-0.424404
1938.446251	0.000000	51.750000	48.517835	0.007170	-0.429086
1940.629190	0.000000	52.000000	48.517835	0.002718	-0.430867
1662.176620	0.000000	52.250000	45.948924	-0.395398	-0.236140
1555.063849	0.000000	52.500000	45.948924	-0.177386	-0.148935
1508.401625	0.000000	52.750000	45.948924	-0.082560	-0.111004
1486.982223	0.000000	53.000000	45.948924	-0.039061	-0.093605
1260.195827	0.000000	53.250000	55.867276	-0.472725	0.054110
1154.793665	0.000000	53.500000	55.867276	-0.258969	0.139613
1099.746136	0.000000	53.750000	55.867276	-0.147513	0.184195
1069.243051	0.000000	54.000000	55.867276	-0.085805	0.208878
1504.217037	0.000000	54.250000	51.094496	0.966812	-0.074196
1772.017602	0.000000	54.500000	51.094496	0.424255	-0.291219
1897.517504	0.000000	54.750000	51.094496	0.168986	-0.393327
1948.791521	0.000000	55.000000	51.094496	0.064508	-0.435118
1219.605262	0.000000	55.250000	57.968037	-1.308285	0.033085
952.144595	0.000000	55.500000	57.968037	-0.764714	0.250513
817.547004	0.000000	55.750000	57.968037	-0.492272	0.359490
739.108957	0.000000	56.000000	57.968037	-0.333843	0.422862
1236.178276	0.000000	56.250000	49.448159	1.577858	0.143812
1638.415928	0.000000	56.500000	49.448159	0.766506	-0.180729
1859.263497	0.000000	56.750000	49.448159	0.318235	-0.360037
1955.485205	0.000000	57.000000	49.448159	0.122302	-0.438410
1999.823839	0.000000	57.250000	50.195176	0.053442	-0.473924
2016.426064	0.000000	57.500000	50.195176	0.019571	-0.487473
2022.523177	0.000000	57.750000	50.195176	0.007129	-0.492449
2024.746327	0.000000	58.000000	50.195176	0.002591	-0.494264
1800.946593	0.000000	58.250000	46.805987	-0.288980	-0.335566
1718.098668	0.000000	58.500000	46.805987	-0.120170	-0.268042
1684.296547	0.000000	58.750000	46.805987	-0.051376	-0.240525
1669.963210	0.000000	59.000000	46.805987	-0.022219	-0.228862
1600.397170	0.000000	59.250000	46.284118	-0.112251	-0.180199
1570.189680	0.000000	59.500000	46.284118	-0.050846	-0.155637
1556.620867	0.000000	59.750000	46.284118	-0.023275	-0.144609
1550.433370	0.000000	60.000000	46.284118	-0.010706	-0.139581
1672.042381	0.000000	60.250000	47.368514	0.198436	-0.223201
1727.990663	0.000000	60.500000	47.368514	0.084702	-0.268695
1752.192820	0.000000	60.750000	47.368514	0.035463	-0.288390
1762.382147	0.000000	61.000000	47.368514	0.014725	-0.296685
1870.389561	0.000000	61.250000	51.473717	0.147788	-0.373556
1914.809763	0.000000	61.500000	51.473717	0.057297	-0.409752
1932.179665	0.000000	61.750000	51.473717	0.021889	-0.423915
1938.837217	0.000000	62.000000	51.473717	0.008315	-0.429345
1961.888383	0.000000	62.250000	51.147323	0.028424	-0.446086
1970.612227	0.000000	62.500000	51.147323	0.010632	-0.453203
1973.880435	0.000000	62.750000	51.147323	0.003966	-0.455870
1975.100134	0.000000	63.000000	51.147323	0.001478	-0.456865
1882.367290	0.000000	63.250000	52.315465	-0.117162	-0.390846
1847.535972	0.000000	63.500000	52.315465	-0.046159	-0.362444
1833.909733	0.000000	63.750000	52.315465	-0.018396	-0.351339
1828.494597	0.000000	64.000000	52.315465	-0.007364	-0.346927
1675.059680	0.000000	64.250000	53.630529	-0.225061	-0.239597
1613.144270	0.000000	64.500000	53.630529	-0.099076	-0.189203
1586.324471	0.000000	64.750000	53.630529	-0.044552	-0.167393
1574.352127	0.000000	65.000000	53.630529	-0.020222	-0.157661
1708.656744	0.000000	65.250000	52.383434	0.213204	-0.250132
1769.622099	0.000000	65.500000	52.383434	0.089228	-0.299723
1795.493844	0.000000	65.750000	52.383434	0.036571	-0.320786
1806.157703	0.000000	66.000000	52.383434	0.014858	-0.329471
1941.090532	0.000000	66.250000	50.066290	0.175911	-0.425947
1995.179560	0.000000	66.500000	50.066290	0.065650	-0.470052
2015.560511	0.000000	66.750000	50.066290	0.024071	-0.486683
2023.059736	0.000000	67.000000	50.066290	0.008768	-0.492805
1699.471918	0.000000	67.250000	46.017039	-0.438964	-0.265358
1579.180275	0.000000	67.500000	46.017039	-0.194017	-0.167379
1527.684061	0.000000	67.750000	46.017039	-0.089338	-0.125508
1504.322342	0.000000	68.000000	46.017039	-0.041885	-0.106527
1780.649593	0.000000	68.250000	49.089007	0.435946	-0.297364
1910.059899	0.000000	68.500000	49.089007	0.172706	-0.402660
1962.670947	0.000000	68.750000	49.089007	0.065490	-0.445546
1982.815205	0.000000	69.000000	49.089007	0.024408	-0.461979
1604.013540	0.000000	69.250000	54.603187	-0.545932	-0.198921
1460.872482	0.000000	69.500000	54.603187	-0.254647	-0.082407
1396.935121	0.000000	69.750000	54.603187	-0.124809	-0.030472
1366.266096	0.000000	70.000000	54.603187	-0.062588	-0.005583
1561.592937	0.000000	70.250000	47.215071	0.364268	-0.135390
1661.035513	0.000000	70.500000	47.215071	0.162418	-0.216130
1706.543616	0.000000	70.750000	47.215071	0.069910	-0.253133
1726.350013	0.000000	71.000000	47.215071	0.029621	-0.269248
1805.182333	0.000000	71.250000	47.907776	0.112699	-0.325649
1838.294131	0.000000	71.500000	47.907776	0.045285	-0.352615
1851.691597	0.000000	71.750000	47.907776	0.017995	-0.363531
1857.030093	0.000000	72.000000	47.907776	0.007119	-0.367881
1554.523916	0.000000	72.250000	54.646666	-0.466642	-0.159441
1434.073376	0.000000	72.500000	54.646666	-0.221693	-0.061461
1378.980976	0.000000	72.750000	54.646666	-0.109855	-0.016726
1352.196558	0.000000	73.000000	54.646666	-0.055527	0.005005
1675.576106	0.000000	73.250000	48.660797	0.573166	-0.214314
1841.034927	0.000000	73.500000	48.660797	0.237060	-0.348756
1911.987135	0.000000	73.750000	48.660797	0.092586	-0.406545
1940.085426	0.000000	74.000000	48.660797	0.035315	-0.429454
1994.332102	0.000000	74.250000	49.849160	0.065889	-0.469406
2014.782616	0.000000	74.500000	49.849160	0.024169	-0.486094
2022.310595	0.000000	74.750000	49.849160	0.008807	-0.492238
2025.057295	0.000000	75.000000	49.849160	0.003202	-0.494480
1934.866077	0.000000	75.250000	51.953146	-0.109408	-0.430030
1901.799296	0.000000	75.500000	51.953146	-0.041968	-0.403054
1889.195014	0.000000	75.750000	51.953146	-0.016273	-0.392776
1884.319636	0.000000	76.000000	51.953146	-0.006336	-0.388801
1941.721378	0.000000	76.250000	48.870653	0.072781	-0.429540
1963.981019	0.000000	76.500000	48.870653	0.027395	-0.447694
1972.393715	0.000000	76.750000	48.870653	0.010237	-0.454557
1975.542149	0.000000	77.000000	48.870653	0.003815	-0.457126
1475.947623	0.000000	77.250000	44.419769	-0.770860	-0.114938
1287.705629	0.000000	77.500000	44.419769	-0.388030	0.038194
1199.288239	0.000000	77.750000	44.419769	-0.208715	0.109919
1153.504735	0.000000	78.000000	44.419769	-0.115989	0.147010
1586.653444	0.000000	78.250000	50.403820	0.882666	-0.138491
1837.881941	0.000000	78.500000	50.403820	0.373134	-0.342304
1950.296102	0.000000	78.750000	50.403820	0.144302	-0.433836
1994.709784	0.000000	79.000000	50.403820	0.053750	-0.470057
1651.005509	0.000000	79.250000	45.722212	-0.481966	-0.231096
1521.706348	0.000000	79.500000	45.722212	-0.218772	-0.125818
1465.123970	0.000000	79.750000	45.722212	-0.103812	-0.079834
1438.742854	0.000000	80.000000	45.722212	-0.050257	-0.058412
1592.452146	0.000000	80.250000	52.857215	0.273384	-0.161337
1667.578614	0.000000	80.500000	52.857215	0.120813	-0.222365
1701.426336	0.000000	80.750000	52.857215	0.051997	-0.249892
1716.114896	0.000000	81.000000	52.857215	0.022119	-0.261843
1868.193871	0.000000	81.250000	48.812387	0.211890	-0.369953
1932.062984	0.000000	81.500000	48.812387	0.081797	-0.421990
1957.021067	0.000000	81.750000	48.812387	0.030915	-0.442343
1966.497177	0.000000	82.000000	48.812387	0.011589	-0.450074
1938.638279	0.000000	82.250000	51.651973	-0.034397	-0.430518
1928.188358	0.000000	82.500000	51.651973	-0.013086	-0.421994
1924.220429	0.000000	82.750000	51.651973	-0.004996	-0.418758
1922.706797	0.000000	83.000000	51.651973	-0.001910	-0.417523
1741.216186	0.000000	83.250000	46.615803	-0.249482	-0.289673
1671.000106	0.000000	83.500000	46.615803	-0.106506	-0.232482
1641.531999	0.000000	83.750000	46.615803	-0.046563	-0.208505
1628.745607	0.000000	84.000000	46.615803	-0.020564	-0.198105
1729.664743	0.000000	84.250000	47.572717	0.155223	-0.267697
1774.227644	0.000000	84.500000	47.572717	0.064572	-0.303958
1792.952748	0.000000	84.750000	47.572717	0.026456	-0.319204
1800.656274	0.000000	85.000000	47.572717	0.010771	-0.325478
1896.651307	0.000000	85.250000	48.680704	0.127978	-0.393921
1935.385883	0.000000	85.500000	48.680704	0.049046	-0.425494
1950.339103	0.000000	85.750000	48.680704	0.018558	-0.437689
1956.012617	0.000000	86.000000	48.680704	0.006987	-0.442317
1082.339096	0.000000	86.250000	39.714784	-1.699111	0.072971
775.446301	0.000000	86.500000	39.714784	-1.075286	0.322501
619.744547	0.000000	86.750000	39.714784	-0.760260	0.448511
526.139343	0.000000	87.000000	39.714784	-0.571346	0.524077
532.508533	0.000000	87.250000	41.922960	0.042254	0.586293
537.441617	0.000000	87.500000	41.922960	0.032337	0.582326
541.243411	0.000000	87.750000	41.922960	0.024694	0.579268
544.162110	0.000000	88.000000	41.922960	0.018825	0.576921
940.326603	0.000000	88.250000	47.717612	1.796778	0.370631
1327.276085	0.000000	88.500000	47.717612	1.019546	0.059738
1589.145631	0.000000	88.750000	47.717612	0.490115	-0.152034
1725.471156	0.000000	89.000000	47.717612	0.213395	-0.262722
981.288982	0.000000	89.250000	38.662725	-1.677386	0.118979
700.938451	0.000000	89.500000	38.662725	-1.107998	0.346734
554.125989	0.000000	89.750000	38.662725	-0.811104	0.465492
463.999841	0.000000	90.000000	38.662725	-0.629278	0.538222
706.746827	0.000000	90.250000	45.765633	1.445336	0.532182
950.761031	0.000000	90.500000	45.765633	0.956192	0.336525
1144.638484	0.000000	90.750000	45.765633	0.565841	0.180385
1271.873800	0.000000	91.000000	45.765633	0.308840	0.077584
1383.062859	0.000000	91.250000	46.089059	0.238032	-0.006953
1442.622669	0.000000	91.500000	46.089059	0.117324	-0.055236
1472.570825	0.000000	91.750000	46.089059	0.056575	-0.079536
1487.150736	0.000000	92.000000	46.089059	0.026987	-0.091371
1317.663391	0.000000	92.250000	44.636028	-0.341874	0.018549
1238.215256	0.000000	92.500000	44.636028	-0.180724	0.083009
1197.563161	0.000000	92.750000	44.636028	-0.098366	0.115952
1175.829328	0.000000	93.000000	44.636028	-0.054363	0.133554
1060.476337	0.000000	93.250000	43.617346	-0.313586	0.204029
998.201720	0.000000	93.500000	43.617346	-0.187590	0.254427
962.267032	0.000000	93.750000	43.617346	-0.114958	0.283480
940.730829	0.000000	94.000000	43.617346	-0.071453	0.300882
1375.927366	0.000000	94.250000	48.382830	1.115486	0.026200
1671.022168	0.000000	94.500000	48.382830	0.518679	-0.212522
1820.028056	0.000000	94.750000	48.382830	0.215976	-0.333603
1884.163651	0.000000	95.000000	48.382830	0.085406	-0.385832
1342.251997	0.000000	95.250000	43.528535	-0.927034	-0.026985
1132.914466	0.000000	95.500000	43.528535	-0.501629	0.143177
1029.738166	0.000000	95.750000	43.528535	-0.292618	0.226781
972.819440	0.000000	96.000000	43.528535	-0.177500	0.272828
1179.819790	0.000000	96.250000	45.950588	0.583455	0.155113
1314.015554	0.000000	96.500000	45.950588	0.312304	0.046652
1389.891384	0.000000	96.750000	45.950588	0.158668	-0.014802
1429.509091	0.000000	97.000000	45.950588	0.078355	-0.046927
1750.978862	0.000000	97.250000	49.370555	0.530906	-0.272237
1907.885823	0.000000	97.500000	49.370555	0.211891	-0.399843
1972.528788	0.000000	97.750000	49.370555	0.080168	-0.452532
1997.276998	0.000000	98.000000	49.370555	0.029694	-0.472722
1942.951010	0.000000	98.250000	48.259438	-0.066261	-0.434755
1922.829555	0.000000	98.500000	48.259438	-0.025223	-0.418340
1915.198920	0.000000	98.750000	48.259438	-0.009665	-0.412117
1912.279340	0.000000	99.000000	48.259438	-0.003712	-0.409736
1159.042532	0.000000	99.250000	41.363207	-1.418451	0.062885
882.560354	0.000000	99.500000	41.363207	-0.856626	0.287615
741.822671	0.000000	99.750000	41.363207	-0.571840	0.401530
658.329352	0.000000	100.000000	41.363207	-0.403270	0.468958
985.739713	0.000000	100.250000	46.666859	1.300456	0.322130
1264.065486	0.000000	100.500000	46.666859	0.740372	0.098096
1444.653781	0.000000	100.750000	46.666859	0.375290	-0.047937
1542.196387	0.000000	101.000000	46.666859	0.177543	-0.127035
1801.544100	0.000000	101.250000	49.126925	0.398887	-0.314185
1920.510121	0.000000	101.500000	49.126925	0.156822	-0.411011
1968.389971	0.000000	101.750000	49.126925	0.059234	-0.450046
1986.633868	0.000000	102.000000	49.126925	0.022025	-0.464930
1587.354664	0.000000	102.250000	45.260512	-0.579563	-0.188012
1436.767325	0.000000	102.500000	45.260512	-0.273147	-0.065446
1369.038535	0.000000	102.750000	45.260512	-0.135635	-0.010441
1336.191310	0.000000	103.000000	45.260512	-0.069012	0.016208
1706.757717	0.000000	103.250000	49.887377	0.651546	-0.235445
1897.778072	0.000000	103.500000	49.887377	0.263446	-0.390685
1978.130602	0.000000	103.750000	49.887377	0.099745	-0.456165
2009.003084	0.000000	104.000000	49.887377	0.036778	-0.481352
1990.935372	0.000000	104.250000	51.094676	-0.021479	-0.469501
1984.305715	0.000000	104.500000	51.094676	-0.007952	-0.464090
1981.854025	0.000000	104.750000	51.094676	-0.002951	-0.462090
1980.944762	0.000000	105.000000	51.094676	-0.001096	-0.461348
1990.121545	0.000000	105.250000	50.900550	0.011015	-0.467895
1993.526555	0.000000	105.500000	50.900550	0.004068	-0.470673
1994.784938	0.000000	105.750000	50.900550	0.001501	-0.471700
1995.249310	0.000000	106.000000	50.900550	0.000554	-0.472079
1942.772437	0.000000	106.250000	48.266367	-0.064053	-0.434552
1923.319941	0.000000	106.500000	48.266367	-0.024380	-0.418683
1915.942785	0.000000	106.750000	48.266367	-0.009339	-0.412666
1913.120942	0.000000	107.000000	48.266367	-0.003586	-0.410365
1466.436662	0.000000	107.250000	44.508841	-0.707437	-0.105213
1293.712810	0.000000	107.500000	44.508841	-0.356256	0.035260
1212.077933	0.000000	107.750000	44.508841	-0.190701	0.101482
1169.866475	0.000000	108.000000	44.508841	-0.105204	0.135681
785.153041	0.000000	108.250000	38.681218	-1.276021	0.279109
