rep	outcome	time
298	0	2000.000000
299	-1	1264.585000
300	-1	1096.520000
301	-1	1359.040000
302	-1	687.800000
303	-1	867.560000
304	0	2000.000000
305	-1	722.675000
306	-1	1368.615000
307	-1	684.835000
308	-1	1369.480000
309	0	2000.000000
310	-1	1160.935000
311	-1	874.610000
312	-1	582.125000
313	-1	846.060000
314	-1	1325.870000
315	-1	1702.740000
316	-1	289.870000
317	-1	1039.640000
318	-1	822.375000
319	-1	1350.885000
320	-1	800.250000
321	-1	753.860000
322	-1	418.905000
323	-1	1181.965000
324	0	2000.000000
325	-1	1525.690000
326	-1	1137.565000
327	0	2000.000000
328	-1	285.570000
329	-1	775.955000
330	-1	1854.005000
331	-1	1668.035000
332	-1	1218.870000
333	-1	1244.005000
334	-1	1961.365000
335	-1	588.750000
336	-1	1229.820000
337	-1	846.730000
338	-1	1502.505000
339	0	2000.000000
340	-1	1688.535000
341	0	2000.000000
342	-1	625.595000
343	-1	421.370000
344	-1	1588.495000
345	-1	810.140000
346	-1	1387.905000
347	-1	567.695000
348	-1	1982.310000
349	-1	1944.545000
350	-1	620.210000
351	-1	501.055000
352	0	2000.000000
353	-1	915.125000
354	-1	1225.205000
355	0	2000.000000
356	-1	1834.140000
357	-1	1285.890000
358	-1	1221.700000
359	0	2000.000000
360	-1	1395.480000
361	-1	903.790000
362	-1	1762.090000
363	-1	1922.485000
364	-1	1751.195000
365	-1	1208.990000
366	-1	700.965000
367	-1	1109.355000
368	-1	1156.135000
369	0	2000.000000
370	-1	1213.270000
371	-1	449.545000
372	-1	1025.680000
373	-1	422.420000
374	-1	1600.690000
375	-1	771.115000
376	-1	1158.355000
377	-1	1443.950000
378	-1	609.080000
379	-1	1640.670000
380	-1	1380.980000
381	-1	383.490000
382	0	2000.000000
383	-1	1823.675000
384	-1	1358.990000
385	-1	376.075000
386	-1	1784.350000
387	0	2000.000000
388	-1	1255.100000
389	0	2000.000000
390	-1	273.695000
391	-1	1403.440000
392	-1	1661.775000
393	-1	744.950000
394	-1	1859.285000
395	-1	707.910000
396	0	2000.000000
397	-1	1887.235000
398	-1	793.825000
399	0	2000.000000
400	-1	1290.755000
401	0	2000.000000
402	-1	1398.330000
403	-1	649.945000
404	0	2000.000000
405	0	2000.000000
406	-1	1008.265000
407	-1	601.335000
408	0	2000.000000
409	-1	1065.245000
410	-1	1161.405000
411	-1	1351.905000
412	-1	325.725000
413	0	2000.000000
414	0	2000.000000
415	-1	955.005000
416	-1	1640.810000
417	-1	758.985000
418	-1	1631.055000
419	-1	1269.600000
420	-1	1234.195000
421	-1	873.470000
422	-1	1183.945000
423	-1	1567.470000
424	-1	885.595000
425	-1	1689.250000
426	-1	1138.995000
427	-1	1011.830000
428	-1	1026.160000
429	-1	611.525000
430	-1	857.520000
431	-1	900.180000
432	-1	1436.060000
433	-1	514.225000
434	-1	920.505000
435	-1	1554.760000
436	0	2000.000000
437	-1	1062.960000
438	-1	1339.235000
439	0	2000.000000
440	0	2000.000000
441	0	2000.000000
442	-1	761.155000
443	-1	1383.830000
444	-1	1206.335000
445	-1	1297.710000
446	-1	552.970000
447	-1	861.380000
448	-1	410.500000
449	-1	545.865000
450	-1	1274.525000
451	-1	1663.400000
452	-1	1381.760000
453	-1	1385.075000
454	-1	505.315000
455	-1	1148.695000
456	-1	1442.270000
457	0	2000.000000
458	0	2000.000000
459	-1	578.945000
460	-1	1950.130000
461	-1	1860.375000
462	-1	1250.480000
463	-1	1083.285000
464	-1	1708.320000
465	0	2000.000000
466	-1	1780.135000
467	0	2000.000000
468	-1	1314.270000
469	-1	1697.030000
470	-1	1703.945000
471	-1	970.860000
472	-1	1895.630000
473	0	2000.000000
474	-1	583.950000
475	-1	496.850000
476	-1	1490.040000
477	-1	1478.605000
478	-1	1947.590000
479	-1	1637.365000
480	-1	552.160000
481	-1	1153.980000
482	-1	761.985000
483	0	2000.000000
484	-1	1045.820000
485	-1	417.110000
486	0	2000.000000
487	-1	840.840000
488	-1	1055.455000
489	-1	1239.720000
490	0	2000.000000
491	-1	1258.640000
492	-1	1749.445000
493	-1	1066.980000
494	0	2000.000000
495	-1	1684.480000
496	-1	829.065000
497	0	2000.000000
498	-1	1546.260000
499	-1	561.720000
500	-1	905.835000
501	-1	726.090000
502	-1	1303.670000
503	-1	677.305000
504	-1	1647.950000
505	-1	1557.605000
506	-1	1046.370000
507	-1	1783.945000
508	-1	700.090000
509	-1	1503.280000
510	-1	853.045000
511	0	2000.000000
512	-1	1030.970000
513	-1	547.295000
514	-1	1542.955000
515	-1	1135.910000
516	-1	1135.995000
517	-1	1778.375000
518	-1	1388.095000
519	0	2000.000000
520	0	2000.000000
521	-1	916.870000
522	0	2000.000000
523	-1	805.280000
524	-1	541.520000
525	-1	445.895000
526	-1	1092.455000
527	-1	1162.345000
528	-1	1686.500000
529	-1	1020.330000
530	0	2000.000000
531	-1	1156.215000
532	-1	1024.390000
533	-1	901.005000
534	-1	450.755000
535	-1	1440.450000
536	-1	1249.875000
537	-1	696.040000
538	-1	1843.425000
539	0	2000.000000
540	-1	919.355000
541	-1	1777.695000
542	-1	1728.010000
543	-1	1964.055000
544	0	2000.000000
545	-1	1833.265000
546	-1	1132.220000
547	-1	1060.825000
548	-1	1080.405000
549	0	2000.000000
550	-1	1009.965000
551	0	2000.000000
552	-1	867.280000
553	0	2000.000000
554	-1	495.625000
555	-1	1190.205000
556	0	2000.000000
557	-1	1880.530000
558	-1	1463.300000
559	-1	509.215000
560	-1	961.130000
561	0	2000.000000
562	-1	1922.250000
563	-1	1255.595000
564	-1	858.305000
565	-1	518.955000
566	-1	1400.105000
567	-1	389.235000
568	0	2000.000000
569	-1	1118.155000
570	0	2000.000000
571	-1	791.365000
572	-1	1213.835000
573	-1	705.375000
574	-1	744.500000
575	-1	1047.660000
576	-1	1165.010000
577	-1	1034.655000
578	-1	781.245000
579	-1	760.165000
580	-1	980.340000
581	-1	1285.755000
582	-1	978.885000
583	-1	1301.705000
584	-1	861.020000
585	-1	608.940000
586	-1	951.115000
587	-1	424.620000
588	-1	689.185000
589	-1	1345.225000
590	-1	506.060000
591	-1	916.775000
592	-1	1892.420000
593	-1	1882.855000
594	-1	989.415000
595	-1	1040.860000
596	-1	601.075000
597	-1	1169.910000
598	0	2000.000000
599	-1	1222.655000
600	-1	928.210000
601	-1	1333.480000
602	-1	1207.720000
603	0	2000.000000
604	-1	556.145000
605	-1	922.720000
606	0	2000.000000
607	-1	801.620000
608	-1	884.685000
609	-1	1296.330000
610	-1	687.010000
611	-1	731.980000
612	-1	675.210000
613	-1	809.655000
614	-1	707.285000
615	0	2000.000000
616	-1	923.925000
617	-1	1162.665000
618	-1	777.395000
619	-1	1325.560000
620	-1	1790.980000
621	-1	1464.190000
622	-1	1066.005000
623	-1	940.500000
624	-1	943.930000
625	-1	1473.285000
626	-1	786.385000
627	-1	449.335000
628	-1	1076.530000
629	-1	1192.735000
630	-1	913.180000
631	-1	1307.315000
632	0	2000.000000
633	-1	877.725000
634	-1	1235.945000
635	-1	1087.235000
636	-1	1280.015000
637	0	2000.000000
638	-1	1440.215000
639	-1	791.230000
640	-1	920.640000
641	-1	690.585000
642	-1	1621.010000
643	-1	986.705000
644	-1	1213.820000
645	-1	422.455000
646	-1	541.865000
647	0	2000.000000
648	-1	1910.355000
649	0	2000.000000
650	-1	1506.195000
651	0	2000.000000
652	0	2000.000000
653	-1	1895.195000
654	0	2000.000000
655	-1	1622.715000
656	-1	703.430000
657	-1	327.895000
658	-1	1703.495000
659	-1	453.530000
660	-1	1275.285000
661	-1	1900.225000
662	-1	706.130000
663	-1	933.670000
664	-1	1123.210000
665	-1	774.905000
666	-1	845.005000
667	-1	577.605000
668	-1	632.965000
669	-1	514.780000
670	-1	1604.505000
671	-1	983.500000
672	-1	620.080000
673	-1	903.130000
674	-1	1622.725000
675	-1	1140.175000
676	0	2000.000000
677	0	2000.000000
678	-1	1184.430000
679	-1	1060.835000
680	-1	1305.850000
681	-1	569.005000
682	-1	711.785000
683	-1	1973.230000
684	-1	700.265000
685	-1	1595.060000
686	-1	800.260000
687	-1	821.355000
688	-1	1121.865000
689	-1	1269.625000
690	-1	1224.300000
691	-1	1180.075000
692	-1	838.625000
693	-1	1201.265000
694	-1	644.505000
695	-1	676.520000
696	-1	703.790000
697	-1	1725.220000
698	-1	1150.645000
699	-1	1314.515000
700	-1	643.555000
701	-1	623.050000
702	-1	1931.900000
703	-1	453.145000
704	-1	1244.870000
705	-1	1113.585000
706	-1	940.570000
707	-1	403.900000
708	-1	1308.710000
709	-1	1304.365000
710	-1	405.690000
711	-1	1309.540000
712	-1	722.660000
713	-1	540.375000
714	-1	868.565000
715	0	2000.000000
716	0	2000.000000
717	-1	841.450000
718	-1	931.965000
719	0	2000.000000
720	-1	953.605000
721	-1	1307.440000
722	-1	1480.280000
723	-1	379.465000
724	-1	1530.550000
725	0	2000.000000
726	-1	1344.110000
727	0	2000.000000
728	-1	658.245000
729	-1	528.025000
730	-1	1043.270000
731	-1	750.295000
732	-1	1955.945000
733	-1	426.045000
734	-1	530.825000
735	-1	1489.355000
736	-1	865.580000
737	-1	943.200000
738	-1	1170.340000
739	-1	622.860000
740	-1	870.210000
741	-1	1945.340000
742	0	2000.000000
743	-1	280.670000
744	-1	1037.630000
745	-1	1741.425000
746	-1	1819.685000
747	-1	1453.830000
748	-1	1158.510000
749	-1	394.500000
750	-1	203.060000
751	-1	860.835000
752	-1	1351.505000
753	-1	498.335000
754	-1	662.500000
755	-1	1284.285000
756	0	2000.000000
757	-1	1016.705000
758	-1	650.905000
759	-1	1921.565000
760	-1	593.975000
761	-1	1529.615000
762	-1	680.205000
763	-1	670.080000
764	-1	1901.345000
765	-1	1100.145000
766	-1	1120.205000
767	0	2000.000000
768	-1	991.545000
769	-1	1785.565000
770	-1	1401.225000
771	0	2000.000000
772	-1	734.660000
773	-1	546.555000
774	-1	1373.340000
775	-1	666.625000
776	0	2000.000000
777	-1	1490.710000
778	-1	1206.060000
779	-1	1263.760000
780	-1	782.860000
781	-1	1046.455000
782	-1	1162.240000
783	-1	1203.520000
784	-1	1925.345000
785	-1	1324.465000
786	-1	1707.365000
787	0	2000.000000
788	-1	1602.345000
789	-1	1308.815000
790	-1	446.285000
791	-1	1684.930000
792	-1	655.995000
793	-1	831.490000
794	-1	1161.230000
795	-1	924.510000
796	-1	761.310000
797	-1	1354.855000
798	-1	1089.635000
799	-1	1419.125000
800	-1	620.265000
801	-1	742.400000
802	0	2000.000000
803	-1	881.045000
804	-1	757.765000
805	-1	922.820000
806	-1	945.900000
807	-1	902.495000
808	-1	376.080000
809	-1	1185.995000
810	-1	1271.530000
811	-1	991.085000
812	-1	1276.205000
813	0	2000.000000
814	-1	1408.365000
815	-1	1117.325000
816	-1	956.665000
817	-1	380.005000
818	-1	1174.710000
819	-1	615.650000
820	-1	1350.655000
821	-1	1930.390000
822	-1	1416.415000
823	-1	1852.455000
824	-1	1020.845000
825	-1	1361.745000
826	-1	424.760000
827	-1	886.345000
828	0	2000.000000
829	-1	860.075000
830	-1	1560.990000
831	-1	1336.675000
832	-1	1335.245000
833	-1	1079.970000
834	-1	1210.045000
835	-1	1951.160000
836	0	2000.000000
837	-1	660.400000
838	0	2000.000000
839	-1	503.025000
840	-1	500.180000
841	-1	822.650000
842	-1	1172.265000
843	-1	1654.250000
844	-1	1337.795000
845	-1	1543.140000
846	-1	820.390000
847	-1	1357.535000
848	-1	1427.280000
849	0	2000.000000
850	0	2000.000000
851	-1	1557.030000
852	-1	363.370000
853	-1	1322.720000
854	-1	946.590000
855	0	2000.000000
856	-1	1188.655000
857	0	2000.000000
858	-1	526.175000
859	-1	831.330000
860	-1	1410.425000
861	-1	1217.400000
862	-1	841.675000
863	0	2000.000000
864	0	2000.000000
865	-1	814.205000
866	-1	725.160000
867	-1	1116.865000
868	-1	481.805000
869	-1	960.350000
870	-1	727.580000
871	-1	1971.545000
872	-1	1725.305000
873	0	2000.000000
874	-1	1466.815000
875	-1	493.670000
876	-1	870.135000
877	-1	643.370000
878	0	2000.000000
879	-1	1088.150000
880	0	2000.000000
881	0	2000.000000
882	-1	1523.135000
883	-1	661.230000
884	-1	981.920000
885	-1	1853.850000
886	-1	1443.490000
887	-1	1082.345000
888	-1	1793.475000
889	-1	1650.370000
890	-1	898.840000
891	-1	808.195000
892	-1	1645.040000
893	-1	1429.845000
894	-1	354.185000
895	-1	1400.695000
896	-1	1440.635000
897	-1	1366.000000
898	-1	1158.625000
899	-1	1226.635000
900	0	2000.000000
901	0	2000.000000
902	-1	1163.310000
903	-1	322.890000
904	-1	1733.970000
905	-1	1125.800000
906	0	2000.000000
907	-1	624.110000
908	-1	403.645000
909	0	2000.000000
910	-1	1320.470000
911	-1	1764.700000
912	-1	1339.510000
913	-1	676.495000
914	-1	1502.735000
915	-1	504.050000
916	-1	1565.465000
917	-1	1665.895000
918	0	2000.000000
919	-1	1065.755000
920	0	2000.000000
921	-1	491.050000
922	-1	1294.505000
923	-1	1872.250000
924	0	2000.000000
925	-1	1982.195000
926	-1	1000.130000
927	-1	747.050000
928	-1	523.860000
929	0	2000.000000
930	-1	632.900000
931	-1	1422.625000
932	-1	489.475000
933	-1	1373.020000
934	-1	659.205000
935	-1	924.940000
936	-1	1949.280000
937	0	2000.000000
938	-1	486.200000
939	-1	1043.815000
940	-1	1038.690000
941	-1	1686.505000
942	-1	1301.410000
943	-1	1450.730000
944	-1	889.660000
945	-1	1140.240000
946	-1	1676.980000
947	-1	522.805000
948	-1	552.190000
949	-1	1063.180000
950	-1	1005.145000
951	-1	722.125000
952	-1	1391.535000
953	-1	406.365000
954	0	2000.000000
955	-1	683.580000
956	-1	1453.555000
957	0	2000.000000
958	-1	1299.885000
959	-1	829.050000
960	-1	693.505000
961	-1	1431.485000
962	-1	1262.010000
963	0	2000.000000
964	0	2000.000000
965	-1	760.785000
966	-1	925.015000
967	-1	1043.235000
968	0	2000.000000
969	-1	1770.015000
970	-1	402.935000
971	-1	445.015000
972	-1	1229.860000
973	-1	1227.300000
974	-1	1118.685000
975	-1	1186.695000
976	-1	1010.690000
977	-1	437.245000
978	-1	1027.530000
979	0	2000.000000
980	-1	917.750000
981	-1	922.190000
982	-1	1819.095000
983	-1	1988.290000
984	-1	733.600000
985	-1	957.895000
986	-1	1235.835000
987	-1	907.385000
988	0	2000.000000
989	0	2000.000000
990	-1	1069.030000
991	-1	649.450000
992	-1	295.720000
993	-1	1455.535000
994	-1	1211.980000
995	0	2000.000000
996	-1	1047.200000
997	-1	1485.985000
998	-1	566.690000
999	-1	1013.000000
1000	-1	1033.330000
