rep	outcome	time
110	0	2000.000000
111	0	2000.000000
112	0	2000.000000
113	0	2000.000000
114	0	2000.000000
115	0	2000.000000
116	1	1735.265000
117	0	2000.000000
118	1	1954.235000
119	1	1217.565000
120	0	2000.000000
121	0	2000.000000
122	0	2000.000000
123	0	2000.000000
124	1	1357.735000
125	0	2000.000000
126	0	2000.000000
127	1	1428.965000
128	0	2000.000000
129	1	996.370000
130	0	2000.000000
131	1	1524.070000
132	0	2000.000000
133	0	2000.000000
134	0	2000.000000
135	0	2000.000000
136	0	2000.000000
137	0	2000.000000
138	0	2000.000000
139	1	1134.385000
140	1	1958.755000
141	0	2000.000000
142	0	2000.000000
143	0	2000.000000
144	0	2000.000000
145	1	1395.655000
146	1	1141.995000
147	0	2000.000000
148	0	2000.000000
149	0	2000.000000
150	1	1416.320000
151	1	1617.015000
152	1	1316.590000
153	1	1142.290000
154	1	1970.340000
155	0	2000.000000
156	0	2000.000000
157	0	2000.000000
158	0	2000.000000
159	1	1390.750000
160	1	1766.320000
161	0	2000.000000
162	0	2000.000000
163	1	1295.890000
164	1	1428.865000
165	1	1579.020000
166	0	2000.000000
167	1	1259.725000
168	0	2000.000000
169	1	1345.550000
170	0	2000.000000
171	0	2000.000000
172	0	2000.000000
173	0	2000.000000
174	0	2000.000000
175	0	2000.000000
176	1	1329.275000
177	0	2000.000000
178	1	1848.735000
179	1	1292.515000
180	0	2000.000000
181	0	2000.000000
182	0	2000.000000
183	1	1073.810000
184	0	2000.000000
185	1	1149.525000
186	1	1268.375000
187	0	2000.000000
188	1	1582.910000
189	0	2000.000000
190	0	2000.000000
191	1	1616.185000
192	1	1448.405000
193	0	2000.000000
194	1	1959.615000
195	0	2000.000000
196	1	1239.605000
197	0	2000.000000
198	0	2000.000000
199	0	2000.000000
200	0	2000.000000
201	0	2000.000000
202	1	1726.325000
203	0	2000.000000
204	1	1807.275000
205	0	2000.000000
206	0	2000.000000
207	1	1848.820000
208	1	1506.635000
209	0	2000.000000
210	1	1891.900000
211	1	1673.895000
212	0	2000.000000
213	1	1308.990000
214	1	1988.845000
215	0	2000.000000
216	0	2000.000000
217	0	2000.000000
218	1	1842.410000
219	1	1999.605000
220	1	1914.415000
221	1	1999.285000
222	0	2000.000000
223	0	2000.000000
224	0	2000.000000
225	1	1890.205000
226	0	2000.000000
227	1	1473.490000
228	0	2000.000000
229	0	2000.000000
230	0	2000.000000
231	0	2000.000000
232	0	2000.000000
233	0	2000.000000
234	0	2000.000000
235	1	1574.780000
236	0	2000.000000
237	1	1387.290000
238	1	1569.650000
239	1	1232.630000
240	1	1993.020000
241	0	2000.000000
242	0	2000.000000
243	-1	1947.940000
244	1	1837.540000
245	1	1875.420000
246	1	1475.085000
247	1	1983.710000
248	0	2000.000000
249	0	2000.000000
250	0	2000.000000
251	0	2000.000000
252	0	2000.000000
253	0	2000.000000
254	0	2000.000000
255	0	2000.000000
256	0	2000.000000
257	0	2000.000000
258	0	2000.000000
259	1	1373.820000
260	1	1358.810000
261	0	2000.000000
262	0	2000.000000
263	0	2000.000000
264	0	2000.000000
265	0	2000.000000
266	1	1308.000000
267	0	2000.000000
268	0	2000.000000
269	1	1404.630000
270	1	1880.980000
271	0	2000.000000
272	0	2000.000000
273	1	1923.345000
274	1	1847.485000
275	1	1490.285000
276	1	1503.365000
277	0	2000.000000
278	1	1291.530000
279	1	1496.050000
280	0	2000.000000
281	0	2000.000000
282	1	1813.600000
283	0	2000.000000
284	0	2000.000000
285	1	1218.585000
286	0	2000.000000
287	1	1453.205000
288	0	2000.000000
289	1	1811.430000
290	0	2000.000000
291	1	1934.025000
292	1	1187.075000
293	0	2000.000000
294	1	1282.670000
295	0	2000.000000
296	1	1205.685000
297	0	2000.000000
298	1	1213.795000
299	1	1209.945000
300	0	2000.000000
301	1	1856.055000
302	0	2000.000000
303	1	1488.205000
304	1	1403.405000
305	1	1859.355000
306	1	1263.285000
307	1	1431.940000
308	0	2000.000000
309	1	1864.325000
310	1	1382.435000
311	0	2000.000000
312	0	2000.000000
313	0	2000.000000
314	0	2000.000000
315	0	2000.000000
316	1	1538.695000
317	0	2000.000000
318	1	1496.955000
319	0	2000.000000
320	1	1541.620000
321	1	1570.715000
322	0	2000.000000
323	0	2000.000000
324	1	796.295000
325	0	2000.000000
326	0	2000.000000
327	0	2000.000000
328	1	1727.625000
329	0	2000.000000
330	0	2000.000000
331	1	1526.010000
332	1	1452.705000
333	0	2000.000000
334	1	1281.545000
335	1	1479.410000
336	0	2000.000000
337	0	2000.000000
338	1	1784.950000
339	0	2000.000000
340	0	2000.000000
341	1	1620.970000
342	1	1219.625000
343	1	1607.260000
344	1	1369.740000
345	1	1415.895000
346	0	2000.000000
347	0	2000.000000
348	0	2000.000000
349	0	2000.000000
350	1	1714.860000
351	1	1638.485000
352	1	1397.890000
353	0	2000.000000
354	1	1649.430000
355	0	2000.000000
356	0	2000.000000
357	0	2000.000000
358	1	1476.105000
359	0	2000.000000
360	1	1276.825000
361	1	1212.075000
362	0	2000.000000
363	0	2000.000000
364	0	2000.000000
365	0	2000.000000
366	0	2000.000000
367	1	1815.440000
368	0	2000.000000
369	1	1687.615000
370	0	2000.000000
371	1	1584.990000
372	1	993.770000
373	0	2000.000000
374	0	2000.000000
375	1	1119.760000
376	0	2000.000000
377	1	1052.385000
378	0	2000.000000
379	1	1219.355000
380	0	2000.000000
381	1	1453.460000
382	1	1332.320000
383	0	2000.000000
384	0	2000.000000
385	0	2000.000000
386	1	1616.950000
387	0	2000.000000
388	1	1983.715000
389	0	2000.000000
390	0	2000.000000
391	1	1211.630000
392	0	2000.000000
393	0	2000.000000
394	0	2000.000000
395	0	2000.000000
396	0	2000.000000
397	1	1432.310000
398	1	1313.350000
399	0	2000.000000
400	0	2000.000000
401	1	1792.510000
402	1	1237.920000
403	1	1770.750000
404	0	2000.000000
405	1	1980.725000
406	1	1884.615000
407	1	1360.455000
408	1	1811.420000
409	0	2000.000000
410	1	1465.295000
411	0	2000.000000
412	0	2000.000000
413	1	1088.685000
414	1	1463.650000
415	1	1540.150000
416	1	1816.000000
417	1	1285.645000
418	0	2000.000000
419	0	2000.000000
420	0	2000.000000
421	0	2000.000000
422	0	2000.000000
423	0	2000.000000
424	1	1990.595000
425	1	1811.070000
426	1	1667.320000
427	1	1373.950000
428	1	1807.035000
429	1	1456.220000
430	0	2000.000000
431	0	2000.000000
432	1	1752.290000
433	0	2000.000000
434	1	1736.620000
435	0	2000.000000
436	1	1847.040000
437	0	2000.000000
438	0	2000.000000
439	0	2000.000000
440	0	2000.000000
441	1	1843.145000
442	1	1188.970000
443	1	1639.520000
444	0	2000.000000
445	0	2000.000000
446	0	2000.000000
447	0	2000.000000
448	1	1626.270000
449	1	975.450000
450	1	1826.140000
451	0	2000.000000
452	0	2000.000000
453	1	1303.605000
454	0	2000.000000
455	0	2000.000000
456	0	2000.000000
457	1	1743.320000
458	0	2000.000000
459	1	1664.615000
460	0	2000.000000
461	0	2000.000000
462	0	2000.000000
463	1	1262.655000
464	0	2000.000000
465	1	1577.670000
466	1	1150.010000
467	0	2000.000000
468	0	2000.000000
469	1	1727.295000
470	1	1457.570000
471	0	2000.000000
472	1	1972.745000
473	0	2000.000000
474	0	2000.000000
475	0	2000.000000
476	1	1317.900000
477	1	1290.215000
478	1	1675.240000
479	0	2000.000000
480	0	2000.000000
481	1	1994.480000
482	0	2000.000000
483	1	1642.780000
484	1	1569.440000
485	1	1877.940000
486	0	2000.000000
487	0	2000.000000
488	1	1591.420000
489	0	2000.000000
490	1	1596.025000
491	0	2000.000000
492	0	2000.000000
493	0	2000.000000
494	1	1583.905000
495	0	2000.000000
496	1	1865.730000
497	1	1425.575000
498	1	1414.115000
499	1	1396.030000
500	0	2000.000000
501	1	1889.485000
502	0	2000.000000
503	1	1370.760000
504	0	2000.000000
505	1	1191.385000
506	1	1687.635000
507	0	2000.000000
508	1	1767.845000
509	0	2000.000000
510	1	1931.085000
511	0	2000.000000
512	1	1294.015000
513	0	2000.000000
514	0	2000.000000
515	1	957.765000
516	1	1226.185000
517	1	1273.900000
518	1	1869.070000
519	1	1987.765000
520	1	1266.375000
521	0	2000.000000
522	1	1708.855000
523	0	2000.000000
524	0	2000.000000
525	0	2000.000000
526	1	1862.655000
527	0	2000.000000
528	0	2000.000000
529	0	2000.000000
530	0	2000.000000
531	1	1283.925000
532	0	2000.000000
533	0	2000.000000
534	1	1099.250000
535	0	2000.000000
536	1	1962.440000
537	0	2000.000000
538	1	1772.130000
539	1	1840.675000
540	0	2000.000000
541	0	2000.000000
542	1	997.345000
543	1	1696.360000
544	0	2000.000000
545	0	2000.000000
546	0	2000.000000
547	0	2000.000000
548	0	2000.000000
549	1	1271.395000
550	1	1798.130000
551	1	1433.120000
552	1	1410.455000
553	0	2000.000000
554	-1	788.140000
555	1	1631.155000
556	1	1658.250000
557	0	2000.000000
558	0	2000.000000
559	1	1825.625000
560	1	1982.325000
561	1	1713.865000
562	0	2000.000000
563	1	1876.595000
564	1	1912.075000
565	0	2000.000000
566	0	2000.000000
567	0	2000.000000
568	1	1778.645000
569	0	2000.000000
570	1	1336.635000
571	1	1532.460000
572	1	1236.165000
573	0	2000.000000
574	1	1778.745000
575	0	2000.000000
576	0	2000.000000
577	1	1371.215000
578	0	2000.000000
579	1	1531.090000
580	0	2000.000000
581	1	1889.440000
582	0	2000.000000
583	0	2000.000000
584	0	2000.000000
585	0	2000.000000
586	1	1947.825000
587	0	2000.000000
588	1	1868.315000
589	0	2000.000000
590	0	2000.000000
591	0	2000.000000
592	1	1177.385000
593	1	1525.190000
594	1	1992.370000
595	1	1945.615000
596	1	1338.225000
597	0	2000.000000
598	1	1490.020000
599	0	2000.000000
600	1	1324.265000
601	1	1627.145000
602	0	2000.000000
603	1	1113.040000
604	1	1178.405000
605	1	1842.225000
606	0	2000.000000
607	1	1349.655000
608	0	2000.000000
609	0	2000.000000
610	0	2000.000000
611	0	2000.000000
612	0	2000.000000
613	0	2000.000000
614	1	1854.990000
615	1	1713.155000
616	1	1501.830000
617	0	2000.000000
618	0	2000.000000
619	0	2000.000000
620	0	2000.000000
621	1	1604.850000
622	0	2000.000000
623	1	1757.310000
624	1	1374.815000
625	1	1337.020000
626	0	2000.000000
627	0	2000.000000
628	0	2000.000000
629	0	2000.000000
630	0	2000.000000
631	0	2000.000000
632	1	1314.525000
633	1	1099.395000
634	1	1535.385000
635	1	1035.550000
636	1	1223.965000
637	1	1239.150000
638	0	2000.000000
639	1	1983.360000
640	0	2000.000000
641	0	2000.000000
642	0	2000.000000
643	1	1831.705000
644	0	2000.000000
645	1	1496.140000
646	0	2000.000000
647	0	2000.000000
648	0	2000.000000
649	1	1980.335000
650	1	1062.665000
651	0	2000.000000
652	1	1952.785000
653	0	2000.000000
654	1	1274.830000
655	0	2000.000000
656	0	2000.000000
657	0	2000.000000
658	0	2000.000000
659	0	2000.000000
660	1	1322.710000
661	1	1588.825000
662	0	2000.000000
663	0	2000.000000
664	0	2000.000000
665	1	1858.280000
666	0	2000.000000
667	1	1856.410000
668	1	1576.650000
669	0	2000.000000
670	0	2000.000000
671	1	1409.750000
672	0	2000.000000
673	0	2000.000000
674	0	2000.000000
675	0	2000.000000
676	0	2000.000000
677	0	2000.000000
678	1	1441.445000
679	1	1206.525000
680	1	1409.705000
681	0	2000.000000
682	0	2000.000000
683	0	2000.000000
684	1	1627.075000
685	0	2000.000000
686	0	2000.000000
687	0	2000.000000
688	0	2000.000000
689	1	1656.950000
690	1	1273.835000
691	1	1372.475000
692	1	1533.295000
693	0	2000.000000
694	1	1422.010000
695	0	2000.000000
696	0	2000.000000
697	0	2000.000000
698	0	2000.000000
699	0	2000.000000
700	1	1550.995000
701	1	1968.080000
702	0	2000.000000
703	0	2000.000000
704	0	2000.000000
705	1	1218.470000
706	0	2000.000000
707	1	1120.480000
708	1	1747.645000
709	1	1317.670000
710	0	2000.000000
711	0	2000.000000
712	0	2000.000000
713	1	1695.015000
714	0	2000.000000
715	1	1499.185000
716	1	1321.670000
717	0	2000.000000
718	1	1376.170000
719	0	2000.000000
720	1	1513.055000
721	0	2000.000000
722	1	1522.700000
723	0	2000.000000
724	0	2000.000000
725	0	2000.000000
726	1	1031.120000
727	1	1278.440000
728	0	2000.000000
729	0	2000.000000
730	1	1341.145000
731	1	1898.215000
732	1	1678.105000
733	0	2000.000000
734	0	2000.000000
735	1	861.795000
736	0	2000.000000
737	1	1715.275000
738	0	2000.000000
739	0	2000.000000
740	1	1245.140000
741	0	2000.000000
742	0	2000.000000
743	0	2000.000000
744	0	2000.000000
745	1	1825.765000
746	1	1504.090000
747	1	1631.165000
748	0	2000.000000
749	1	1745.055000
750	0	2000.000000
751	1	1340.945000
752	0	2000.000000
753	0	2000.000000
754	1	1951.140000
755	0	2000.000000
756	0	2000.000000
757	0	2000.000000
758	0	2000.000000
759	0	2000.000000
760	1	1993.165000
761	0	2000.000000
762	1	1974.705000
763	1	1840.390000
764	0	2000.000000
765	1	1950.260000
766	1	1652.685000
767	1	1461.600000
768	0	2000.000000
769	1	1630.920000
770	0	2000.000000
771	0	2000.000000
772	0	2000.000000
773	0	2000.000000
774	1	1472.140000
775	0	2000.000000
776	1	1705.910000
777	0	2000.000000
778	0	2000.000000
779	1	1910.655000
780	0	2000.000000
781	0	2000.000000
782	1	1236.775000
783	0	2000.000000
784	1	1665.870000
785	1	1616.880000
786	0	2000.000000
787	0	2000.000000
788	0	2000.000000
789	1	1548.200000
790	1	1343.555000
791	1	1096.180000
792	1	965.415000
793	1	1638.765000
794	0	2000.000000
795	0	2000.000000
796	0	2000.000000
797	0	2000.000000
798	0	2000.000000
799	1	1861.955000
800	0	2000.000000
801	0	2000.000000
802	0	2000.000000
803	0	2000.000000
804	0	2000.000000
805	1	1303.635000
806	0	2000.000000
807	0	2000.000000
808	1	1129.425000
809	1	1938.920000
810	1	1537.660000
811	1	1615.795000
812	0	2000.000000
813	1	1983.585000
814	0	2000.000000
815	1	1586.870000
816	0	2000.000000
817	1	1852.525000
818	0	2000.000000
819	0	2000.000000
820	0	2000.000000
821	1	1565.565000
822	1	1878.140000
823	0	2000.000000
824	0	2000.000000
825	0	2000.000000
826	1	1877.940000
827	1	1140.495000
828	0	2000.000000
829	0	2000.000000
830	1	1612.665000
831	1	1489.950000
832	0	2000.000000
833	1	1833.095000
834	0	2000.000000
835	0	2000.000000
836	0	2000.000000
837	0	2000.000000
838	0	2000.000000
839	0	2000.000000
840	1	1753.955000
841	0	2000.000000
842	0	2000.000000
843	0	2000.000000
844	0	2000.000000
845	1	1687.320000
846	1	1014.125000
847	0	2000.000000
848	1	1122.530000
849	1	1084.740000
850	1	1851.200000
851	0	2000.000000
852	0	2000.000000
853	0	2000.000000
854	1	1490.100000
855	1	1198.475000
856	1	1764.670000
857	1	1365.465000
858	1	1114.485000
859	1	1550.580000
860	0	2000.000000
861	0	2000.000000
862	0	2000.000000
863	0	2000.000000
864	1	1545.610000
865	1	1970.020000
866	0	2000.000000
867	1	1888.990000
868	0	2000.000000
869	0	2000.000000
870	0	2000.000000
871	1	1676.480000
872	0	2000.000000
873	1	1727.150000
874	0	2000.000000
875	0	2000.000000
876	1	1578.560000
877	0	2000.000000
878	0	2000.000000
879	0	2000.000000
880	0	2000.000000
881	1	1831.415000
882	0	2000.000000
883	0	2000.000000
884	0	2000.000000
885	0	2000.000000
886	1	1434.530000
887	0	2000.000000
888	0	2000.000000
889	0	2000.000000
890	1	1634.690000
891	0	2000.000000
892	1	1717.610000
893	1	1876.730000
894	0	2000.000000
895	0	2000.000000
896	0	2000.000000
897	0	2000.000000
898	0	2000.000000
899	1	1723.970000
900	1	1180.050000
901	1	1716.825000
902	1	1416.710000
903	1	1275.510000
904	0	2000.000000
905	0	2000.000000
906	1	1197.745000
907	0	2000.000000
908	0	2000.000000
909	0	2000.000000
910	0	2000.000000
911	1	1275.730000
912	0	2000.000000
913	0	2000.000000
914	0	2000.000000
915	1	1477.950000
916	0	2000.000000
917	1	1779.240000
918	0	2000.000000
919	0	2000.000000
920	0	2000.000000
921	1	1425.275000
922	1	1139.710000
923	0	2000.000000
924	1	1323.690000
925	0	2000.000000
926	0	2000.000000
927	0	2000.000000
928	0	2000.000000
929	0	2000.000000
930	1	1806.290000
931	1	1837.490000
932	0	2000.000000
933	0	2000.000000
934	0	2000.000000
935	1	1473.875000
936	1	1888.330000
937	1	1712.725000
938	0	2000.000000
939	0	2000.000000
940	1	1767.830000
941	1	1352.245000
942	0	2000.000000
943	1	1422.250000
944	0	2000.000000
945	1	1470.270000
946	0	2000.000000
947	1	1450.350000
948	1	1799.750000
949	0	2000.000000
950	1	1909.290000
951	1	1303.915000
952	0	2000.000000
953	1	1580.325000
954	0	2000.000000
955	1	1172.755000
956	1	1094.615000
957	1	1529.365000
958	0	2000.000000
959	0	2000.000000
960	1	1672.365000
961	1	1218.605000
962	1	1499.250000
963	1	1264.980000
964	0	2000.000000
965	0	2000.000000
966	0	2000.000000
967	1	1407.630000
968	0	2000.000000
969	1	1061.395000
970	0	2000.000000
971	0	2000.000000
972	1	1966.105000
973	0	2000.000000
974	0	2000.000000
975	0	2000.000000
976	1	1958.325000
977	0	2000.000000
978	1	1897.280000
979	1	1980.155000
980	1	1522.970000
981	0	2000.000000
982	0	2000.000000
983	0	2000.000000
984	1	923.655000
985	0	2000.000000
986	0	2000.000000
987	1	1393.650000
988	1	1930.770000
989	0	2000.000000
990	0	2000.000000
991	1	1449.625000
992	1	1509.495000
993	1	1017.785000
994	1	1611.490000
995	0	2000.000000
996	1	1513.120000
997	0	2000.000000
998	0	2000.000000
999	0	2000.000000
1000	0	2000.000000
