Nr	Nb	time	environment	abf_r	abf_b
1589.984132	0.831781	15.000000	53.579486	-0.029503	-0.171237
1792.722590	0.782801	15.250000	51.464824	0.307206	-0.311857
1883.621813	0.716224	15.500000	51.464824	0.122288	-0.385712
1920.485971	0.647490	15.750000	51.464824	0.047231	-0.415619
1934.830817	0.582580	16.000000	51.464824	0.018041	-0.427186
1957.897564	0.522336	16.250000	51.188397	0.028553	-0.444113
1966.745237	0.000000	16.500000	51.188397	0.010936	-0.450280
1970.103289	0.000000	16.750000	51.188397	0.004087	-0.453020
1971.358936	0.000000	17.000000	51.188397	0.001526	-0.454045
1961.003922	0.000000	17.250000	51.364192	-0.012635	-0.446680
1957.135583	0.000000	17.500000	51.364192	-0.004745	-0.443524
1955.683929	0.000000	17.750000	51.364192	-0.001784	-0.442340
1955.138248	0.000000	18.000000	51.364192	-0.000671	-0.441895
1728.352271	0.000000	18.250000	53.579121	-0.310266	-0.282204
1641.746474	0.000000	18.500000	53.579121	-0.133916	-0.211663
1605.167032	0.000000	18.750000	53.579121	-0.059523	-0.181906
1589.065216	0.000000	19.000000	53.579121	-0.026794	-0.168815
1815.818996	0.000000	19.250000	51.066859	0.339967	-0.326685
1917.342009	0.000000	19.500000	51.066859	0.133340	-0.409336
1957.962810	0.000000	19.750000	51.066859	0.050547	-0.442453
1973.477143	0.000000	20.000000	51.066859	0.018908	-0.455109
1263.666552	0.000000	20.250000	57.538252	-1.231193	0.009193
1003.611327	0.000000	20.500000	57.538252	-0.702603	0.220628
874.028268	0.000000	20.750000	57.538252	-0.440244	0.325572
799.645894	0.000000	21.000000	57.538252	-0.289955	0.385688
1017.306766	0.000000	21.250000	54.361657	0.760786	0.280818
1176.872618	0.000000	21.500000	54.361657	0.439100	0.152144
1276.614023	0.000000	21.750000	54.361657	0.237496	0.071502
1332.882577	0.000000	22.000000	54.361657	0.123584	0.025937
1352.671977	0.000000	22.250000	54.446806	0.041876	0.008352
1362.854979	0.000000	22.500000	54.446806	0.021235	0.000096
1368.037808	0.000000	22.750000	54.446806	0.010728	-0.004107
1370.661016	0.000000	23.000000	54.446806	0.005409	-0.006235
1417.448235	0.000000	23.250000	54.068021	0.093937	-0.037462
1441.109813	0.000000	23.500000	54.068021	0.045949	-0.056657
1452.774800	0.000000	23.750000	54.068021	0.022283	-0.066124
1458.453242	0.000000	24.000000	54.068021	0.010761	-0.070733
1037.125941	0.000000	24.250000	58.192454	-1.018962	0.175162
849.189581	0.000000	24.500000	58.192454	-0.637953	0.327566
745.673654	0.000000	24.750000	58.192454	-0.428706	0.411264
681.985760	0.000000	25.000000	58.192454	-0.300184	0.462673
816.488290	0.000000	25.250000	55.517583	0.594716	0.420297
920.649252	0.000000	25.500000	55.517583	0.385091	0.336447
993.345317	0.000000	25.750000	55.517583	0.238529	0.277823
1040.476075	0.000000	26.000000	55.517583	0.143395	0.239769
1246.546606	0.000000	26.250000	53.862506	0.536831	0.104277
1374.379218	0.000000	26.500000	53.862506	0.278320	0.000873
1443.917980	0.000000	26.750000	53.862506	0.137416	-0.055489
1479.062548	0.000000	27.000000	53.862506	0.066128	-0.084004
1369.102426	0.000000	27.250000	54.901594	-0.216274	-0.013678
1317.018246	0.000000	27.500000	54.901594	-0.110611	0.028587
1290.895057	0.000000	27.750000	54.901594	-0.057656	0.049769
1277.416840	0.000000	28.000000	54.901594	-0.030346	0.060693
1149.939851	0.000000	28.250000	55.996391	-0.311563	0.140607
1084.183718	0.000000	28.500000	55.996391	-0.178411	0.193868
1047.770300	0.000000	28.750000	55.996391	-0.104751	0.223331
1026.810692	0.000000	29.000000	55.996391	-0.062377	0.240281
940.122717	0.000000	29.250000	56.836901	-0.277030	0.290305
889.838557	0.000000	29.500000	56.836901	-0.175423	0.330948
859.082338	0.000000	29.750000	56.836901	-0.113325	0.355787
839.656713	0.000000	30.000000	56.836901	-0.074124	0.371468
979.040811	0.000000	30.250000	55.074393	0.486681	0.298419
1076.101208	0.000000	30.500000	55.074393	0.290936	0.220121
1137.367197	0.000000	30.750000	55.074393	0.167182	0.170620
1173.674283	0.000000	31.000000	55.074393	0.093772	0.141256
1209.145291	0.000000	31.250000	54.941584	0.088015	0.115197
1229.000484	0.000000	31.500000	54.941584	0.047832	0.099123
1239.884090	0.000000	31.750000	54.941584	0.025798	0.090310
1245.781465	0.000000	32.000000	54.941584	0.013857	0.085534
1077.479052	0.000000	32.250000	56.575263	-0.437047	0.185588
990.489079	0.000000	32.500000	56.575263	-0.260951	0.256026
941.096083	0.000000	32.750000	56.575263	-0.161101	0.295966
911.545566	0.000000	33.000000	56.575263	-0.101411	0.319842
948.317216	0.000000	33.250000	55.936062	0.125201	0.305049
971.976451	0.000000	33.500000	55.936062	0.077451	0.285949
986.832411	0.000000	33.750000	55.936062	0.047456	0.273951
996.018328	0.000000	34.000000	55.936062	0.028904	0.266531
964.581569	0.000000	34.250000	56.341748	-0.100535	0.282579
945.689759	0.000000	34.500000	56.341748	-0.062374	0.297843
934.110328	0.000000	34.750000	56.341748	-0.038990	0.307197
926.926790	0.000000	35.000000	56.341748	-0.024486	0.312998
940.282532	0.000000	35.250000	56.136670	0.045296	0.306986
948.729745	0.000000	35.500000	56.136670	0.028244	0.300165
954.025936	0.000000	35.750000	56.136670	0.017551	0.295888
957.328342	0.000000	36.000000	56.136670	0.010884	0.293221
1111.422325	0.000000	36.250000	54.594108	0.457418	0.200799
1211.312669	0.000000	36.500000	54.594108	0.255664	0.120097
1269.780294	0.000000	36.750000	54.594108	0.137385	0.072785
1301.976509	0.000000	37.000000	54.594108	0.072193	0.046709
1044.066795	0.000000	37.250000	57.250193	-0.666178	0.195508
916.983959	0.000000	37.500000	57.250193	-0.408817	0.298452
845.024402	0.000000	37.750000	57.250193	-0.263380	0.356627
801.045486	0.000000	38.000000	57.250193	-0.174598	0.392140
719.545079	0.000000	38.250000	58.138965	-0.356836	0.433874
667.744936	0.000000	38.500000	58.138965	-0.252356	0.475666
632.999779	0.000000	38.750000	58.138965	-0.182336	0.503674
608.844727	0.000000	39.000000	58.138965	-0.133687	0.523134
684.632049	0.000000	39.250000	56.481308	0.398810	0.504934
744.214310	0.000000	39.500000	56.481308	0.278994	0.457008
788.341158	0.000000	39.750000	56.481308	0.190166	0.421477
819.597225	0.000000	40.000000	56.481308	0.127199	0.396290
583.926270	0.000000	40.250000	65.727168	-1.153953	0.270791
454.040991	0.000000	40.500000	65.727168	-0.891492	0.375776
371.771736	0.000000	40.750000	65.727168	-0.725603	0.442131
314.991120	0.000000	41.000000	65.727168	-0.611270	0.487864
274.723082	0.000000	41.250000	64.825476	-0.510160	0.557388
243.863419	0.000000	41.500000	64.825476	-0.448132	0.582199
219.460855	0.000000	41.750000	64.825476	-0.399110	0.601808
199.681629	0.000000	42.000000	64.825476	-0.359393	0.617694
188.266809	0.000000	42.250000	62.680801	-0.224761	0.711034
178.446727	0.000000	42.500000	62.680801	-0.205063	0.718913
169.914782	0.000000	42.750000	62.680801	-0.187953	0.725757
162.438198	0.000000	43.000000	62.680801	-0.172961	0.731754
151.068183	0.000000	43.250000	65.595049	-0.279604	0.625091
141.238625	0.000000	43.500000	65.595049	-0.259889	0.632976
132.656455	0.000000	43.750000	65.595049	-0.242680	0.639860
125.098516	0.000000	44.000000	65.595049	-0.227526	0.645922
122.709697	0.000000	44.250000	62.468509	-0.074856	0.771544
120.504707	0.000000	44.500000	62.468509	-0.070439	0.773311
118.464902	0.000000	44.750000	62.468509	-0.066353	0.774945
116.574049	0.000000	45.000000	62.468509	-0.062566	0.776460
110.456009	0.000000	45.250000	66.407688	-0.209864	0.623674
104.962860	0.000000	45.500000	66.407688	-0.198855	0.628078
100.003534	0.000000	45.750000	66.407688	-0.188916	0.632053
95.503838	0.000000	46.000000	66.407688	-0.179900	0.635660
91.424203	0.000000	46.250000	66.322653	-0.170763	0.642510
87.689806	0.000000	46.500000	66.322653	-0.163281	0.645503
84.258619	0.000000	46.750000	66.322653	-0.156407	0.648252
81.095167	0.000000	47.000000	66.322653	-0.150070	0.650787
80.750660	0.000000	47.250000	62.771562	-0.016700	0.793796
80.421164	0.000000	47.500000	62.771562	-0.016041	0.794060
80.105920	0.000000	47.750000	62.771562	-0.015410	0.794312
79.804218	0.000000	48.000000	62.771562	-0.014806	0.794554
77.393907	0.000000	48.250000	65.057411	-0.120384	0.706313
75.143841	0.000000	48.500000	65.057411	-0.115878	0.708116
73.038630	0.000000	48.750000	65.057411	-0.111662	0.709802
71.064793	0.000000	49.000000	65.057411	-0.107709	0.711383
69.785743	0.000000	49.250000	64.048591	-0.071431	0.753096
68.572414	0.000000	49.500000	64.048591	-0.069002	0.754068
67.420030	0.000000	49.750000	64.048591	-0.066695	0.754990
66.324267	0.000000	50.000000	64.048591	-0.064501	0.755868
65.312375	0.000000	50.250000	64.004122	-0.060533	0.758442
64.347701	0.000000	50.500000	64.004122	-0.058602	0.759214
63.427154	0.000000	50.750000	64.004122	-0.056759	0.759951
62.547907	0.000000	51.000000	64.004122	-0.054999	0.760655
61.346622	0.000000	51.250000	64.637928	-0.076426	0.736236
60.203670	0.000000	51.500000	64.637928	-0.074138	0.737151
59.114975	0.000000	51.750000	64.637928	-0.071959	0.738023
58.076831	0.000000	52.000000	64.637928	-0.069880	0.738854
56.820902	0.000000	52.250000	65.365804	-0.086254	0.710119
55.626192	0.000000	52.500000	65.365804	-0.083862	0.711075
54.488358	0.000000	52.750000	65.365804	-0.081584	0.711987
53.403456	0.000000	53.000000	65.365804	-0.079412	0.712855
52.123627	0.000000	53.250000	66.684929	-0.095809	0.658704
50.906231	0.000000	53.500000	66.684929	-0.093372	0.659679
49.746810	0.000000	53.750000	66.684929	-0.091051	0.660607
48.641322	0.000000	54.000000	66.684929	-0.088838	0.661493
49.455716	0.000000	54.250000	62.536969	0.065636	0.827648
50.263358	0.000000	54.500000	62.536969	0.064020	0.827001
51.063656	0.000000	54.750000	62.536969	0.062420	0.826361
51.856044	0.000000	55.000000	62.536969	0.060834	0.825727
51.868917	0.000000	55.250000	63.343111	0.000981	0.795084
51.881464	0.000000	55.500000	63.343111	0.000955	0.795074
51.893692	0.000000	55.750000	63.343111	0.000931	0.795065
51.905610	0.000000	56.000000	63.343111	0.000907	0.795055
50.923198	0.000000	56.250000	65.416727	-0.075497	0.712740
49.983388	0.000000	56.500000	65.416727	-0.073615	0.713492
49.083487	0.000000	56.750000	65.416727	-0.071814	0.714213
48.221024	0.000000	57.000000	65.416727	-0.070088	0.714903
48.201772	0.000000	57.250000	63.511309	-0.001579	0.791496
48.182985	0.000000	57.500000	63.511309	-0.001541	0.791511
48.164653	0.000000	57.750000	63.511309	-0.001505	0.791526
48.146764	0.000000	58.000000	63.511309	-0.001469	0.791540
47.668151	0.000000	58.250000	64.358146	-0.039505	0.758455
47.205403	0.000000	58.500000	64.358146	-0.038579	0.758826
46.757786	0.000000	58.750000	64.358146	-0.037683	0.759184
46.324612	0.000000	59.000000	64.358146	-0.036816	0.759531
46.878838	0.000000	59.250000	62.822811	0.047041	0.818973
47.426626	0.000000	59.500000	62.822811	0.045945	0.818534
47.967755	0.000000	59.750000	62.822811	0.044862	0.818101
48.502016	0.000000	60.000000	62.822811	0.043794	0.817674
47.701256	0.000000	60.250000	65.265008	-0.065827	0.721574
46.932128	0.000000	60.500000	65.265008	-0.064287	0.722189
46.192815	0.000000	60.750000	65.265008	-0.062807	0.722781
45.481634	0.000000	61.000000	65.265008	-0.061384	0.723351
46.427547	0.000000	61.250000	62.429377	0.081430	0.834075
47.370753	0.000000	61.500000	62.429377	0.079543	0.833320
48.310374	0.000000	61.750000	62.429377	0.077664	0.832568
49.245544	0.000000	62.000000	62.429377	0.075793	0.831820
48.382002	0.000000	62.250000	65.393756	-0.069940	0.715723
47.553706	0.000000	62.500000	65.393756	-0.068282	0.716386
46.758561	0.000000	62.750000	65.393756	-0.066691	0.717023
45.994631	0.000000	63.000000	65.393756	-0.065162	0.717634
46.065036	0.000000	63.250000	63.452765	0.006051	0.795482
46.133941	0.000000	63.500000	63.452765	0.005913	0.795427
46.201375	0.000000	63.750000	63.452765	0.005778	0.795373
46.267365	0.000000	64.000000	63.452765	0.005646	0.795320
45.689712	0.000000	64.250000	64.790310	-0.049703	0.742595
45.132076	0.000000	64.500000	64.790310	-0.048587	0.743041
44.593465	0.000000	64.750000	64.790310	-0.047509	0.743472
44.072948	0.000000	65.000000	64.790310	-0.046468	0.743889
43.863663	0.000000	65.250000	64.032300	-0.018840	0.774496
43.659880	0.000000	65.500000	64.032300	-0.018432	0.774660
43.461414	0.000000	65.750000	64.032300	-0.018035	0.774818
43.268087	0.000000	66.000000	64.032300	-0.017648	0.774973
42.769627	0.000000	66.250000	64.861006	-0.045872	0.742058
42.287276	0.000000	66.500000	64.861006	-0.044907	0.742444
41.820288	0.000000	66.750000	64.861006	-0.043973	0.742818
41.367962	0.000000	67.000000	64.861006	-0.043067	0.743180
41.430570	0.000000	67.250000	63.620012	0.005989	0.792677
41.491986	0.000000	67.500000	63.620012	0.005866	0.792628
41.552229	0.000000	67.750000	63.620012	0.005746	0.792579
41.611319	0.000000	68.000000	63.620012	0.005628	0.792532
40.975614	0.000000	68.250000	65.705651	-0.060974	0.708732
40.362221	0.000000	68.500000	65.705651	-0.059746	0.709223
39.769994	0.000000	68.750000	65.705651	-0.058561	0.709697
39.197863	0.000000	69.000000	65.705651	-0.057416	0.710155
38.846585	0.000000	69.250000	64.778784	-0.035672	0.748541
38.505122	0.000000	69.500000	64.778784	-0.034989	0.748814
38.173087	0.000000	69.750000	64.778784	-0.034325	0.749080
37.850112	0.000000	70.000000	64.778784	-0.033678	0.749339
37.907518	0.000000	70.250000	63.755733	0.006007	0.790179
37.963929	0.000000	70.500000	63.755733	0.005894	0.790134
38.019362	0.000000	70.750000	63.755733	0.005783	0.790090
38.073830	0.000000	71.000000	63.755733	0.005674	0.790046
38.328006	0.000000	71.250000	63.371078	0.026371	0.804840
38.579007	0.000000	71.500000	63.371078	0.025869	0.804639
38.826809	0.000000	71.750000	63.371078	0.025373	0.804440
39.071393	0.000000	72.000000	63.371078	0.024884	0.804245
38.949603	0.000000	72.250000	64.111164	-0.012371	0.775297
38.830532	0.000000	72.500000	64.111164	-0.012133	0.775393
38.714103	0.000000	72.750000	64.111164	-0.011900	0.775486
38.600245	0.000000	73.000000	64.111164	-0.011672	0.775577
38.516637	0.000000	73.250000	64.042733	-0.008593	0.778362
38.434800	0.000000	73.500000	64.042733	-0.008430	0.778428
38.354689	0.000000	73.750000	64.042733	-0.008269	0.778492
38.276262	0.000000	74.000000	64.042733	-0.008112	0.778555
38.206440	0.000000	74.250000	64.025805	-0.007237	0.779282
38.138063	0.000000	74.500000	64.025805	-0.007100	0.779337
38.071096	0.000000	74.750000	64.025805	-0.006966	0.779390
38.005507	0.000000	75.000000	64.025805	-0.006834	0.779443
37.886372	0.000000	75.250000	64.164537	-0.012444	0.774024
37.769836	0.000000	75.500000	64.164537	-0.012211	0.774117
37.655828	0.000000	75.750000	64.164537	-0.011983	0.774208
37.544282	0.000000	76.000000	64.164537	-0.011760	0.774298
37.179854	0.000000	76.250000	65.009651	-0.038668	0.740469
36.825578	0.000000	76.500000	65.009651	-0.037959	0.740753
36.481051	0.000000	76.750000	65.009651	-0.037269	0.741028
36.145888	0.000000	77.000000	65.009651	-0.036599	0.741297
35.699095	0.000000	77.250000	65.643079	-0.049324	0.715555
35.265584	0.000000	77.500000	65.643079	-0.048457	0.715902
34.844778	0.000000	77.750000	65.643079	-0.047615	0.716239
34.436133	0.000000	78.000000	65.643079	-0.046797	0.716566
34.002271	0.000000	78.250000	65.910182	-0.050302	0.705793
33.581052	0.000000	78.500000	65.910182	-0.049459	0.706130
33.171935	0.000000	78.750000	65.910182	-0.048640	0.706457
32.774411	0.000000	79.000000	65.910182	-0.047845	0.706775
33.252624	0.000000	79.250000	63.049874	0.057484	0.821248
33.729758	0.000000	79.500000	63.049874	0.056529	0.820866
34.205587	0.000000	79.750000	63.049874	0.055578	0.820485
34.679890	0.000000	80.000000	63.049874	0.054629	0.820106
52.908370	0.000000	80.250000	43.541904	1.671044	1.010094
79.821856	0.000000	80.500000	43.541904	1.617622	0.988725
118.483301	0.000000	80.750000	43.541904	1.540831	0.958009
171.887591	0.000000	81.000000	43.541904	1.434660	0.915541
258.479254	0.000000	81.250000	44.141754	1.544942	0.859627
369.868123	0.000000	81.500000	44.141754	1.323060	0.770874
498.219348	0.000000	81.750000	44.141754	1.066777	0.668361
628.629424	0.000000	82.000000	44.141754	0.805708	0.563933
594.848448	0.000000	82.250000	41.618933	-0.190316	0.527551
570.956501	0.000000	82.500000	41.618933	-0.142213	0.546793
553.640636	0.000000	82.750000	41.618933	-0.107364	0.560732
540.867341	0.000000	83.000000	41.618933	-0.081665	0.571012
683.715343	0.000000	83.250000	44.360949	0.801790	0.524406
807.948988	0.000000	83.500000	44.360949	0.552308	0.424614
903.531654	0.000000	83.750000	44.360949	0.359939	0.347666
970.366486	0.000000	84.000000	44.360949	0.225209	0.293774
839.670695	0.000000	84.250000	42.222839	-0.464741	0.346878
763.810261	0.000000	84.500000	42.222839	-0.311502	0.408173
716.102861	0.000000	84.750000	42.222839	-0.215251	0.446673
684.572862	0.000000	85.000000	42.222839	-0.151690	0.472098
639.929518	0.000000	85.250000	41.767647	-0.229524	0.495458
609.378447	0.000000	85.500000	41.767647	-0.167978	0.520076
587.804506	0.000000	85.750000	41.767647	-0.124539	0.537452
572.229964	0.000000	86.000000	41.767647	-0.093192	0.549991
572.534705	0.000000	86.250000	42.032162	0.001850	0.557115
572.763693	0.000000	86.500000	42.032162	0.001389	0.556930
572.935718	0.000000	86.750000	42.032162	0.001043	0.556792
573.064928	0.000000	87.000000	42.032162	0.000783	0.556688
695.217205	0.000000	87.250000	44.112117	0.657827	0.509864
797.158255	0.000000	87.500000	44.112117	0.452988	0.427928
874.048443	0.000000	87.750000	44.112117	0.298208	0.366016
927.733895	0.000000	88.000000	44.112117	0.189998	0.322732
889.854775	0.000000	88.250000	43.257901	-0.133164	0.333286
866.422912	0.000000	88.500000	43.257901	-0.085861	0.352207
851.570104	0.000000	88.750000	43.257901	-0.055888	0.364196
842.009267	0.000000	89.000000	43.257901	-0.036600	0.371911
832.050736	0.000000	89.250000	43.208349	-0.038664	0.378726
825.547847	0.000000	89.500000	43.208349	-0.025548	0.383972
821.272911	0.000000	89.750000	43.208349	-0.016927	0.387421
818.450208	0.000000	90.000000	43.208349	-0.011234	0.389698
852.232158	0.000000	90.250000	43.669030	0.131238	0.373525
875.064183	0.000000	90.500000	43.669030	0.085202	0.355111
890.139154	0.000000	90.750000	43.669030	0.054796	0.342948
899.939512	0.000000	91.000000	43.669030	0.035023	0.335039
847.515912	0.000000	91.250000	42.925895	-0.193601	0.359151
814.914797	0.000000	91.500000	42.925895	-0.127802	0.385470
793.940884	0.000000	91.750000	42.925895	-0.085492	0.402394
780.151248	0.000000	92.000000	42.925895	-0.057685	0.413517
816.898908	0.000000	92.250000	43.557911	0.150749	0.399395
842.302633	0.000000	92.500000	43.557911	0.099551	0.378915
859.415011	0.000000	92.750000	43.557911	0.065048	0.365114
870.741884	0.000000	93.000000	43.557911	0.042203	0.355976
699.105016	0.000000	93.250000	40.532546	-0.728955	0.410773
599.300544	0.000000	93.500000	40.532546	-0.527414	0.491390
534.797376	0.000000	93.750000	40.532546	-0.397374	0.543406
490.220275	0.000000	94.000000	40.532546	-0.307603	0.579314
515.649390	0.000000	94.250000	42.197960	0.178630	0.607368
536.208636	0.000000	94.500000	42.197960	0.137327	0.590846
552.490762	0.000000	94.750000	42.197960	0.104605	0.577758
565.175874	0.000000	95.000000	42.197960	0.079104	0.567557
772.240473	0.000000	95.250000	45.224813	1.050401	0.470362
955.617884	0.000000	95.500000	45.224813	0.682063	0.323026
1091.355010	0.000000	95.750000	45.224813	0.408542	0.213618
1179.074251	0.000000	96.000000	45.224813	0.231385	0.142755
1031.689054	0.000000	96.250000	43.285392	-0.407597	0.219248
953.023008	0.000000	96.500000	43.285392	-0.248435	0.282913
907.337488	0.000000	96.750000	43.285392	-0.156117	0.319840
879.496755	0.000000	97.000000	43.285392	-0.099900	0.342327
852.882313	0.000000	97.250000	43.166756	-0.099190	0.360884
835.956722	0.000000	97.500000	43.166756	-0.065038	0.374545
825.002367	0.000000	97.750000	43.166756	-0.042940	0.383384
817.831957	0.000000	98.000000	43.166756	-0.028479	0.389168
883.733548	0.000000	98.250000	44.052896	0.250112	0.356896
928.962103	0.000000	98.500000	44.052896	0.158925	0.320421
958.604528	0.000000	98.750000	44.052896	0.099116	0.296498
977.449388	0.000000	99.000000	44.052896	0.061075	0.281282
873.407336	0.000000	99.250000	42.657581	-0.359157	0.331277
812.334626	0.000000	99.500000	42.657581	-0.235795	0.380622
774.102669	0.000000	99.750000	42.657581	-0.158646	0.411482
749.197724	0.000000	100.000000	42.657581	-0.108421	0.431571
544.560740	0.000000	100.250000	78.838006	-1.099096	-0.217994
427.638396	0.000000	100.500000	78.838006	-0.862957	-0.123538
351.987859	0.000000	100.750000	78.838006	-0.710466	-0.062542
299.034889	0.000000	101.000000	78.838006	-0.603865	-0.019901
259.897026	0.000000	101.250000	81.763358	-0.525148	-0.069508
229.791737	0.000000	101.500000	81.763358	-0.464641	-0.045305
205.915609	0.000000	101.750000	81.763358	-0.416679	-0.026121
186.516576	0.000000	102.000000	81.763358	-0.377727	-0.010540
170.443318	0.000000	102.250000	78.875068	-0.345465	0.082312
156.908107	0.000000	102.500000	78.875068	-0.318305	0.093176
145.353784	0.000000	102.750000	78.875068	-0.295126	0.102447
135.375147	0.000000	103.000000	78.875068	-0.275112	0.110453
126.670455	0.000000	103.250000	81.043881	-0.257657	0.055620
119.010390	0.000000	103.500000	81.043881	-0.242299	0.061763
112.217555	0.000000	103.750000	81.043881	-0.228681	0.067210
106.152568	0.000000	104.000000	81.043881	-0.216524	0.072073
100.704398	0.000000	104.250000	80.183538	-0.205605	0.099695
95.783505	0.000000	104.500000	80.183538	-0.195744	0.103640
91.316877	0.000000	104.750000	80.183538	-0.186794	0.107220
87.244390	0.000000	105.000000	80.183538	-0.178634	0.110484
83.516081	0.000000	105.250000	79.450085	-0.171165	0.134621
80.090090	0.000000	105.500000	79.450085	-0.164301	0.137366
76.931079	0.000000	105.750000	79.450085	-0.157973	0.139898
74.009012	0.000000	106.000000	79.450085	-0.152120	0.142239
71.298196	0.000000	106.250000	81.290717	-0.146690	0.093650
68.776523	0.000000	106.500000	81.290717	-0.141640	0.095670
66.424866	0.000000	106.750000	81.290717	-0.136930	0.097554
64.226591	0.000000	107.000000	81.290717	-0.132528	0.099315
62.167169	0.000000	107.250000	78.683827	-0.128404	0.175085
60.233847	0.000000	107.500000	78.683827	-0.124532	0.176634
58.415388	0.000000	107.750000	78.683827	-0.120891	0.178090
56.701852	0.000000	108.000000	78.683827	-0.117460	0.179463
55.084413	0.000000	108.250000	78.419371	-0.114221	0.189112
53.555208	0.000000	108.500000	78.419371	-0.111159	0.190336
52.107211	0.000000	108.750000	78.419371	-0.108260	0.191496
50.734120	0.000000	109.000000	78.419371	-0.105511	0.192596
49.430270	0.000000	109.250000	80.688007	-0.102901	0.126936
48.190552	0.000000	109.500000	80.688007	-0.100419	0.127928
47.010350	0.000000	109.750000	80.688007	-0.098056	0.128873
45.885479	0.000000	110.000000	80.688007	-0.095804	0.129774
44.812138	0.000000	110.250000	77.500306	-0.093656	0.227490
43.786865	0.000000	110.500000	77.500306	-0.091603	0.228311
42.806503	0.000000	110.750000	77.500306	-0.089641	0.229096
41.868164	0.000000	111.000000	77.500306	-0.087762	0.229847
40.969202	0.000000	111.250000	80.218386	-0.085963	0.146577
40.107191	0.000000	111.500000	80.218386	-0.084238	0.147268
39.279900	0.000000	111.750000	80.218386	-0.082582	0.147930
